# TimeStamp(s) Sum Stdev
1 28.8 0
2 13.7 0
3 20.8 7.55
4 19.9 6.1682
5 19 5.36703
6 17.6 4.85411
7 26.7 4.55583
8 19.7 4.83136
9 14.7 4.53755
10 17.6 4.68473
11 35.2 4.50716
12 18.6 6.1596
13 22.6 5.94252
14 19.7 5.72479
15 28.4 5.52911
16 16.5 5.64809
17 19.9 5.60281
18 19.5 5.44438
19 17.8 5.30432
20 16.5 5.2136
21 20.9 5.17044
22 19.5 5.04609
23 16.7 4.9361
24 29.9 4.89328
25 19.2 5.14918
26 17.7 5.0554
27 17.7 4.99239
28 20.8 4.93081
29 29 4.84218
30 18.2 5.00115
31 16.9 4.94001
32 30.8 4.90731
33 26 5.14362
34 19.8 5.13844
35 16.7 5.06712
36 15.8 5.04694
37 24.2 5.04761
38 16.9 5.00936
39 20.6 4.98414
40 28.8 4.91992
41 17.9 5.01672
42 16.6 4.97792
43 16.1 4.96195
44 24.5 4.95491
45 21.9 4.93099
46 20.4 4.87868
47 19 4.82572
48 17.7 4.78115
49 17.6 4.75123
50 19.5 4.72282
51 28.3 4.67804
52 16.8 4.75308
53 20.6 4.73848
54 18.9 4.69358
55 27.5 4.65613
56 27.4 4.70351
57 30.9 4.74319
58 18.8 4.88151
59 19.3 4.84825
60 17.7 4.81217
