# TimeStamp(s) Sum Stdev
1 17.6 0
2 21 0
3 19.8 1.7
4 33.4 1.40791
5 16.7 6.15528
6 21 6.04649
7 18.7 5.52582
8 16.8 5.21446
9 20.9 5.08742
10 20.7 4.79725
11 18.7 4.55109
12 16.8 4.37572
13 21.4 4.31125
14 19.6 4.15496
15 18 4.00752
16 22.9 3.91109
17 20.7 3.84821
18 14.7 3.73482
19 23.3 3.8478
20 17.5 3.81842
21 19.8 3.76602
22 18 3.67553
23 16.6 3.61511
24 16 3.59947
25 28.6 3.60311
26 17.8 3.9456
27 16.5 3.89138
28 24.6 3.87176
29 19 3.90668
30 17.1 3.8425
31 30.7 3.81121
32 28.7 4.2144
33 16.6 4.40625
34 26.4 4.38823
35 24.8 4.44402
36 16.9 4.43858
37 26.8 4.4188
38 19.7 4.47649
39 28 4.41997
40 26.8 4.51486
41 19.8 4.55411
42 19.5 4.50197
43 16.9 4.45363
44 21.4 4.44317
45 16 4.3932
46 15.3 4.40244
47 17.8 4.42594
48 31.5 4.39747
49 19.7 4.62347
50 18.8 4.57863
51 18.1 4.54096
52 16.7 4.51094
53 20.5 4.50058
54 14.5 4.45794
55 22.7 4.49229
56 16.4 4.4611
57 26 4.45469
58 18.6 4.47516
59 16.9 4.44365
60 25.6 4.43046
