# TimeStamp(s) Sum Stdev
0 20.471 8.714 3
10 20.111 8.482 3
20 21.662 9.005 3
30 21.352 8.321 3
40 19.952 7.794 3
50 20.488 8.677 3
60 20.087 8.674 3
70 19.275 7.591 3
80 19.809 8.85 3
90 19.625 8.321 3
100 19.081 8.69 3
110 19.526 8.673 3
120 19.934 8.286 3
130 19.565 8.531 3
140 19.611 8.285 3
150 19.334 8.479 3
160 18.925 8.037 3
170 18.997 8.18 3
180 19.076 8.546 3
190 19.238 8.32 3
200 19.423 8.605 3
210 19.015 8.457 3
220 19.56 8.19 3
230 19.924 8.159 3
240 20.038 8.367 3
250 19.444 8.345 3
260 19.576 8.573 3
270 19.547 8.798 3
280 18.999 7.914 3
290 19.02 8.706 3
