# TimeStamp(s) Sum Stdev
0 14.696 1.039 3
10 14.764 0.929 3
20 14.605 0.935 3
30 14.654 0.89 3
40 14.284 0.97 3
50 14.397 0.945 3
60 14.468 0.906 3
70 14.544 0.945 3
80 14.618 0.995 3
90 14.611 0.901 3
100 14.58 0.895 3
110 14.569 0.85 3
120 14.974 4.807 3
130 14.35 0.894 3
140 14.112 1.045 3
150 14.199 0.892 3
160 14.294 0.982 3
170 14.274 1.044 3
180 14.352 1.109 3
190 14.401 1.044 3
200 14.369 0.873 3
210 14.405 0.952 3
220 14.413 0.87 3
230 14.047 0.956 3
240 13.971 1.101 3
250 14.04 1.01 3
260 14.076 0.997 3
270 14.136 0.946 3
280 14.245 1.144 3
290 14.214 0.878 3
