20201018131606,100.100.100.10,5002,192.168.67.3,59390,4,0.0-10.0,1376872,1101497
20201018131606,100.100.100.10,5002,192.168.67.3,59394,6,0.0-10.0,1382024,1105619
20201018131606,100.100.100.10,5002,192.168.67.3,59392,5,0.0-10.0,1468320,1174656
20201018131606,100.100.100.10,5002,192.168.67.3,59396,8,0.0-10.0,1315048,1052038
20201018131606,100.100.100.10,0,192.168.67.3,0,-1,0.0-10.0,5542264,4433811
20201018131616,100.100.100.10,5002,192.168.67.3,59396,8,10.0-20.0,1349824,1079859
20201018131616,100.100.100.10,5002,192.168.67.3,59390,4,10.0-20.0,1309896,1047916
20201018131616,100.100.100.10,5002,192.168.67.3,59394,6,10.0-20.0,1197840,958272
20201018131617,100.100.100.10,5002,192.168.67.3,59392,5,10.0-20.0,1539160,1231328
20201018131617,100.100.100.10,0,192.168.67.3,0,-1,10.0-20.0,5396720,4317376
20201018131626,100.100.100.10,5002,192.168.67.3,59394,6,20.0-30.0,1521128,1216902
20201018131626,100.100.100.10,5002,192.168.67.3,59390,4,20.0-30.0,1482488,1185990
20201018131626,100.100.100.10,5002,192.168.67.3,59392,5,20.0-30.0,1183672,946937
20201018131627,100.100.100.10,5002,192.168.67.3,59396,8,20.0-30.0,1371720,1097376
20201018131627,100.100.100.10,0,192.168.67.3,0,-1,20.0-30.0,5559008,4447206
20201018131637,100.100.100.10,5002,192.168.67.3,59390,4,30.0-40.0,155848,124678
20201018131637,100.100.100.10,5002,192.168.67.3,59394,6,30.0-40.0,511336,409068
20201018131637,100.100.100.10,5002,192.168.67.3,59392,5,30.0-40.0,221536,177228
20201018131638,100.100.100.10,5002,192.168.67.3,59396,8,30.0-40.0,189336,151468
20201018131638,100.100.100.10,0,192.168.67.3,0,-1,30.0-40.0,1078056,862444
20201018131646,100.100.100.10,5002,192.168.67.3,59394,6,40.0-50.0,2391816,1913452
20201018131647,100.100.100.10,5002,192.168.67.3,59396,8,40.0-50.0,2237256,1789804
20201018131647,100.100.100.10,5002,192.168.67.3,59392,5,40.0-50.0,2712528,2170022
20201018131647,100.100.100.10,5002,192.168.67.3,59390,4,40.0-50.0,2469096,1975276
20201018131647,100.100.100.10,0,192.168.67.3,0,-1,40.0-50.0,9810696,7848556
20201018131657,100.100.100.10,5002,192.168.67.3,59390,4,50.0-60.0,971152,776921
20201018131658,100.100.100.10,5002,192.168.67.3,59394,6,50.0-60.0,1321488,1057190
20201018131658,100.100.100.10,5002,192.168.67.3,59396,8,50.0-60.0,826896,661516
20201018131659,100.100.100.10,5002,192.168.67.3,59392,5,50.0-60.0,821744,657395
20201018131659,100.100.100.10,0,192.168.67.3,0,-1,50.0-60.0,3941280,3153024
20201018131706,100.100.100.10,5002,192.168.67.3,59390,4,60.0-70.0,924784,739827
20201018131706,100.100.100.10,5002,192.168.67.3,59394,6,60.0-70.0,765072,612057
20201018131706,100.100.100.10,5002,192.168.67.3,59396,8,60.0-70.0,848792,679033
20201018131707,100.100.100.10,5002,192.168.67.3,59392,5,60.0-70.0,1169504,935603
20201018131707,100.100.100.10,0,192.168.67.3,0,-1,60.0-70.0,3708152,2966521
20201018131716,100.100.100.10,5002,192.168.67.3,59392,5,70.0-80.0,2056936,1645548
20201018131716,100.100.100.10,5002,192.168.67.3,59390,4,70.0-80.0,2331280,1865024
20201018131716,100.100.100.10,5002,192.168.67.3,59394,6,70.0-80.0,2767912,2214329
