# TimeStamp(s) Sum Stdev
0.5 4.61413e+06 70621.8
10.5 4.90573e+06 134209
22.625 3.90521e+06 51473.6
31.125 4.51291e+06 332272
41.125 4.31762e+06 635471
50.625 6.97272e+06 457578
60.5 6.11645e+06 501510
72.75 3.41680e+06 160100
81.125 1.69501e+06 349328
91.125 7.4333e+06 345127
102.375 2.64297e+06 264028
111.375 1.07573e+06 204917
120.625 7.78261e+06 481115
131.125 4.92325e+06 339422
141.875 1.73416e+06 236022
150.375 7.70842e+06 252452
163.25 5.14582e+06 265455
170.875 1.74937e+06 302437
180.75 8.5608e+06 590630
190.875 5.82073e+06 499648
202.125 1.85884e+06 277990
211.5 5.38487e+06 913427
221.25 5.56416e+06 740378
230.125 1.82484e+06 350011
240.375 9.48792e+06 584857
250.125 4.83154e+06 315415
260.875 904689 230504
271.25 8.05979e+06 439970
281 4.46781e+06 397929
290.375 837713 309535
