20201018111330,100.100.100.10,5001,192.168.67.2,40386,4,0.0-10.0,6633200,5306560
20201018111340,100.100.100.10,5001,192.168.67.2,40386,4,10.0-20.0,5699400,4559520
20201018111350,100.100.100.10,5001,192.168.67.2,40386,4,20.0-30.0,5653032,4522425
20201018111401,100.100.100.10,5001,192.168.67.2,40386,4,30.0-40.0,3866576,3093260
20201018111410,100.100.100.10,5001,192.168.67.2,40386,4,40.0-50.0,7628824,6103059
20201018111420,100.100.100.10,5001,192.168.67.2,40386,4,50.0-60.0,5806304,4645043
20201018111430,100.100.100.10,5001,192.168.67.2,40386,4,60.0-70.0,5721296,4577036
20201018111440,100.100.100.10,5001,192.168.67.2,40386,4,70.0-80.0,5642728,4514182
20201018111450,100.100.100.10,5001,192.168.67.2,40386,4,80.0-90.0,5665912,4532729
20201018111500,100.100.100.10,5001,192.168.67.2,40386,4,90.0-100.0,5662200,4529760
20201018111510,100.100.100.10,5001,192.168.67.2,40386,4,100.0-110.0,5656896,4525516
20201018111520,100.100.100.10,5001,192.168.67.2,40386,4,110.0-120.0,5680080,4544064
20201018111530,100.100.100.10,5001,192.168.67.2,40386,4,120.0-130.0,5665912,4532729
20201018111540,100.100.100.10,5001,192.168.67.2,40386,4,130.0-140.0,5778312,4622649
20201018111550,100.100.100.10,5001,192.168.67.2,40386,4,140.0-150.0,5735464,4588371
20201018111600,100.100.100.10,5001,192.168.67.2,40386,4,150.0-160.0,5709408,4567526
20201018111610,100.100.100.10,5001,192.168.67.2,40386,4,160.0-170.0,5564160,4451328
20201018111620,100.100.100.10,5001,192.168.67.2,40386,4,170.0-180.0,5583480,4466784
20201018111630,100.100.100.10,5001,192.168.67.2,40386,4,180.0-190.0,5635000,4508000
20201018111640,100.100.100.10,5001,192.168.67.2,40386,4,190.0-200.0,5603840,4483072
20201018111650,100.100.100.10,5001,192.168.67.2,40386,4,200.0-210.0,5676216,4540972
20201018111700,100.100.100.10,5001,192.168.67.2,40386,4,210.0-220.0,5504616,4403692
