# TimeStamp(s) Latency-avg(ms) Stdev
0 40.175 65.82
10 32.431 60.359
20 39.19 66.188
30 48.201 81.152
40 59.994 99.003
50 50.48 83.204
60 66.511 97.212
70 68.286 97.619
80 52.886 86.959
90 40.092 72.049
100 54.832 81.781
110 63.828 100.626
120 31.057 55.753
130 51.048 81.108
140 45.345 72.441
150 54.41 90.91
160 46.409 80.341
170 25.375 46.306
180 48.467 87.262
190 52.644 83.994
200 59.196 91.486
210 55.854 91.072
220 32.164 61.069
230 42.387 76.833
240 34.382 68.247
250 30.98 57.646
260 43.776 79.578
270 32.934 58.011
280 83.216 109.778
290 34.989 57.879
300 45.085 73.005
310 26.703 57.888
320 42.476 73.306
330 71.23 105.711
340 58.63 90.283
350 51.948 83.887
360 71.876 98.086
370 65.606 89.705
380 33.923 62.21
390 21.621 38.432
400 29.454 54.784
410 28.071 54.795
420 50.129 83.081
430 30.388 55.155
440 64.514 97.004
450 53.256 86.298
460 52.984 87.773
470 55.909 82.029
480 71.074 98.013
490 60.357 96.757
500 49.038 78.44
510 52.343 82.673
520 51.544 83.27
530 30.326 55.934
540 54.349 81.769
550 62.695 93.173
560 63.762 92.216
570 53.812 78.263
580 61.171 89.943
590 60.01 92.184
600 65.9 101.471
610 54.709 83.429
620 66.898 96.37
630 49.944 77.476
640 69.166 94.362
650 45.385 76.136
660 81.809 101.951
670 38.774 67.246
680 76.275 104.016
690 23.959 46.451
700 43.302 76.283
710 69.469 102.517
720 27.059 57.122
730 32.661 66.984
740 60.07 87.715
750 48.384 71.205
760 50.398 84.512
770 52.818 86.092
780 58.512 96.355
790 64.152 94.808
800 48.595 77.487
810 48.215 83.46
820 43.149 72.029
830 50.358 79.631
840 15.93 20.399
850 64.741 91.749
860 37.408 64.77
870 54.958 81.514
880 66.704 90.948
890 37.647 70.004
900 40.817 71.609
910 33.246 58.877
920 34.192 60.578
930 40.204 74.648
940 27.367 46.116
950 41.792 67.05
960 24.711 48.79
970 29.665 57.158
980 27.6 57.388
990 46.397 76.301
1000 45.903 77.011
1010 99.419 118.812
1020 63.053 96.448
1030 57.591 85.641
1040 73.639 101.729
1050 50.705 84.072
1060 45.463 73.47
1070 50.707 85.417
1080 85.004 113.348
1090 55.261 85.121
1100 55.51 85.763
1110 63.041 97.101
1120 51.818 83.707
1130 42.3 76.047
1140 86.725 112.276
1150 40.828 73.331
1160 48.701 81.87
1170 86.461 104.294
1180 43.423 72.976
1190 42.205 80.799
1200 39.299 69.441
1210 26.028 41.863
1220 24.2 46.85
1230 16.908 23.311
1240 40.126 72.109
1250 46.609 78.006
1260 53.486 82.575
1270 41.648 73.53
1280 53.827 79.259
1290 47.182 81.558
1300 63.826 98.424
1310 50.297 79.225
1320 73.922 101.987
1330 51.403 85.983
1340 80.575 103.101
1350 46.003 73.483
1360 49.282 87.457
1370 22.666 42.153
1380 33.097 63.852
1390 27.043 54.457
1400 38.692 63.93
1410 22.92 42.34
1420 33.295 61.545
1430 32.175 63.909
1440 61.325 91.04
1450 68.251 102.118
1460 68.456 102.73
1470 45.356 78.538
1480 39.495 65.11
1490 69.888 100.025
1500 95.505 113.199
1510 37.281 61.493
1520 50.979 90.28
1530 16.722 21.843
1540 30.834 56.68
1550 21.614 40.164
1560 42.186 71.655
1570 50.428 80.903
1580 52.921 84.605
1590 48.149 81.103
1600 50.555 85.025
1610 41.698 74.252
1620 25.272 48.974
1630 38.951 70.465
1640 24.19 46.683
1650 68.468 97.712
1660 42.141 70.98
1670 54.464 80.128
1680 38.645 65.804
1690 51.535 79.236
1700 43.687 73.077
1710 49.183 83.302
1720 43.611 75.66
