# TimeStamp(s) Latency-avg(ms) Stdev
2910 22.131 7.086
2920 21.979 7.291
2930 22.064 8.019
2940 21.491 6.374
2950 22.264 6.518
2960 22.21 6.875
2970 22.68 7.279
2980 21.872 6.738
2990 22.336 7.008
3000 22.162 7.007
3010 21.727 7.196
3020 22.09 7.115
3030 22.317 7.54
3040 22.206 7.154
3050 22.173 6.381
3060 22.302 6.828
3070 22.455 7.025
3080 21.945 7.084
3090 21.899 6.769
3100 22.129 7.278
3110 21.762 6.828
3120 22.401 7.39
3130 21.957 7.657
3140 22.768 7.416
3150 22.315 7.198
3160 22.724 7.58
3170 22.166 7.021
3180 22.337 7.09
3190 22.172 6.927
3200 21.752 6.975
3210 22.439 7.03
3220 21.661 6.742
3230 21.73 7.019
3240 22.485 6.986
3250 21.633 6.589
3260 21.994 6.411
3270 22.364 7.54
3280 22.425 6.821
3290 22.111 7.119
3300 21.867 6.639
3310 21.491 6.57
3320 22.114 7.09
3330 22.501 7.039
3340 22.421 6.854
3350 22.098 6.238
3360 22.202 6.659
3370 22.312 7.233
3380 22.386 7.731
3390 21.88 7.36
3400 22.131 7.419
3410 21.846 7.282
3420 21.517 6.969
3430 21.93 6.959
3440 21.537 6.231
3450 22.151 6.163
3460 22.086 6.648
3470 22.687 7.585
3480 21.73 6.536
3490 22.258 7.069
3500 21.708 6.416
3510 21.906 7.12
3520 21.955 7.047
3530 22.456 7.402
3540 22.103 6.838
3550 22.203 7.286
3560 21.983 7.478
3570 22.171 6.857
3580 21.528 6.521
3590 21.695 6.614
3600 21.246 6.765
3610 21.713 7.052
3620 21.671 6.982
3630 22.183 6.702
3640 22.059 6.407
3650 21.604 6.648
3660 21.704 6.855
3670 21.476 6.52
3680 21.728 6.993
3690 21.477 6.537
3700 21.462 7.156
3710 21.334 6.69
3720 22.041 7.69
3730 22.185 6.735
3740 22.046 7.584
3750 22.357 7.218
3760 21.987 6.993
3770 21.869 7.381
3780 21.858 7.197
3790 21.946 7.313
3800 21.176 6.489
3810 21.037 6.961
3820 21.923 6.665
3830 21.813 7.01
3840 21.809 6.609
3850 21.85 6.903
3860 21.095 6.075
3870 21.602 6.67
3880 21.392 6.883
3890 21.115 6.647
3900 20.591 6.226
3910 20.927 6.354
3920 21.869 7.433
3930 21.381 6.869
3940 21.069 6.296
3950 22 7.101
3960 21.973 6.876
3970 21.469 6.257
3980 21.297 6.455
3990 21.663 7.356
4000 21.602 7.362
4010 22.038 7.339
4020 21.997 6.797
4030 21.857 7.384
4040 21.65 6.772
4050 21.779 7.103
4060 21.587 7.107
4070 21.27 6.482
4080 21.489 7.076
4090 20.964 6.623
4100 21.41 7.377
4110 22.22 7.092
4120 21.507 6.686
4130 21.673 6.799
4140 21.919 7.701
4150 21.169 6.543
4160 20.876 6.384
4170 21.101 6.529
4180 21.544 7.556
4190 21.038 6.599
4200 21.082 6.936
4210 21.863 7.173
4220 21.406 6.553
4230 21.976 7.063
4240 20.992 6.575
4250 21.01 6.474
4260 21.52 6.976
4270 20.946 7.141
4280 21.348 7.3
4290 21.011 7.376
4300 21.242 7.179
4310 21.784 6.915
4320 21.416 7.734
4330 21.936 7.655
4340 20.816 6.609
4350 20.794 6.389
4360 21.296 6.87
4370 20.863 6.527
4380 20.709 6.748
4390 20.689 6.263
4400 21.362 5.99
4410 21.58 6.787
4420 21.655 6.873
4430 21.825 7.148
4440 21.194 7.331
4450 21.207 6.986
4460 21.227 6.673
4470 21.154 7.305
4480 20.956 7.241
4490 21.257 6.869
4500 21.649 6.876
4510 21.149 7.033
4520 21.478 7.146
4530 21.485 7.077
4540 21.674 7.458
4550 21.295 6.912
4560 20.919 6.926
4570 20.25 6.517
4580 20.893 7.07
4590 21.097 7.015
4600 21.297 6.763
4610 21.66 6.991
4620 21.143 6.736
4630 21.121 7.248
4640 21.427 7.006
4650 20.849 6.94
4660 21.031 7.324
4670 21.172 7.438
4680 20.111 6.382
4690 21.729 7.133
4700 21.418 6.622
4710 21.491 6.975
4720 20.622 6.922
4730 21.15 8.88
4740 21.015 6.697
4750 20.829 6.477
4760 20.815 7.053
4770 20.066 6.372
4780 19.931 6.382
4790 21.129 6.427
4800 21.125 6.605
4810 21.593 7.669
4820 21.282 6.591
4830 21.801 7.8
4840 21.851 7.517
4850 21.306 6.881
4860 21.053 7.123
4870 20.672 6.915
4880 20.935 6.523
4890 21.364 6.887
4900 21.64 6.81
4910 21.174 6.863
4920 20.762 6.896
4930 21.286 7.321
4940 21.349 7.075
4950 22.058 7.723
4960 20.824 6.742
4970 20.526 6.362
4980 21.433 6.832
4990 21.601 6.974
5000 21.612 6.863
5010 21.445 7.27
5020 21.083 6.929
5030 21.463 7.024
5040 21.477 7.592
5050 21.003 7.176
5060 20.909 7.527
5070 20.995 7.14
5080 21.547 7.173
5090 21.001 7.018
5100 22.113 8.011
5110 21.822 7.829
5120 21.008 7.077
5130 21.588 8.202
5140 21.363 7.382
5150 20.843 7.267
5160 21.392 7.453
5170 21.538 7.055
5180 21.933 7.661
5190 21.627 7.45
5200 21.481 7.161
5210 21.492 7.49
5220 20.852 7.021
5230 21.15 7.464
5240 20.574 7.08
5250 20.726 6.909
5260 21.134 7.373
5270 21.017 7.034
5280 21.571 7.202
5290 20.923 7.676
5300 20.899 7.189
5310 21.728 12.451
5320 20.562 6.81
5330 20.77 7.315
5340 20.255 6.611
5350 20.64 7.163
5360 20.874 6.914
5370 20.689 6.526
5380 21.426 7.552
5390 21.128 7.302
5400 20.997 7.128
5410 21.313 7.672
5420 20.648 7.195
5430 20.525 6.684
5440 20.113 6.553
5450 20.44 6.652
5460 20.936 7.565
5470 21.091 7.518
5480 20.954 7.375
5490 20.78 7.372
5500 20.83 6.861
5510 20.525 6.837
5520 21.065 7.369
5530 20.769 7.373
5540 20.477 7.233
5550 20.272 7.6
5560 21.369 7.34
5570 20.107 5.914
5580 20.996 7.267
5590 20.641 7.114
5600 20.244 6.79
5610 20.32 6.854
5620 20.439 7.369
5630 20.489 7.448
5640 20.64 7.631
5650 20.101 7.051
5660 20.905 6.928
5670 20.848 7.479
5680 20.923 7.628
5690 20.528 7.22
5700 19.91 6.68
5710 19.935 6.722
5720 19.986 6.295
5730 20.337 7.322
5740 19.912 6.602
5750 20.554 7.171
5760 20.717 6.723
5770 20.731 7.453
5780 20.519 7.523
5790 20.355 7.139
5800 19.995 6.429
5810 20.533 7.523
5820 20.276 7.552
5830 19.707 7.077
5840 20.061 7.194
5850 20.416 7.08
5860 20.72 7.285
5870 19.481 6.065
5880 20.183 7.113
5890 20.296 7.076
5900 20.339 6.945
5910 19.53 6.71
5920 20.189 7.238
5930 20.183 7.664
5940 20.592 7.332
5950 20.411 6.753
5960 20.436 7.301
5970 21.089 7.962
5980 20.543 7.096
5990 20.307 7.181
6000 20.372 7.125
6010 19.906 7.163
6020 19.478 6.865
6030 19.039 6.571
6040 20.52 7.075
6050 20.135 7.073
6060 20.338 6.73
6070 19.798 6.778
6080 20.14 7.069
6090 20.063 7.23
6100 19.715 6.868
6110 19.972 7.007
6120 19.739 7.066
6130 19.998 7.354
6140 20.724 7.323
6150 20.22 7.343
6160 19.514 6.573
6170 19.908 6.982
6180 20.36 7.555
6190 19.655 6.929
6200 20.081 7.02
6210 18.888 6.283
6220 19.588 6.67
6230 20.515 7.437
6240 20.499 7.433
6250 20.291 7.698
6260 20.246 7.811
6270 20.491 6.969
6280 20.332 7.143
6290 20.143 7.758
6300 19.836 6.966
6310 19.153 6.467
6320 19.21 6.994
6330 19.917 6.632
6340 20.439 8.011
6350 19.695 6.996
6360 19.873 6.862
6370 19.502 6.806
6380 19.387 7.044
6390 19.893 7.498
6400 19.551 7.09
6410 19.813 7.017
6420 19.243 7.101
6430 19.643 6.316
6440 19.461 6.144
6450 19.878 6.915
6460 19.617 6.402
6470 19.854 7.238
6480 20.009 7.229
6490 19.224 6.937
6500 19.69 7.416
6510 19.782 7.294
6520 19.526 6.659
6530 20.342 7.106
6540 20.465 7.681
6550 19.898 7.111
6560 19.638 7.698
6570 19.343 6.954
6580 19.543 7.205
6590 19.109 6.796
6600 19.252 7.792
6610 19.22 6.689
6620 19.248 6.401
6630 19.839 6.852
6640 19.794 7.074
6650 19.781 7.176
6660 19.206 7.076
6670 18.997 6.557
6680 19.505 7.301
6690 19.453 7.088
6700 19.057 7.222
6710 18.67 6.165
6720 19.362 7.126
6730 19.349 7.052
6740 19.316 6.73
6750 19.75 7.104
6760 19.083 6.681
6770 18.914 6.421
6780 19.548 7.371
6790 19.554 7.492
6800 19.171 7.032
6810 18.565 6.639
6820 19.505 7.174
6830 19.493 7.957
6840 19.098 6.737
6850 19.187 6.851
6860 18.937 6.714
6870 19.133 6.819
6880 18.628 8.11
6890 18.698 7.147
6900 18.655 6.974
6910 19.508 7.52
6920 19.148 6.908
6930 19.566 7.55
6940 19.335 7.266
6950 18.825 6.956
6960 19.531 7.292
6970 19.458 7.333
6980 18.514 6.721
6990 18.949 7.627
7000 19.007 7.243
7010 19.181 6.615
7020 19.065 6.659
7030 19.269 6.462
7040 18.764 6.99
7050 18.645 6.292
7060 19.334 7.582
7070 19.058 7.386
7080 19.041 7.552
7090 18.815 7.537
7100 19.181 7.534
7110 20.273 7.405
7120 19.928 7.771
7130 19.195 7.522
7140 19.275 7.293
7150 19.502 7.553
7160 19.607 7.857
7170 18.477 6.996
7180 18.93 7.467
7190 18.936 7.608
7200 19.303 7.084
7210 19.568 7.705
7220 19.006 7.062
7230 19.244 7.597
7240 18.989 7.306
7250 18.584 7.038
7260 18.854 7.555
7270 19.387 7.652
7280 18.721 7.616
7290 19.073 7.298
7300 19.455 7.455
7310 18.87 7.15
7320 19.628 7.456
7330 18.701 6.831
7340 18.3 6.501
7350 18.529 6.685
7360 18.237 6.837
7370 17.907 6.792
7380 18.428 7.044
7390 19.093 6.708
7400 18.912 7.004
7410 19.024 7.216
7420 18.765 6.962
7430 18.403 6.759
7440 19.039 7.111
7450 18.83 7.575
7460 18.697 7.69
7470 18.473 7.484
7480 18.442 6.623
7490 19.747 7.572
7500 19.584 7.327
7510 18.471 7.314
7520 18.96 7.671
7530 18.789 7.14
7540 18.383 6.911
7550 18.345 6.86
7560 18.302 7.319
7570 17.963 6.544
7580 18.436 6.638
7590 18.93 7.519
7600 18.886 7.242
7610 19.306 7.445
7620 18.492 7.058
7630 17.99 6.693
7640 18.579 6.723
7650 18.712 7.34
7660 18.086 7.002
7670 17.987 6.784
7680 18.685 7.335
7690 19.374 7.523
7700 18.399 7.567
7710 18.465 7.089
7720 18.157 6.246
7730 18.115 6.163
7740 18.011 6.83
7750 18.883 7.186
7760 18.462 7.673
7770 18.32 7.126
7780 18.781 6.791
7790 18.627 7.159
7800 19.209 8.243
7810 18.717 7.448
7820 18.237 7.3
7830 17.975 7.034
7840 18.089 7.03
7850 18.175 6.988
7860 18.778 7.768
7870 18.05 7.128
7880 18.421 6.586
7890 18.452 6.614
7900 18.78 7.441
7910 18.704 7.975
7920 18.229 6.964
7930 17.804 6.883
7940 17.918 7.345
7950 18.065 7.42
7960 17.824 7.597
7970 18.715 7.41
7980 18.754 7.384
7990 18.062 7.001
8000 18.02 7.419
8010 18.264 7.276
8020 17.862 6.73
8030 18.05 6.891
8040 17.538 6.278
8050 17.872 6.91
8060 17.461 6.765
8070 18.281 6.652
8080 18.616 7.018
8090 18.089 7.036
8100 18.591 7.972
8110 18.58 7.997
8120 18.142 7.001
8130 17.55 6.742
8140 18.11 7.53
8150 17.569 7.563
8160 18.123 7.303
8170 18.489 7.277
8180 17.89 7.116
8190 18.63 7.038
8200 17.294 6.6
8210 17.64 7.006
8220 17.948 7.158
8230 17.485 7.18
8240 16.933 6.582
8250 16.895 6.903
8260 18.393 7.385
8270 18.427 7.755
8280 17.65 6.977
8290 18.103 7.881
8300 17.722 7.205
8310 17.358 6.513
8320 17.022 6.377
8330 16.914 6.263
8340 16.662 5.649
8350 16.974 7.185
8360 18.059 7.648
8370 17.565 6.701
8380 17.436 6.549
8390 17.742 7.326
8400 17.627 7.203
8410 17.516 7.678
8420 17.708 7.656
8430 17.728 7.809
8440 17.676 7.607
8450 18.148 7.555
8460 18.172 7.326
8470 17.163 7.123
8480 16.654 6.269
8490 16.782 6.681
8500 17.06 7.081
8510 17.799 9.094
8520 17.79 8.167
8530 17.165 6.936
8540 16.947 7.537
8550 18.005 7.341
8560 18.37 8.033
8570 17.778 7.549
8580 17.5 7.371
8590 17.651 7.5
8600 17.383 7.024
8610 17.255 7.473
8620 17.432 7.416
8630 16.949 6.97
8640 17.159 6.928
8650 18.088 7.235
8660 16.986 7.113
8670 17.609 7.204
8680 17.289 7.308
8690 16.968 6.695
8700 17.131 7.388
8710 17.44 7.195
8720 17.896 7.876
8730 17.294 7.674
8740 17.669 7.629
8750 17.75 7.453
8760 17.089 7.03
8770 17.122 6.941
8780 17.399 7.204
8790 16.747 7.1
8800 16.836 7.058
8810 17.163 7.064
8820 17.088 7.09
8830 16.578 6.739
8840 17.283 7.169
8850 17.943 7.895
8860 17.473 7.134
8870 17.436 7.295
8880 17.11 6.977
8890 17.228 7.297
8900 17.227 7.828
8910 16.686 6.806
8920 16.764 6.816
8930 16.613 7.368
8940 17.226 7.392
8950 17.117 7.074
8960 16.887 6.715
8970 16.871 7.007
8980 16.895 6.741
8990 16.539 6.448
9000 16.891 6.983
9010 17.093 7.671
9020 16.692 7.161
9030 16.831 7.332
9040 17.704 7.585
9050 16.842 6.663
9060 17.575 7.897
9070 17.471 7.495
9080 17.05 7.308
9090 17.003 7.387
9100 16.724 7.05
9110 16.81 7.002
9120 16.415 6.426
9130 16.774 6.63
9140 17.036 7.139
9150 17.034 6.951
9160 16.937 7.028
9170 16.501 6.965
9180 16.573 6.974
9190 16.803 7.061
9200 17.15 7.649
9210 16.251 6.831
9220 17.004 7.861
9230 16.55 6.749
9240 17.096 6.989
9250 16.907 8.146
9260 16.884 7.098
9270 16.485 6.637
9280 16.208 6.667
9290 16.538 6.977
9300 16.455 6.783
9310 16.725 8.711
9320 16.903 7.042
9330 16.827 6.296
9340 17.301 7.272
9350 17.193 7.109
9360 16.565 6.649
9370 17.511 8.501
9380 16.557 7.406
9390 16.773 7.359
9400 17.412 10.181
9410 16.417 7.405
9420 17.286 7.497
9430 17.035 7.687
9440 16.682 7.088
9450 17.067 7.095
9460 16.114 6.684
9470 17.013 7.433
9480 16.748 7.43
9490 16.544 6.828
9500 15.929 6.891
9510 16.119 6.984
9520 16.677 6.98
9530 16.068 6.361
9540 16.781 6.998
9550 16.315 7.06
9560 16.036 6.515
9570 15.84 6.425
9580 16.225 6.926
9590 16.124 7.43
9600 16.365 7.384
9610 16.576 7.455
9620 16.543 7.265
9630 16.583 7.054
9640 16.546 7.476
9650 16.131 6.704
9660 16.647 6.94
9670 16.242 6.915
9680 16.725 7.532
9690 16.38 7.368
9700 16.623 7.565
9710 16.694 7.043
9720 16.939 7.261
9730 16.605 7.532
9740 16.498 7.483
9750 15.939 6.296
9760 16.346 6.966
9770 16.079 6.412
9780 16.183 7.526
9790 15.9 7.486
9800 16.159 7.557
9810 16.733 7.475
9820 16.864 6.999
9830 16.308 7.091
9840 16.633 7.324
9850 15.602 6.41
9860 15.334 6.24
9870 16.098 7.026
9880 15.709 6.697
9890 15.158 6.789
9900 16.389 7.401
9910 15.928 6.371
9920 15.973 6.418
9930 16.528 6.786
9940 16.081 6.785
9950 16.565 7.011
9960 16.056 6.769
9970 16.48 7.438
9980 16.707 7.419
9990 15.834 7.042
10000 16.059 6.966
10010 16.244 6.836
10020 16.073 6.342
10030 16.516 7.079
10040 16.116 6.709
10050 15.825 6.951
10060 16.151 7.543
10070 15.616 6.766
10080 15.733 6.831
10090 16.46 7.726
10100 16.41 7.022
10110 16.82 7.744
10120 16.025 7.008
10130 16.303 7.514
10140 16.128 6.672
10150 16.025 7.113
10160 15.899 6.814
10170 16.026 7.393
10180 15.96 6.886
10190 17.211 8.029
10200 16.784 7.577
10210 16.99 7.742
10220 16.336 7.276
10230 16.633 7.244
10240 16.698 7.352
10250 16.21 7.514
10260 16.696 7.852
10270 16.372 7.916
10280 15.356 7.114
10290 16.633 7.037
10300 16.345 7.079
10310 16.669 7.546
10320 16.022 7.141
10330 15.818 7.387
10340 16.163 7.492
10350 15.422 6.585
10360 15.744 7.027
10370 16.211 7.264
10380 16.043 7.307
10390 16.564 7.271
10400 16.739 7.403
10410 16.204 6.511
10420 15.951 6.918
10430 15.951 7.025
10440 15.92 6.934
10450 16.321 7.678
10460 15.19 6.724
10470 15.609 7.478
10480 16.235 7.684
10490 16.991 7.958
10500 16.274 7.086
10510 15.883 6.919
10520 15.511 7.209
10530 16.107 7.431
10540 15.884 7.414
10550 15.818 6.892
10560 15.793 6.677
10570 15.867 7.354
10580 16.159 7.14
10590 16.296 6.769
10600 16.509 6.771
10610 15.376 6.402
10620 15.629 6.306
10630 15.571 6.434
10640 15.942 6.647
10650 15.4 6.963
10660 15.634 7.152
10670 15.5 7.169
10680 16.651 7.001
10690 16.518 7.279
10700 16.486 7.431
10710 15.906 7.152
10720 16.213 7.102
10730 16.071 6.979
10740 16.429 7.422
10750 16.05 7.008
10760 16.052 7.123
10770 16.708 7.403
10780 16.883 6.852
10790 16.459 6.712
10800 16.747 7.219
10810 16.41 7.245
10820 17.201 7.678
10830 17.17 7.516
10840 16.234 7.041
10850 15.576 6.729
10860 15.862 6.712
10870 16.348 6.841
10880 16.291 6.447
10890 16.542 7.171
10900 16.205 7.266
10910 16.723 7.432
10920 16.688 7.245
10930 16.128 6.672
10940 16.246 6.924
10950 15.997 6.921
10960 16.174 6.327
10970 16.967 6.72
10980 17.186 7.349
10990 16.769 6.851
11000 16.118 6.928
11010 16.36 6.888
11020 15.922 6.717
11030 16.362 6.852
11040 16.466 7.074
11050 15.818 6.189
11060 15.885 5.53
11070 17.026 6.63
11080 17.282 7.004
11090 16.774 6.865
11100 16.841 7.182
11110 16.375 6.627
11120 16.756 6.778
11130 16.952 6.997
11140 16.622 6.757
11150 17.078 7.202
11160 16.837 6.364
11170 16.718 6.505
11180 17.782 7.408
11190 17.609 7.53
11200 17.097 7.753
11210 16.888 6.92
11220 16.966 7.337
11230 16.437 6.459
11240 16.206 6.29
11250 16.587 6.503
11260 17.118 7.095
11270 17.512 6.607
11280 17.369 6.823
11290 17.011 6.863
11300 17.388 6.997
11310 16.967 7.359
11320 16.84 6.722
11330 16.846 6.524
11340 16.582 7.201
11350 17.803 7.442
11360 18.25 7.643
11370 17.889 7.395
11380 17.621 7.091
11390 17.38 6.948
11400 17.743 7.529
11410 17.225 6.596
11420 17.579 7.199
11430 17.606 6.963
11440 17.365 7.039
11450 18.021 7.109
11460 18.006 6.937
11470 17.325 6.47
11480 17.856 7.396
11490 17.975 7.172
11500 17.34 6.983
11510 17.733 6.902
11520 17.815 7.382
11530 18.157 8.175
11540 17.102 6.543
11550 18.469 7.174
11560 17.924 7.447
11570 18.162 7.376
11580 18.327 6.863
11590 17.974 6.775
11600 17.801 7.023
11610 18.017 7.126
11620 17.445 7.446
11630 17.383 6.604
11640 18.356 7.442
11650 18.592 7.303
11660 19.141 7.42
11670 18.071 6.686
11680 18.112 7.144
11690 18.042 7.025
11700 18.887 7.828
11710 18.449 7.498
11720 17.59 6.69
11730 17.883 6.834
11740 18.52 7.261
11750 18.572 7.083
11760 18.549 6.954
11770 18.59 7.278
11780 18.155 7.078
11790 18.801 7.58
11800 18.335 6.689
11810 18.434 7.121
11820 18.682 7.199
11830 17.98 6.866
11840 18.816 6.84
11850 18.433 6.43
11860 18.275 6.628
11870 18.78 7.134
11880 18.77 7.464
11890 18.914 7.328
11900 18.671 7.139
11910 18.21 6.991
11920 18.536 7.124
11930 18.665 7.843
11940 18.795 6.54
11950 18.685 6.776
11960 18.536 6.921
11970 18.626 7.163
11980 18.416 6.954
11990 18.198 6.851
12000 18.742 7.569
12010 18.431 7.185
12020 18.565 7.357
12030 18.577 7.043
12040 18.764 6.983
12050 19.137 6.905
12060 18.635 6.874
12070 18.585 6.856
12080 18.966 7.1
12090 19.092 7.11
12100 18.655 7.214
12110 19.115 7.379
12120 18.271 6.524
12130 19.767 7.807
12140 18.901 6.894
12150 18.823 6.549
12160 19.514 6.895
12170 19.151 6.981
12180 18.902 6.358
12190 18.546 6.815
12200 18.617 6.79
12210 18.598 7.009
12220 19.039 7.128
12230 19.986 7.097
12240 20.219 7.63
12250 19.766 7.39
12260 19.473 7.291
12270 19.244 6.556
12280 19.125 6.807
12290 18.921 7.174
12300 19.148 7.188
12310 19.274 7.76
12320 19.688 6.813
12330 19.833 6.831
12340 19.59 6.903
12350 19.416 6.841
12360 19.295 6.663
12370 19.507 6.999
12380 19.343 6.919
12390 19.451 7.425
12400 19.322 7.619
12410 19.643 7.646
12420 20.136 7.063
12430 19.566 6.832
12440 20.203 7.16
12450 19.724 7.216
12460 19.717 7.081
12470 19.744 7.413
12480 19.716 7.513
12490 19.512 7.152
12500 18.863 6.941
12510 19.815 7.221
12520 19.763 7.02
12530 20.197 6.834
12540 20.505 7.401
12550 20.17 7.503
12560 20.083 6.881
12570 19.639 6.724
12580 20.093 7.194
12590 20.029 7.476
12600 19.47 7.401
12610 19.976 7.248
12620 20.62 7.577
12630 20.052 6.56
12640 20.856 7.689
12650 20.38 7.178
12660 19.781 6.906
12670 20.243 7.33
12680 19.79 6.761
12690 19.581 6.972
12700 19.944 7.149
12710 21.249 7.542
12720 20.401 8.089
12730 19.864 6.68
12740 20.236 7.794
12750 19.951 6.961
12760 19.959 7.066
