# TimeStamp(s) Sum Stdev
1 30.9 0
2 15.6 0
3 13.6 7.65
4 16.6 7.72715
5 15.1 6.85506
6 13.7 6.34432
7 16.7 6.04633
8 18.8 5.60634
9 13.9 5.26302
10 13.4 5.09824
11 16.7 4.96992
12 18.9 4.73878
13 18.9 4.57338
14 16.7 4.42328
15 20.7 4.26388
16 19.6 4.21566
17 13.2 4.11808
18 20.9 4.12053
19 15.5 4.09147
20 13.8 4.00581
21 17.8 3.97975
22 16.5 3.88623
23 18.9 3.7996
24 17.5 3.733
25 20.7 3.65479
26 14.9 3.64436
27 13.7 3.60537
28 25.4 3.6023
29 15 3.85408
30 13.6 3.81334
31 16.7 3.80969
32 14.9 3.74895
33 24 3.71197
34 17.5 3.83927
35 16.6 3.78247
36 14.8 3.7302
37 13.6 3.70164
38 20.7 3.69944
39 14.9 3.69391
40 13.7 3.66533
41 13.4 3.6603
42 20.6 3.66052
43 15.7 3.65753
44 28.1 3.62099
45 13.2 3.93858
46 20.7 3.94181
47 18.9 3.93133
48 17.7 3.89603
49 16.8 3.85557
50 19.5 3.81682
51 17.9 3.79053
52 13.3 3.75387
53 16.9 3.75988
54 15.6 3.72467
55 13.9 3.69719
56 12.6 3.69109
57 16.7 3.70868
58 14.7 3.67644
59 13.3 3.65825
60 16.7 3.65984
