# TimeStamp(s) Sum Stdev
0 1.27203e+07 541604
10 1.38074e+07 844125
20 1.38022e+07 536576
30 1.2983e+07 319348
40 1.31768e+07 314218
50 1.31902e+07 560536
60 1.41041e+07 776812
70 1.37363e+07 603924
80 1.33241e+07 458004
90 1.41618e+07 411170
100 1.33066e+07 336565
110 1.36404e+07 465981
120 1.39475e+07 838630
130 1.32314e+07 385024
140 1.37816e+07 342150
150 1.35302e+07 95921.3
160 1.38372e+07 611082
170 1.32066e+07 275598
180 1.33849e+07 761000
190 1.33056e+07 860436
200 1.36466e+07 741679
210 1.41546e+07 540528
220 1.35879e+07 121748
230 1.40433e+07 1.26491e+06
240 1.3999e+07 407563
250 1.3185e+07 125433
260 1.32922e+07 316878
270 1.36744e+07 114243
280 1.32726e+07 736170
290 1.38785e+07 1.01552e+06
