# TimeStamp(s) Latency-avg(ms) Stdev
3890 22.856 6.438
3900 22.772 6.852
3910 23.121 6.52
3920 23.347 7.255
3930 22.663 8.079
3940 22.858 6.693
3950 23.163 7.359
3960 22.637 7.615
3970 22.742 6.864
3980 22.522 7.105
3990 22.612 10.509
4000 22.09 7.186
4010 23.108 7.432
4020 22.981 7.025
4030 22.795 6.968
4040 22.422 6.945
4050 22.462 6.829
4060 22.682 6.157
4070 22.76 6.715
4080 23.049 5.77
4090 22.785 6.375
4100 22.417 6.991
4110 22.759 7.455
4120 22.442 6.789
4130 22.729 6.858
4140 22.75 7.139
4150 22.135 7.256
4160 22.724 6.687
4170 22.873 6.704
4180 22.558 7.24
4190 22.038 7.355
4200 21.524 6.807
4210 21.973 6.613
4220 21.93 7.039
4230 21.261 7.524
4240 21.513 7.05
4250 21.476 6.682
4260 21.964 7.02
4270 21.892 6.181
4280 22.13 6.199
4290 21.803 5.965
4300 21.773 5.765
4310 22.113 6.632
4320 22.267 7.022
4330 21.996 7.059
4340 22.052 7.191
4350 22.066 6.679
4360 22.633 6.998
4370 21.816 7.238
4380 21.919 7.266
4390 21.494 6.958
4400 20.875 6.743
4410 21.978 7.68
4420 21.629 7.125
4430 21.596 6.892
4440 21.842 7.237
4450 21.86 7.037
4460 21.866 6.92
4470 20.986 7.235
4480 21.298 6.895
4490 21.114 6.937
4500 21.144 6.86
4510 21.855 7.035
4520 22.37 7.453
4530 21.892 7.286
4540 22.059 7.165
4550 21.288 6.973
4560 21.355 7.008
4570 21.552 6.539
4580 20.701 6.776
4590 20.837 7.146
4600 22.169 7.93
4610 21.456 6.891
4620 21.15 6.936
4630 21.075 7.296
4640 21.112 7.188
4650 20.937 7.321
4660 21.025 7.267
4670 21.299 8.129
4680 20.775 7.184
4690 20.721 7.328
4700 21.243 7.204
4710 21.313 7.193
4720 20.814 7.217
4730 21.415 7.334
4740 21.312 6.892
4750 20.997 7.137
4760 20.774 7.211
4770 20.825 7.67
4780 20.742 7.058
4790 21.071 6.041
4800 21.053 6.83
4810 20.633 7.389
4820 20.186 7.061
4830 20.597 8.192
4840 20.647 6.958
4850 20.546 7.184
4860 20.171 6.852
4870 20.068 6.91
4880 19.939 7.51
4890 19.93 7.059
4900 20.987 8.702
4910 20.021 7.276
4920 20.64 7.16
4930 19.924 7.279
4940 20.072 6.912
4950 20.117 6.539
4960 20.355 6.918
4970 19.715 6.925
4980 20.285 7.008
4990 19.953 6.694
5000 21 6.375
5010 21.117 6.709
5020 20.617 6.518
5030 20.235 7.11
5040 19.893 7.296
5050 20.14 6.769
5060 19.871 6.86
5070 20.001 7.002
5080 19.974 6.71
5090 20.136 6.018
5100 21.363 5.633
5110 21.112 5.955
5120 21.088 6.41
5130 20.805 6.099
5140 20.564 6.225
5150 20.232 6.664
5160 20.043 6.87
5170 19.881 6.698
5180 19.994 7
5190 20.209 6.744
5200 20.853 6.098
5210 21.026 5.918
5220 20.499 6.237
5230 20.051 6.663
5240 20.217 6.741
5250 20.306 6.16
5260 20.889 5.338
5270 20.022 6.14
5280 20.149 6.577
5290 19.719 6.709
5300 20.349 6.391
5310 20.046 7.158
5320 20.261 8.027
5330 20.003 6.313
5340 19.99 7.39
5350 19.75 6.248
5360 19.801 6.253
5370 19.949 6.1
5380 19.94 6.177
5390 20.579 8.103
5400 20.372 6.13
5410 20.422 6.771
