# TimeStamp(s) Sum Stdev
0 1.26203e+07 737733
10 1.16579e+07 586735
20 1.30222e+07 1.4187e+06
30 1.17455e+07 155923
40 1.28748e+07 792341
50 1.26708e+07 680421
60 1.2439e+07 347564
70 1.23988e+07 1.44383e+06
80 1.22772e+07 419716
90 1.29758e+07 164253
100 1.23153e+07 585564
110 1.19578e+07 875979
120 1.21433e+07 105588
130 1.29192e+07 646616
140 1.19042e+07 427543
150 1.26626e+07 198706
160 1.26523e+07 267126
170 1.30789e+07 1.47979e+06
180 1.3219e+07 460496
190 1.1964e+07 1.3232e+06
200 1.27368e+07 90585
210 1.21124e+07 1.3858e+06
220 1.20186e+07 714668
230 1.18001e+07 675349
240 1.21886e+07 479730
250 1.22648e+07 412969
260 1.27667e+07 332252
270 1.26791e+07 1.74783e+06
280 1.17332e+07 235528
290 1.21381e+07 204011
