20201013020430,192.168.67.6,5001,100.100.100.10,39358,5,0.0-10.0,5826912,4661529
20201013020430,192.168.67.6,5001,100.100.100.10,39356,4,0.0-10.0,5401872,4321497
20201013020430,192.168.67.6,0,100.100.100.10,0,-1,0.0-10.0,11228784,8983027
20201013020430,192.168.67.6,5001,100.100.100.10,39360,6,0.0-10.0,4546640,3637312
20201013020440,192.168.67.6,5001,100.100.100.10,39358,5,10.0-20.0,4689608,3751686
20201013020440,192.168.67.6,5001,100.100.100.10,39356,4,10.0-20.0,5439224,4351379
20201013020440,192.168.67.6,0,100.100.100.10,0,-1,10.0-20.0,10128832,8103065
20201013020440,192.168.67.6,5001,100.100.100.10,39360,6,10.0-20.0,4443600,3554880
20201013020450,192.168.67.6,5001,100.100.100.10,39360,6,20.0-30.0,4974256,3979404
20201013020450,192.168.67.6,5001,100.100.100.10,39358,5,20.0-30.0,4460344,3568275
20201013020450,192.168.67.6,0,100.100.100.10,0,-1,20.0-30.0,9434600,7547680
20201013020450,192.168.67.6,5001,100.100.100.10,39356,4,20.0-30.0,6843144,5474515
20201013020500,192.168.67.6,5001,100.100.100.10,39360,6,30.0-40.0,4738552,3790841
20201013020500,192.168.67.6,5001,100.100.100.10,39358,5,30.0-40.0,4942056,3953644
20201013020500,192.168.67.6,0,100.100.100.10,0,-1,30.0-40.0,9680608,7744486
20201013020500,192.168.67.6,5001,100.100.100.10,39356,4,30.0-40.0,5001304,4001043
20201013020510,192.168.67.6,5001,100.100.100.10,39358,5,40.0-50.0,5528096,4422476
20201013020510,192.168.67.6,5001,100.100.100.10,39356,4,40.0-50.0,4596872,3677497
20201013020510,192.168.67.6,0,100.100.100.10,0,-1,40.0-50.0,10124968,8099974
20201013020510,192.168.67.6,5001,100.100.100.10,39360,6,40.0-50.0,5968592,4774873
20201013020520,192.168.67.6,5001,100.100.100.10,39358,5,50.0-60.0,5953136,4762508
20201013020520,192.168.67.6,5001,100.100.100.10,39356,4,50.0-60.0,4796512,3837209
20201013020520,192.168.67.6,0,100.100.100.10,0,-1,50.0-60.0,10749648,8599718
20201013020520,192.168.67.6,5001,100.100.100.10,39360,6,50.0-60.0,5088888,4071110
20201013020530,192.168.67.6,5001,100.100.100.10,39358,5,60.0-70.0,4831288,3865030
20201013020530,192.168.67.6,5001,100.100.100.10,39360,6,60.0-70.0,5399296,4319436
20201013020530,192.168.67.6,0,100.100.100.10,0,-1,60.0-70.0,10230584,8184467
20201013020530,192.168.67.6,5001,100.100.100.10,39356,4,60.0-70.0,5318152,4254521
20201013020540,192.168.67.6,5001,100.100.100.10,39356,4,70.0-80.0,4374048,3499238
20201013020540,192.168.67.6,5001,100.100.100.10,39360,6,70.0-80.0,6638352,5310681
20201013020540,192.168.67.6,0,100.100.100.10,0,-1,70.0-80.0,11012400,8809920
20201013020540,192.168.67.6,5001,100.100.100.10,39358,5,70.0-80.0,4486104,3588883
20201013020550,192.168.67.6,5001,100.100.100.10,39358,5,80.0-90.0,5489456,4391564
20201013020550,192.168.67.6,5001,100.100.100.10,39360,6,80.0-90.0,5109496,4087596
20201013020550,192.168.67.6,0,100.100.100.10,0,-1,80.0-90.0,10598952,8479161
20201013020550,192.168.67.6,5001,100.100.100.10,39356,4,80.0-90.0,4747568,3798054
20201013020600,192.168.67.6,5001,100.100.100.10,39356,4,90.0-100.0,5387704,4310163
20201013020600,192.168.67.6,5001,100.100.100.10,39360,6,90.0-100.0,5271784,4217427
20201013020600,192.168.67.6,0,100.100.100.10,0,-1,90.0-100.0,10659488,8527590
20201013020600,192.168.67.6,5001,100.100.100.10,39358,5,90.0-100.0,5560296,4448236
20201013020610,192.168.67.6,5001,100.100.100.10,39358,5,100.0-110.0,5316864,4253491
20201013020610,192.168.67.6,5001,100.100.100.10,39356,4,100.0-110.0,4546640,3637312
20201013020610,192.168.67.6,0,100.100.100.10,0,-1,100.0-110.0,9863504,7890803
20201013020610,192.168.67.6,5001,100.100.100.10,39360,6,100.0-110.0,5530672,4424537
20201013020620,192.168.67.6,5001,100.100.100.10,39360,6,110.0-120.0,4719232,3775385
20201013020620,192.168.67.6,5001,100.100.100.10,39358,5,110.0-120.0,5853960,4683168
20201013020620,192.168.67.6,0,100.100.100.10,0,-1,110.0-120.0,10573192,8458553
