# TimeStamp(s) Sum Stdev
0 1.60021e+07 1.93481e+06
10 1.59351e+07 831789
20 1.64493e+07 730351
30 1.6033e+07 1.59225e+06
40 1.5965e+07 586895
50 1.60091e+07 1.20938e+06
60 1.57355e+07 2.36646e+06
70 1.5828e+07 1.43222e+06
80 1.57991e+07 798744
90 1.59557e+07 4.36956e+06
100 1.62947e+07 1.06711e+06
110 1.58022e+07 812401
120 1.55714e+07 1.48261e+06
130 1.58166e+07 1.07055e+06
140 1.58579e+07 426551
150 1.58424e+07 1.97576e+06
160 1.56961e+07 2.0077e+06
170 1.58259e+07 2.18668e+06
180 1.61392e+07 1.86969e+06
190 1.58877e+07 420245
200 1.57064e+07 1.26688e+06
210 1.62267e+07 2.10517e+06
220 1.66214e+07 2.42296e+06
230 1.65359e+07 1.29518e+06
240 1.59815e+07 1.74967e+06
250 1.64771e+07 2.82726e+06
260 1.64957e+07 1.63535e+06
270 1.67162e+07 1.3996e+06
280 1.57589e+07 904300
290 1.6167e+07 2.89954e+06
