# TimeStamp(s) Sum Stdev
0.125 2.07213e+06 30215.4
10.5 2.14632e+06 56152.7
20.5 2.08965e+06 70218.2
31 2.18754e+06 182715
40.5 2.14632e+06 256588
51.5 1.5693e+06 299508
61.875 19577 18312.6
70.25 1.78568e+06 474427
81 5.40547e+06 530276
91.375 1.94745e+06 376111
101.5 331787 227103
111.75 2.11644e+06 689413
121 5.51160e+06 667900
130.5 2.33901e+06 189794
140.5 2.82948e+06 318251
152.75 761463 218799
160.875 887171 239576
170.5 4.18651e+06 427534
181.5 3.1252e+06 385489
191.625 77279 64824
201.375 3.30631e+06 392585
210.5 4.61231e+06 453327
220.625 2.41938e+06 196550
230.5 2.1896e+06 193150
242.375 1.91654e+06 187165
252.75 18546 10278.1
261.375 420401 165224
271 4.15148e+06 682151
282.25 4.17827e+06 720227
292 943845 417605
302 514954 297422
312 179531 164638
321.25 4.93664e+06 1.07336e+06
331 4.78724e+06 1.06244e+06
340.75 2.03401e+06 363883
351.125 2.65534e+06 430945
361.875 402883 142243
371 961361 360731
380.875 3.90521e+06 563113
391.375 4.1082e+06 569204
402.375 1.22205e+06 372811
412.5 742918 412933
421.125 1.11489e+06 250299
431.75 4.81584e+06 915049
441 3.4696e+06 883598
450.625 2.40598e+06 319359
461 2.43998e+06 524853
473.5 548170 255135
481.25 7210 963.477
490.75 3.47038e+06 702272
501.125 3.93716e+06 805199
511.625 1.47965e+06 547630
521.5 2.36761e+06 510460
530.875 2.76559e+06 1.13172e+06
541 3.49948e+06 605619
551.25 2.31976e+06 496970
561.25 2.41834e+06 515537
571.5 321482 137148
580.125 479132 141141
590.625 4.52345e+06 901743
601.875 3.48069e+06 765673
612 452345 312656
622.25 1.91448e+06 536095
630.5 5.16642e+06 1.31392e+06
640.875 1.9794e+06 320259
651.625 2.13911e+06 259619
662.5 2.41938e+06 477497
672.875 44306 20655.7
680.875 2.01649e+06 491910
691.25 4.4709e+06 859931
701 1.98764e+06 457213
711 421433 393115
722.125 2.59764e+06 459650
731.25 3.82587e+06 660500
740.5 3.10562e+06 985003
751.375 1.9423e+06 425774
760.625 2.10613e+06 133833
771.25 189592 82868.9
780.625 19575 12864.2
791 3.27461e+06 558567
800.375 4.47914e+06 492292
812.625 1.19732e+06 245087
822.375 752188 278436
832.625 1.09840e+06 544994
841.75 1.30115e+06 400880
851.25 3.34904e+06 802405
861 4.17415e+06 1.0462e+06
871 2.20711e+06 164862
881.125 2.64606e+06 386281
892.625 643999 200420
900.75 800617 212639
911.375 4.34416e+06 786851
922.25 3.70634e+06 840267
932.5 645028 247436
941.875 604842 181981
951.125 918083 365804
960.875 5.9454e+06 706977
970.625 2.07728e+06 366365
981 1.88563e+06 281779
991.5 2.06595e+06 365157
1001.5 34000 11328
1010.62 980937 328773
1021 4.71305e+06 724315
1031.5 2.54096e+06 496830
1041.75 236992 221686
1050.88 2.78414e+06 597472
1061.12 5.44978e+06 903106
1071.12 2.17414e+06 187826
1080.75 2.3421e+06 268690
1092.12 1.0778e+06 194687
1101.62 0 0
1111.62 2.07625e+06 414737
1121.12 4.46448e+06 598176
1131.5 2.23518e+06 251336
1142.38 910872 331145
1152.75 877899 543242
1161.88 3.74089e+06 678518
1170.62 4.28386e+06 719078
1180.5 2.22875e+06 242501
1191.25 2.29367e+06 394966
1202.62 1.9897e+06 406633
1212.88 21638 14784.4
1220.5 1.5219e+06 420461
1230.88 4.24112e+06 739392
1242.38 2.81402e+06 578371
1252.5 740857 494786
1261.5 2.3524e+06 704699
1270.88 492528 256616
1281.38 5.45906e+06 1.24534e+06
1290.5 2.32355e+06 389820
1302.5 1.55178e+06 317486
1312.75 5152 4819.25
1320.12 3.11078e+06 456648
1331.5 4.96549e+06 762149
1341.25 2.20711e+06 415080
1351.5 420402 157162
1360.75 537866 308978
1371.25 5.7723e+06 894932
1380.75 2.93458e+06 834620
1390.62 2.20814e+06 300628
1401.12 2.11953e+06 366427
1412.12 1.66925e+06 407776
1422 43275 20387.2
1430.38 1.85163e+06 434090
1441.38 4.96034e+06 922659
1452.88 2.03916e+06 563368
1462.38 4120 2060
1472 3.4195e+06 823659
1481.12 4.01134e+06 620217
1490.75 2.23906e+06 531654
1501.75 2.25863e+06 321778
1512.88 2.01237e+06 669390
1523 8243 7710.62
1530.62 2.03813e+06 333180
1540.75 5.18069e+06 1.17809e+06
1551.88 2.01158e+06 498152
1561.12 212259 72740.1
1571.75 1.12122e+06 785882
1581.38 5.85885e+06 1.3453e+06
1590.62 2.46972e+06 376337
1600.75 2.18444e+06 466688
1610.62 2.1999e+06 386474
1621.88 1.57445e+06 634112
1632 7212 6746.21
1641.75 2.83051e+06 549382
1651.12 3.7589e+06 862143
1662.62 2.11232e+06 521488
1672.12 140134 131083
1681.88 1.69913e+06 508772
1691.25 5.33747e+06 1.07384e+06
1700.88 2.07934e+06 306231
1710.88 2.253e+06 451448
1722.75 2.15559e+06 505707
1733.38 13395 12529.9
1741.5 1.33334e+06 286169
1751.25 4.11748e+06 695505
1762.5 3.23404e+06 626496
1772.75 231839 134674
1781.5 1.83926e+06 586616
1792 4.32459e+06 946690
1800.38 3.15817e+06 469201
1810.88 2.42659e+06 509758
