20201017230052,192.168.67.6,5001,100.100.100.10,35972,4,0.0-10.0,14772072,11817657
20201017230102,192.168.67.6,5001,100.100.100.10,35972,4,10.0-20.0,14273616,11418892
20201017230112,192.168.67.6,5001,100.100.100.10,35972,4,20.0-30.0,15354248,12283398
20201017230122,192.168.67.6,5001,100.100.100.10,35972,4,30.0-40.0,14045640,11236512
20201017230132,192.168.67.6,5001,100.100.100.10,35972,4,40.0-50.0,15291136,12232908
20201017230142,192.168.67.6,5001,100.100.100.10,35972,4,50.0-60.0,16076816,12861452
20201017230152,192.168.67.6,5001,100.100.100.10,35972,4,60.0-70.0,15414784,12331827
20201017230202,192.168.67.6,5001,100.100.100.10,35972,4,70.0-80.0,15380008,12304006
20201017230212,192.168.67.6,5001,100.100.100.10,35972,4,80.0-90.0,15664656,12531724
20201017230222,192.168.67.6,5001,100.100.100.10,35972,4,90.0-100.0,14198912,11359129
20201017230232,192.168.67.6,5001,100.100.100.10,35972,4,100.0-110.0,15926120,12740896
20201017230242,192.168.67.6,5001,100.100.100.10,35972,4,110.0-120.0,14526064,11620851
20201017230252,192.168.67.6,5001,100.100.100.10,35972,4,120.0-130.0,15408344,12326675
20201017230302,192.168.67.6,5001,100.100.100.10,35972,4,130.0-140.0,14991032,11992825
20201017230312,192.168.67.6,5001,100.100.100.10,35972,4,140.0-150.0,14251720,11401376
20201017230322,192.168.67.6,5001,100.100.100.10,35972,4,150.0-160.0,14262024,11409619
20201017230332,192.168.67.6,5001,100.100.100.10,35972,4,160.0-170.0,14524776,11619820
20201017230342,192.168.67.6,5001,100.100.100.10,35972,4,170.0-180.0,14629104,11703283
20201017230352,192.168.67.6,5001,100.100.100.10,35972,4,180.0-190.0,15072176,12057740
20201017230402,192.168.67.6,5001,100.100.100.10,35972,4,190.0-200.0,15219008,12175206
20201017230412,192.168.67.6,5001,100.100.100.10,35972,4,200.0-210.0,15224160,12179328
20201017230422,192.168.67.6,5001,100.100.100.10,35972,4,210.0-220.0,14450072,11560057
20201017230432,192.168.67.6,5001,100.100.100.10,35972,4,220.0-230.0,15145592,12116473
20201017230442,192.168.67.6,5001,100.100.100.10,35972,4,230.0-240.0,14632968,11706374
20201017230452,192.168.67.6,5001,100.100.100.10,35972,4,240.0-250.0,14358624,11486899
20201017230502,192.168.67.6,5001,100.100.100.10,35972,4,250.0-260.0,15551312,12441049
20201017230512,192.168.67.6,5001,100.100.100.10,35972,4,260.0-270.0,14625240,11700192
20201017230522,192.168.67.6,5001,100.100.100.10,35972,4,270.0-280.0,14936936,11949548
20201017230532,192.168.67.6,5001,100.100.100.10,35972,4,280.0-290.0,14586600,11669280
20201017230542,192.168.67.6,5001,100.100.100.10,35972,4,290.0-300.0,14795256,11836204
20201017230552,192.168.67.6,5001,100.100.100.10,35972,4,300.0-310.0,14788816,11831052
20201017230602,192.168.67.6,5001,100.100.100.10,35972,4,310.0-320.0,13681136,10944908
20201017230612,192.168.67.6,5001,100.100.100.10,35972,4,320.0-330.0,15556464,12445171
20201017230622,192.168.67.6,5001,100.100.100.10,35972,4,330.0-340.0,15401904,12321523
20201017230632,192.168.67.6,5001,100.100.100.10,35972,4,340.0-350.0,15074752,12059801
20201017230642,192.168.67.6,5001,100.100.100.10,35972,4,350.0-360.0,14814576,11851660
20201017230652,192.168.67.6,5001,100.100.100.10,35972,4,360.0-370.0,13799632,11039705
20201017230702,192.168.67.6,5001,100.100.100.10,35972,4,370.0-380.0,15725192,12580153
20201017230712,192.168.67.6,5001,100.100.100.10,35972,4,380.0-390.0,15059296,12047436
20201017230722,192.168.67.6,5001,100.100.100.10,35972,4,390.0-400.0,14600768,11680614
20201017230732,192.168.67.6,5001,100.100.100.10,35972,4,400.0-410.0,14801696,11841356
20201017230742,192.168.67.6,5001,100.100.100.10,35972,4,410.0-420.0,16125760,12900608
20201017230752,192.168.67.6,5001,100.100.100.10,35972,4,420.0-430.0,15038688,12030950
20201017230802,192.168.67.6,5001,100.100.100.10,35972,4,430.0-440.0,14702520,11762016
20201017230812,192.168.67.6,5001,100.100.100.10,35972,4,440.0-450.0,15186808,12149446
20201017230822,192.168.67.6,5001,100.100.100.10,35972,4,450.0-460.0,14572432,11657945
20201017230832,192.168.67.6,5001,100.100.100.10,35972,4,460.0-470.0,15788304,12630643
20201017230842,192.168.67.6,5001,100.100.100.10,35972,4,470.0-480.0,14259448,11407558
20201017230852,192.168.67.6,5001,100.100.100.10,35972,4,480.0-490.0,15252496,12201996
20201017230902,192.168.67.6,5001,100.100.100.10,35972,4,490.0-500.0,15723904,12579123
20201017230912,192.168.67.6,5001,100.100.100.10,35972,4,500.0-510.0,14897008,11917606
