"407514","8","-129","-17","-92","-7","2021-05-28 03:57:33"
"407515","8","-130","-18","-92","-7","2021-05-28 03:57:35"
"407516","8","-129","-17","-92","-7","2021-05-28 03:57:37"
"407517","8","-129","-17","-92","-7","2021-05-28 03:57:39"
"407518","8","-129","-17","-92","-6","2021-05-28 03:57:41"
"407519","8","-129","-17","-92","-6","2021-05-28 03:57:43"
"407520","8","-129","-17","-92","-6","2021-05-28 03:57:45"
"407521","8","-129","-17","-92","-6","2021-05-28 03:57:47"
"407522","8","-129","-17","-92","-6","2021-05-28 03:57:49"
"407523","8","-129","-17","-92","-6","2021-05-28 03:57:51"
"407524","8","-129","-17","-92","-6","2021-05-28 03:57:53"
"407525","8","-130","-18","-92","-6","2021-05-28 03:57:55"
"407526","8","-130","-18","-92","-7","2021-05-28 03:57:57"
"407527","8","-130","-18","-92","-6","2021-05-28 03:57:59"
"407528","8","-130","-18","-92","-7","2021-05-28 03:58:01"
"407529","8","-130","-18","-92","-7","2021-05-28 03:58:03"
"407530","8","-130","-18","-92","-7","2021-05-28 03:58:05"
"407531","8","-130","-18","-91","-6","2021-05-28 03:58:07"
"407532","8","-129","-17","-92","-6","2021-05-28 03:58:09"
"407533","8","-130","-18","-92","-7","2021-05-28 03:58:11"
"407534","8","-129","-17","-92","-7","2021-05-28 03:58:13"
"407535","8","-130","-18","-92","-7","2021-05-28 03:58:15"
"407536","8","-130","-18","-92","-7","2021-05-28 03:58:17"
"407537","8","-130","-18","-92","-6","2021-05-28 03:58:19"
"407538","8","-130","-18","-92","-7","2021-05-28 03:58:21"
"407539","8","-130","-18","-92","-7","2021-05-28 03:58:23"
"407540","8","-130","-18","-92","-7","2021-05-28 03:58:25"
"407541","8","-129","-17","-92","-6","2021-05-28 03:58:27"
"407542","8","-130","-18","-92","-7","2021-05-28 03:58:29"
"407543","8","-130","-18","-92","-7","2021-05-28 03:58:31"
"407544","8","-130","-19","-91","-7","2021-05-28 03:58:32"
"407545","8","-129","-17","-92","-7","2021-05-28 03:58:35"
"407546","8","-130","-18","-92","-7","2021-05-28 03:58:36"
"407547","8","-129","-17","-92","-6","2021-05-28 03:58:38"
"407548","8","-130","-18","-92","-7","2021-05-28 03:58:40"
"407549","8","-130","-18","-92","-7","2021-05-28 03:58:42"
"407550","8","-130","-18","-92","-7","2021-05-28 03:58:44"
"407551","8","-129","-17","-92","-6","2021-05-28 03:58:46"
"407552","8","-130","-18","-92","-7","2021-05-28 03:58:48"
"407553","8","-130","-18","-92","-6","2021-05-28 03:58:50"
"407554","8","-129","-17","-92","-7","2021-05-28 03:58:52"
"407555","8","-130","-18","-92","-7","2021-05-28 03:58:54"
"407556","8","-130","-18","-92","-7","2021-05-28 03:58:56"
"407557","8","-130","-18","-92","-7","2021-05-28 03:58:58"
"407558","8","-130","-18","-92","-7","2021-05-28 03:59:00"
"407559","8","-130","-18","-92","-7","2021-05-28 03:59:02"
"407560","8","-130","-18","-92","-7","2021-05-28 03:59:04"
"407561","8","-130","-18","-92","-6","2021-05-28 03:59:06"
"407562","8","-130","-18","-92","-7","2021-05-28 03:59:08"
"407563","8","-129","-17","-92","-6","2021-05-28 03:59:10"
"407564","8","-130","-18","-92","-7","2021-05-28 03:59:12"
"407565","8","-130","-18","-92","-7","2021-05-28 03:59:14"
"407566","8","-130","-18","-92","-7","2021-05-28 03:59:16"
"407567","8","-130","-18","-92","-7","2021-05-28 03:59:18"
"407568","8","-130","-18","-92","-7","2021-05-28 03:59:20"
"407569","8","-130","-18","-92","-7","2021-05-28 03:59:22"
"407570","8","-130","-18","-92","-7","2021-05-28 03:59:24"
"407571","8","-130","-18","-92","-6","2021-05-28 03:59:26"
"407572","8","-129","-17","-92","-7","2021-05-28 03:59:28"
"407573","8","-129","-17","-92","-7","2021-05-28 03:59:30"
"407574","8","-129","-17","-92","-6","2021-05-28 03:59:32"
"407575","8","-130","-18","-92","-7","2021-05-28 03:59:34"
"407576","8","-130","-18","-92","-7","2021-05-28 03:59:36"
"407577","8","-129","-17","-92","-6","2021-05-28 03:59:38"
"407578","8","-129","-17","-92","-6","2021-05-28 03:59:40"
"407579","8","-129","-17","-92","-6","2021-05-28 03:59:42"
"407580","8","-129","-17","-92","-6","2021-05-28 03:59:44"
"407581","8","-129","-17","-92","-6","2021-05-28 03:59:46"
"407582","8","-129","-17","-92","-7","2021-05-28 03:59:48"
"407583","8","-129","-17","-92","-7","2021-05-28 03:59:50"
"407584","8","-129","-17","-92","-7","2021-05-28 03:59:51"
"407585","8","-129","-17","-92","-7","2021-05-28 03:59:53"
"407586","8","-129","-17","-92","-6","2021-05-28 03:59:55"
"407587","8","-129","-17","-92","-6","2021-05-28 03:59:57"
"407588","8","-129","-17","-92","-6","2021-05-28 03:59:59"
"407589","8","-129","-17","-92","-6","2021-05-28 04:00:01"
"407590","8","-129","-17","-92","-6","2021-05-28 04:00:03"
"407591","8","-129","-17","-92","-6","2021-05-28 04:00:05"
"407592","8","-129","-17","-92","-6","2021-05-28 04:00:07"
"407593","8","-128","-16","-92","-6","2021-05-28 04:00:09"
"407594","8","-129","-17","-92","-6","2021-05-28 04:00:11"
"407595","8","-129","-17","-92","-6","2021-05-28 04:00:13"
"407596","8","-129","-17","-92","-6","2021-05-28 04:00:15"
"407597","8","-128","-16","-92","-6","2021-05-28 04:00:17"
"407598","8","-129","-17","-92","-7","2021-05-28 04:00:19"
"407599","8","-129","-17","-92","-7","2021-05-28 04:00:21"
"407600","8","-130","-18","-92","-7","2021-05-28 04:00:23"
"407601","8","-129","-17","-92","-7","2021-05-28 04:00:25"
"407602","8","-129","-17","-92","-7","2021-05-28 04:00:27"
"407603","8","-130","-18","-92","-7","2021-05-28 04:00:29"
"407604","8","-130","-18","-92","-7","2021-05-28 04:00:31"
"407605","8","-130","-18","-92","-7","2021-05-28 04:00:33"
"407606","8","-130","-18","-92","-7","2021-05-28 04:00:35"
