20201013001438,192.168.67.2,5001,100.100.100.10,47044,4,0.0-10.0,17332616,13866092
20201013001448,192.168.67.2,5001,100.100.100.10,47044,4,10.0-20.0,19238856,15391084
20201013001458,192.168.67.2,5001,100.100.100.10,47044,4,20.0-30.0,19210520,15368416
20201013001508,192.168.67.2,5001,100.100.100.10,47044,4,30.0-40.0,17926384,14341107
20201013001518,192.168.67.2,5001,100.100.100.10,47044,4,40.0-50.0,19116496,15293196
20201013001528,192.168.67.2,5001,100.100.100.10,47044,4,50.0-60.0,18959360,15167488
20201013001538,192.168.67.2,5001,100.100.100.10,47044,4,60.0-70.0,19853232,15882585
20201013001548,192.168.67.2,5001,100.100.100.10,47044,4,70.0-80.0,18448024,14758419
20201013001558,192.168.67.2,5001,100.100.100.10,47044,4,80.0-90.0,17151008,13720806
20201013001608,192.168.67.2,5001,100.100.100.10,47044,4,90.0-100.0,17254048,13803238
20201013001618,192.168.67.2,5001,100.100.100.10,47044,4,100.0-110.0,17259200,13807360
20201013001628,192.168.67.2,5001,100.100.100.10,47044,4,110.0-120.0,18226488,14581190
20201013001638,192.168.67.2,5001,100.100.100.10,47044,4,120.0-130.0,17921232,14336985
20201013001648,192.168.67.2,5001,100.100.100.10,47044,4,130.0-140.0,18234216,14587372
20201013001658,192.168.67.2,5001,100.100.100.10,47044,4,140.0-150.0,17762808,14210246
20201013001708,192.168.67.2,5001,100.100.100.10,47044,4,150.0-160.0,16836736,13469388
20201013001718,192.168.67.2,5001,100.100.100.10,47044,4,160.0-170.0,18614176,14891340
20201013001728,192.168.67.2,5001,100.100.100.10,47044,4,170.0-180.0,17946992,14357593
20201013001738,192.168.67.2,5001,100.100.100.10,47044,4,180.0-190.0,19238856,15391084
20201013001748,192.168.67.2,5001,100.100.100.10,47044,4,190.0-200.0,20094088,16075270
20201013001758,192.168.67.2,5001,100.100.100.10,47044,4,200.0-210.0,18590992,14872793
20201013001808,192.168.67.2,5001,100.100.100.10,47044,4,210.0-220.0,18712064,14969651
20201013001818,192.168.67.2,5001,100.100.100.10,47044,4,220.0-230.0,17302992,13842393
20201013001828,192.168.67.2,5001,100.100.100.10,47044,4,230.0-240.0,17062136,13649708
20201013001838,192.168.67.2,5001,100.100.100.10,47044,4,240.0-250.0,17850392,14280313
20201013001848,192.168.67.2,5001,100.100.100.10,47044,4,250.0-260.0,19747616,15798092
20201013001858,192.168.67.2,5001,100.100.100.10,47044,4,260.0-270.0,20613152,16490521
20201013001908,192.168.67.2,5001,100.100.100.10,47044,4,270.0-280.0,18189136,14551308
20201013001918,192.168.67.2,5001,100.100.100.10,47044,4,280.0-290.0,17931536,14345228
20201013001928,192.168.67.2,5001,100.100.100.10,47044,4,290.0-300.0,18835712,15068569
20201013001929,192.168.67.2,5001,100.100.100.10,47044,4,0.0-301.2,553779200,14710901
