# TimeStamp(s) Sum Stdev
0 1.54519e+07 0
10 1.4065e+07 0
20 1.52479e+07 0
30 1.53808e+07 0
40 1.53643e+07 0
50 1.52726e+07 0
60 1.54642e+07 0
70 1.54818e+07 0
80 1.42453e+07 0
90 1.37868e+07 0
100 1.51139e+07 0
110 1.4305e+07 0
120 1.53179e+07 0
130 1.55124e+07 0
140 1.46257e+07 0
150 1.53622e+07 0
160 1.53447e+07 0
170 1.53066e+07 0
180 1.54436e+07 0
190 1.31242e+07 0
200 1.39722e+07 0
210 1.33777e+07 0
220 1.45245e+07 0
230 1.55456e+07 0
240 1.54849e+07 0
250 1.54045e+07 0
260 1.54519e+07 0
270 1.45606e+07 0
280 1.53849e+07 0
290 1.54673e+07 0
