20201018131558,100.100.100.10,5001,192.168.67.2,40650,5,0.0-10.0,1816080,1452864
20201018131558,100.100.100.10,5001,192.168.67.2,40648,4,0.0-10.0,2077544,1662035
20201018131558,100.100.100.10,5001,192.168.67.2,40654,8,0.0-10.0,1924272,1539417
20201018131558,100.100.100.10,5001,192.168.67.2,40652,6,0.0-10.0,2073680,1658944
20201018131558,100.100.100.10,0,192.168.67.2,0,-1,0.0-10.0,7891576,6313260
20201018131608,100.100.100.10,5001,192.168.67.2,40648,4,10.0-20.0,1443848,1155078
20201018131608,100.100.100.10,5001,192.168.67.2,40650,5,10.0-20.0,1325352,1060281
20201018131608,100.100.100.10,5001,192.168.67.2,40654,8,10.0-20.0,1326640,1061312
20201018131608,100.100.100.10,5001,192.168.67.2,40652,6,10.0-20.0,1161776,929420
20201018131608,100.100.100.10,0,192.168.67.2,0,-1,10.0-20.0,5257616,4206092
20201018131618,100.100.100.10,5001,192.168.67.2,40654,8,20.0-30.0,1584240,1267392
20201018131618,100.100.100.10,5001,192.168.67.2,40652,6,20.0-30.0,1187536,950028
20201018131618,100.100.100.10,5001,192.168.67.2,40648,4,20.0-30.0,1479912,1183929
20201018131619,100.100.100.10,5001,192.168.67.2,40650,5,20.0-30.0,1044568,835654
20201018131619,100.100.100.10,0,192.168.67.2,0,-1,20.0-30.0,5296256,4237004
20201018131629,100.100.100.10,5001,192.168.67.2,40654,8,30.0-40.0,115920,92736
20201018131629,100.100.100.10,5001,192.168.67.2,40652,6,30.0-40.0,799848,639878
20201018131630,100.100.100.10,5001,192.168.67.2,40648,4,30.0-40.0,73416,58732
20201018131630,100.100.100.10,5001,192.168.67.2,40650,5,30.0-40.0,383824,307059
20201018131630,100.100.100.10,0,192.168.67.2,0,-1,30.0-40.0,1373008,1098406
20201018131638,100.100.100.10,5001,192.168.67.2,40650,5,40.0-50.0,2263016,1810412
20201018131638,100.100.100.10,5001,192.168.67.2,40652,6,40.0-50.0,2568272,2054617
20201018131638,100.100.100.10,5001,192.168.67.2,40648,4,40.0-50.0,1823808,1459046
20201018131638,100.100.100.10,5001,192.168.67.2,40654,8,40.0-50.0,2278472,1822777
20201018131638,100.100.100.10,0,192.168.67.2,0,-1,40.0-50.0,8933568,7146854
20201018131649,100.100.100.10,5001,192.168.67.2,40652,6,50.0-60.0,230552,184441
20201018131649,100.100.100.10,5001,192.168.67.2,40654,8,50.0-60.0,515200,412160
20201018131649,100.100.100.10,5001,192.168.67.2,40650,5,50.0-60.0,306544,245235
20201018131650,100.100.100.10,5001,192.168.67.2,40648,4,50.0-60.0,1477032,1181625
20201018131650,100.100.100.10,0,192.168.67.2,0,-1,50.0-60.0,2529328,2023462
20201018131658,100.100.100.10,5001,192.168.67.2,40654,8,60.0-70.0,2509024,2007219
20201018131658,100.100.100.10,5001,192.168.67.2,40652,6,60.0-70.0,2405984,1924787
20201018131658,100.100.100.10,5001,192.168.67.2,40648,4,60.0-70.0,2301960,1841568
20201018131659,100.100.100.10,5001,192.168.67.2,40650,5,60.0-70.0,1818656,1454924
20201018131659,100.100.100.10,0,192.168.67.2,0,-1,60.0-70.0,9035624,7228499
20201018131708,100.100.100.10,5001,192.168.67.2,40650,5,70.0-80.0,1196552,957241
20201018131708,100.100.100.10,5001,192.168.67.2,40652,6,70.0-80.0,1680840,1344672
20201018131709,100.100.100.10,5001,192.168.67.2,40648,4,70.0-80.0,1233904,987123
20201018131709,100.100.100.10,5001,192.168.67.2,40654,8,70.0-80.0,1358840,1087072
20201018131709,100.100.100.10,0,192.168.67.2,0,-1,70.0-80.0,5470136,4376108
20201018131718,100.100.100.10,5001,192.168.67.2,40654,8,80.0-90.0,1233904,987123
20201018131718,100.100.100.10,5001,192.168.67.2,40648,4,80.0-90.0,1164352,931481
20201018131718,100.100.100.10,5001,192.168.67.2,40650,5,80.0-90.0,1455440,1164352
20201018131719,100.100.100.10,5001,192.168.67.2,40652,6,80.0-90.0,1492792,1194233
20201018131719,100.100.100.10,0,192.168.67.2,0,-1,80.0-90.0,5346488,4277190
20201018131728,100.100.100.10,5001,192.168.67.2,40654,8,90.0-100.0,1074192,859353
20201018131729,100.100.100.10,5001,192.168.67.2,40650,5,90.0-100.0,251160,200928
