20201018104309,192.168.67.5,5004,100.100.100.10,33706,4,0.0-10.0,15789592,12631673
20201018104319,192.168.67.5,5004,100.100.100.10,33706,4,10.0-20.0,14573720,11658976
20201018104329,192.168.67.5,5004,100.100.100.10,33706,4,20.0-30.0,14211792,11369433
20201018104339,192.168.67.5,5004,100.100.100.10,33706,4,30.0-40.0,12384120,9907296
20201018104349,192.168.67.5,5004,100.100.100.10,33706,4,40.0-50.0,13240640,10592512
20201018104359,192.168.67.5,5004,100.100.100.10,33706,4,50.0-60.0,14028896,11223116
20201018104409,192.168.67.5,5004,100.100.100.10,33706,4,60.0-70.0,14640696,11712556
20201018104419,192.168.67.5,5004,100.100.100.10,33706,4,70.0-80.0,14726992,11781593
20201018104429,192.168.67.5,5004,100.100.100.10,33706,4,80.0-90.0,13375880,10700704
20201018104439,192.168.67.5,5004,100.100.100.10,33706,4,90.0-100.0,14743736,11794988
20201018104449,192.168.67.5,5004,100.100.100.10,33706,4,100.0-110.0,14013440,11210752
20201018104459,192.168.67.5,5004,100.100.100.10,33706,4,110.0-120.0,12776960,10221568
20201018104509,192.168.67.5,5004,100.100.100.10,33706,4,120.0-130.0,15502368,12401894
20201018104519,192.168.67.5,5004,100.100.100.10,33706,4,130.0-140.0,13069336,10455468
20201018104529,192.168.67.5,5004,100.100.100.10,33706,4,140.0-150.0,15863008,12690406
20201018104539,192.168.67.5,5004,100.100.100.10,33706,4,150.0-160.0,14851928,11881542
20201018104549,192.168.67.5,5004,100.100.100.10,33706,4,160.0-170.0,13241928,10593542
20201018104559,192.168.67.5,5004,100.100.100.10,33706,4,170.0-180.0,13728792,10983033
20201018104609,192.168.67.5,5004,100.100.100.10,33706,4,180.0-190.0,13280568,10624454
20201018104619,192.168.67.5,5004,100.100.100.10,33706,4,190.0-200.0,15340080,12272064
20201018104629,192.168.67.5,5004,100.100.100.10,33706,4,200.0-210.0,13857592,11086073
20201018104639,192.168.67.5,5004,100.100.100.10,33706,4,210.0-220.0,14683200,11746560
20201018104649,192.168.67.5,5004,100.100.100.10,33706,4,220.0-230.0,12049240,9639392
20201018104659,192.168.67.5,5004,100.100.100.10,33706,4,230.0-240.0,14053368,11242694
20201018104709,192.168.67.5,5004,100.100.100.10,33706,4,240.0-250.0,12579896,10063916
20201018104719,192.168.67.5,5004,100.100.100.10,33706,4,250.0-260.0,13660528,10928422
20201018104729,192.168.67.5,5004,100.100.100.10,33706,4,260.0-270.0,12989480,10391584
20201018104739,192.168.67.5,5004,100.100.100.10,33706,4,270.0-280.0,12059544,9647635
20201018104749,192.168.67.5,5004,100.100.100.10,33706,4,280.0-290.0,15124984,12099987
20201018104759,192.168.67.5,5004,100.100.100.10,33706,4,290.0-300.0,14900872,11920697
20201018104809,192.168.67.5,5004,100.100.100.10,33706,4,300.0-310.0,13326936,10661548
20201018104819,192.168.67.5,5004,100.100.100.10,33706,4,310.0-320.0,13343680,10674944
20201018104829,192.168.67.5,5004,100.100.100.10,33706,4,320.0-330.0,11555936,9244748
20201018104839,192.168.67.5,5004,100.100.100.10,33706,4,330.0-340.0,14232400,11385920
