20201018011027,172.20.10.5,0,172.20.10.8,0,-1,80.0-90.0,2447550,1958040,55.569,21102,0,0.000,1120573889
20201018011037,172.20.10.5,5002,172.20.10.8,34391,3,90.0-100.0,548310,438648,24.374,84523,0,0.000,-2114296000
20201018011037,172.20.10.5,5002,172.20.10.8,43958,4,90.0-100.0,476280,381024,34.471,103209,0,0.000,-1157778122
20201018011037,172.20.10.5,5002,172.20.10.8,43242,5,90.0-100.0,520380,416304,31.728,103523,0,0.000,-1997415935
20201018011037,172.20.10.5,5002,172.20.10.8,34369,6,90.0-100.0,608580,486864,33.283,80559,0,0.000,701267862
20201018011037,172.20.10.5,0,172.20.10.8,0,-1,90.0-100.0,2153550,1722840,34.471,371814,0,0.000,-828780870
20201018011047,172.20.10.5,5002,172.20.10.8,34391,3,100.0-110.0,607110,485688,36.890,5908,0,0.000,-1678985001
20201018011047,172.20.10.5,5002,172.20.10.8,43958,4,100.0-110.0,443940,355152,44.548,5777,0,0.000,-1889248651
20201018011047,172.20.10.5,5002,172.20.10.8,43242,5,100.0-110.0,623280,498624,38.792,5607,0,0.000,-616008408
20201018011047,172.20.10.5,5002,172.20.10.8,34369,6,100.0-110.0,671790,537432,31.894,5477,0,0.000,-1891985931
20201018011047,172.20.10.5,0,172.20.10.8,0,-1,100.0-110.0,2346120,1876896,44.548,22769,0,0.000,-1804185934
20201018011057,172.20.10.5,5002,172.20.10.8,34391,3,110.0-120.0,695310,556248,35.875,6213,0,0.000,-1485187614
20201018011057,172.20.10.5,5002,172.20.10.8,43958,4,110.0-120.0,582120,465696,38.129,6169,0,0.000,-379448748
20201018011057,172.20.10.5,5002,172.20.10.8,43242,5,110.0-120.0,683550,546840,33.352,5998,0,0.000,1621494693
20201018011057,172.20.10.5,5002,172.20.10.8,34369,6,110.0-120.0,683550,546840,46.146,6059,0,0.000,-1877566942
20201018011057,172.20.10.5,0,172.20.10.8,0,-1,110.0-120.0,2644530,2115624,46.146,24439,0,0.000,-1576687438
20201018011107,172.20.10.5,5002,172.20.10.8,34391,3,120.0-130.0,576240,460992,51.851,4975,0,0.000,-8802802
20201018011107,172.20.10.5,5002,172.20.10.8,43958,4,120.0-130.0,583590,466872,56.511,4839,0,0.000,2080220982
20201018011107,172.20.10.5,5002,172.20.10.8,43242,5,120.0-130.0,645330,516264,51.887,4748,0,0.000,-1858916827
20201018011107,172.20.10.5,5002,172.20.10.8,34369,6,120.0-130.0,543900,435120,55.881,4791,0,0.000,-1748445319
20201018011107,172.20.10.5,0,172.20.10.8,0,-1,120.0-130.0,2349060,1879248,56.511,19353,0,0.000,-109470313
20201018011117,172.20.10.5,5002,172.20.10.8,34391,3,130.0-140.0,627690,502152,30.931,127964,0,0.000,192651484
20201018011117,172.20.10.5,5002,172.20.10.8,43958,4,130.0-140.0,680610,544488,30.335,118601,0,0.000,-810049936
20201018011117,172.20.10.5,5002,172.20.10.8,43242,5,130.0-140.0,704130,563304,35.399,121122,0,0.000,680054443
20201018011117,172.20.10.5,5002,172.20.10.8,34369,6,130.0-140.0,740880,592704,33.713,117086,0,0.000,-1337543179
20201018011117,172.20.10.5,0,172.20.10.8,0,-1,130.0-140.0,2753310,2202648,35.399,484773,0,0.000,586693913
20201018011127,172.20.10.5,5002,172.20.10.8,43958,4,140.0-150.0,548310,438648,33.180,4251,0,0.000,-1382117504
20201018011127,172.20.10.5,5002,172.20.10.8,43242,5,140.0-150.0,521850,417480,34.306,3955,0,0.000,-1803686962
20201018011127,172.20.10.5,5002,172.20.10.8,34369,6,140.0-150.0,498330,398664,31.753,3855,0,0.000,-2033811409
20201018011127,172.20.10.5,5002,172.20.10.8,34391,3,140.0-150.0,567420,453936,43.392,3602,0,0.000,-1477606602
20201018011127,172.20.10.5,0,172.20.10.8,0,-1,140.0-150.0,2135910,1708728,43.392,15663,0,0.000,194723920
20201018011137,172.20.10.5,5002,172.20.10.8,34369,6,150.0-160.0,714420,571536,13.534,7929,0,0.000,-734967666
20201018011137,172.20.10.5,5002,172.20.10.8,34391,3,150.0-160.0,839370,671496,20.861,7836,0,0.000,-1965354965
20201018011137,172.20.10.5,5002,172.20.10.8,43242,5,150.0-160.0,726180,580944,22.622,8063,0,0.000,1406392236
20201018011137,172.20.10.5,5002,172.20.10.8,43958,4,150.0-160.0,789390,631512,20.332,8073,0,0.000,329230943
20201018011137,172.20.10.5,0,172.20.10.8,0,-1,150.0-160.0,3069360,2455488,22.622,31901,0,0.000,1724861090
20201018011147,172.20.10.5,5002,172.20.10.8,34391,3,160.0-170.0,543900,435120,37.394,137583,0,0.000,-1323736486
20201018011147,172.20.10.5,5002,172.20.10.8,34369,6,160.0-170.0,558600,446880,43.315,115554,0,0.000,-978772715
20201018011147,172.20.10.5,5002,172.20.10.8,43958,4,160.0-170.0,455700,364560,43.645,120517,0,0.000,1873580708
20201018011147,172.20.10.5,5002,172.20.10.8,43242,5,160.0-170.0,573300,458640,39.087,133241,0,0.000,1524809651
20201018011147,172.20.10.5,0,172.20.10.8,0,-1,160.0-170.0,2131500,1705200,43.645,506895,0,0.000,-1553038613
20201018011157,172.20.10.5,5002,172.20.10.8,43958,4,170.0-180.0,463050,370440,42.071,5404,0,0.000,-1503501403
20201018011157,172.20.10.5,5002,172.20.10.8,43242,5,170.0-180.0,642390,513912,36.380,5446,0,0.000,-1497361537
20201018011157,172.20.10.5,5002,172.20.10.8,34391,3,170.0-180.0,687960,550368,37.756,5368,0,0.000,-1842802966
20201018011157,172.20.10.5,5002,172.20.10.8,34369,6,170.0-180.0,595350,476280,44.768,5284,0,0.000,1194346680
20201018011157,172.20.10.5,0,172.20.10.8,0,-1,170.0-180.0,2388750,1911000,44.768,21502,0,0.000,625293159
20201018011207,172.20.10.5,5002,172.20.10.8,34391,3,180.0-190.0,740880,592704,39.236,4969,0,0.000,1329375955
20201018011207,172.20.10.5,5002,172.20.10.8,43242,5,180.0-190.0,645330,516264,46.620,5084,0,0.000,2091881591
20201018011207,172.20.10.5,5002,172.20.10.8,34369,6,180.0-190.0,658560,526848,47.359,5248,0,0.000,337806417
20201018011207,172.20.10.5,5002,172.20.10.8,43958,4,180.0-190.0,563010,450408,45.897,5304,0,0.000,1561051064
20201018011207,172.20.10.5,0,172.20.10.8,0,-1,180.0-190.0,2607780,2086224,47.359,20605,0,0.000,-809324683
20201018011217,172.20.10.5,5002,172.20.10.8,34391,3,190.0-200.0,585060,468048,38.564,6600,0,0.000,-1572407290
20201018011217,172.20.10.5,5002,172.20.10.8,43958,4,190.0-200.0,489510,391608,36.841,6813,0,0.000,1655239285
20201018011217,172.20.10.5,5002,172.20.10.8,43242,5,190.0-200.0,601230,480984,37.866,6449,0,0.000,2064189590
20201018011217,172.20.10.5,5002,172.20.10.8,34369,6,190.0-200.0,549780,439824,42.274,6538,0,0.000,636291451
20201018011217,172.20.10.5,0,172.20.10.8,0,-1,190.0-200.0,2225580,1780464,42.274,26400,0,0.000,1861142237
20201018011227,172.20.10.5,5002,172.20.10.8,34369,6,200.0-210.0,583590,466872,43.518,108167,0,0.000,-1498435773
20201018011227,172.20.10.5,5002,172.20.10.8,34391,3,200.0-210.0,595350,476280,41.730,117711,0,0.000,861349735
20201018011227,172.20.10.5,5002,172.20.10.8,43242,5,200.0-210.0,539490,431592,40.736,106535,0,0.000,1243468203
20201018011227,172.20.10.5,5002,172.20.10.8,43958,4,200.0-210.0,598290,478632,34.322,122237,0,0.000,-468284651
20201018011227,172.20.10.5,0,172.20.10.8,0,-1,200.0-210.0,2316720,1853376,43.518,454650,0,0.000,1136849392
20201018011239,172.20.10.5,5002,172.20.10.8,34391,3,210.0-220.0,590940,472752,138.202,5713,0,0.000,-1671630771
20201018011239,172.20.10.5,5002,172.20.10.8,43958,4,210.0-220.0,585060,468048,147.066,5962,0,0.000,837383561
20201018011239,172.20.10.5,5002,172.20.10.8,43242,5,210.0-220.0,538020,430416,137.326,5507,0,0.000,1749286867
20201018011239,172.20.10.5,5002,172.20.10.8,34369,6,210.0-220.0,493920,395136,139.441,5652,0,0.000,-1153357951
20201018011239,172.20.10.5,0,172.20.10.8,0,-1,210.0-220.0,2207940,1766352,147.066,22834,0,0.000,680530650
20201018011247,172.20.10.5,5002,172.20.10.8,34391,3,220.0-230.0,607110,485688,19.070,4926,0,0.000,258228976
20201018011247,172.20.10.5,5002,172.20.10.8,43242,5,220.0-230.0,498330,398664,22.557,5009,0,0.000,-851283720
20201018011247,172.20.10.5,5002,172.20.10.8,34369,6,220.0-230.0,545370,436296,26.454,5033,0,0.000,734372646
20201018011247,172.20.10.5,5002,172.20.10.8,43958,4,220.0-230.0,507150,405720,29.695,5309,0,0.000,-499838783
20201018011247,172.20.10.5,0,172.20.10.8,0,-1,220.0-230.0,2157960,1726368,29.695,20277,0,0.000,-47403640
20201018011258,172.20.10.5,5002,172.20.10.8,34391,3,230.0-240.0,460110,368088,121.456,315985,0,0.000,-1359814526
20201018011258,172.20.10.5,5002,172.20.10.8,43958,4,230.0-240.0,505680,404544,114.462,333496,0,0.000,-1128033586
20201018011258,172.20.10.5,5002,172.20.10.8,43242,5,230.0-240.0,520380,416304,114.030,327620,0,0.000,-1775324039
20201018011258,172.20.10.5,5002,172.20.10.8,34369,6,230.0-240.0,523320,418656,118.539,311153,0,0.000,-1731063096
20201018011258,172.20.10.5,0,172.20.10.8,0,-1,230.0-240.0,2009490,1607592,121.456,1288254,0,0.000,1261815932
20201018011307,172.20.10.5,5002,172.20.10.8,34391,3,240.0-250.0,595350,476280,48.323,4587,0,0.000,-330382100
20201018011307,172.20.10.5,5002,172.20.10.8,43958,4,240.0-250.0,608580,486864,40.959,5023,0,0.000,609842699
20201018011307,172.20.10.5,5002,172.20.10.8,43242,5,240.0-250.0,624750,499800,46.284,4775,0,0.000,1321528399
20201018011307,172.20.10.5,5002,172.20.10.8,34369,6,240.0-250.0,460110,368088,52.107,4967,0,0.000,650752621
20201018011307,172.20.10.5,0,172.20.10.8,0,-1,240.0-250.0,2288790,1831032,52.107,19352,0,0.000,-1471574236
20201018011317,172.20.10.5,5002,172.20.10.8,43242,5,250.0-260.0,551250,441000,73.771,5131,0,0.000,-1542943209
20201018011317,172.20.10.5,5002,172.20.10.8,34391,3,250.0-260.0,505680,404544,74.259,5308,0,0.000,1662666037
20201018011317,172.20.10.5,5002,172.20.10.8,43958,4,250.0-260.0,552720,442176,82.526,5190,0,0.000,705282089
20201018011317,172.20.10.5,5002,172.20.10.8,34369,6,250.0-260.0,305760,244608,109.923,5478,0,0.000,-1870267152
20201018011317,172.20.10.5,0,172.20.10.8,0,-1,250.0-260.0,1915410,1532328,109.923,21107,0,0.000,1653974465
20201018011327,172.20.10.5,5002,172.20.10.8,34391,3,260.0-270.0,676200,540960,26.298,7089,0,0.000,-1158372422
20201018011327,172.20.10.5,5002,172.20.10.8,43958,4,260.0-270.0,637980,510384,30.591,7238,0,0.000,-909153661
20201018011327,172.20.10.5,5002,172.20.10.8,43242,5,260.0-270.0,677670,542136,43.004,7323,0,0.000,1363972142
20201018011327,172.20.10.5,5002,172.20.10.8,34369,6,260.0-270.0,589470,471576,35.656,7343,0,0.000,1419823900
20201018011327,172.20.10.5,0,172.20.10.8,0,-1,260.0-270.0,2581320,2065056,43.004,28993,0,0.000,-30030829
20201018011337,172.20.10.5,5002,172.20.10.8,34391,3,270.0-280.0,758520,606816,50.090,5610,0,0.000,-1329294481
20201018011337,172.20.10.5,5002,172.20.10.8,43958,4,270.0-280.0,726180,580944,56.310,5935,0,0.000,1954747909
20201018011337,172.20.10.5,5002,172.20.10.8,43242,5,270.0-280.0,474810,379848,71.348,5795,0,0.000,-1627285746
20201018011337,172.20.10.5,5002,172.20.10.8,34369,6,270.0-280.0,636510,509208,51.336,5843,0,0.000,-487255691
20201018011337,172.20.10.5,0,172.20.10.8,0,-1,270.0-280.0,2596020,2076816,71.348,23183,0,0.000,-692558958
20201018011347,172.20.10.5,5002,172.20.10.8,34391,3,280.0-290.0,714420,571536,31.984,127043,0,0.000,965760589
20201018011347,172.20.10.5,5002,172.20.10.8,43958,4,280.0-290.0,787920,630336,32.500,122383,0,0.000,-1714366985
20201018011347,172.20.10.5,5002,172.20.10.8,43242,5,280.0-290.0,657090,525672,30.583,123652,0,0.000,-1958915414
20201018011347,172.20.10.5,5002,172.20.10.8,34369,6,280.0-290.0,595350,476280,38.836,118411,0,0.000,1278195223
20201018011347,172.20.10.5,0,172.20.10.8,0,-1,280.0-290.0,2754780,2203824,38.836,491489,0,0.000,-1424662354
20201018011357,172.20.10.5,5002,172.20.10.8,34391,3,290.0-300.0,588000,470400,54.695,5734,0,0.000,1886312666
20201018011357,172.20.10.5,5002,172.20.10.8,43958,4,290.0-300.0,590940,472752,54.139,5786,0,0.000,1071659584
20201018011357,172.20.10.5,5002,172.20.10.8,43242,5,290.0-300.0,563010,450408,48.566,5697,0,0.000,-1808407283
20201018011357,172.20.10.5,5002,172.20.10.8,34369,6,290.0-300.0,438060,350448,65.191,5833,0,0.000,-711040908
20201018011357,172.20.10.5,0,172.20.10.8,0,-1,290.0-300.0,2180010,1744008,65.191,23050,0,0.000,196077258
20201018011407,172.20.10.5,5002,172.20.10.8,34391,3,300.0-310.0,798210,638568,35.591,6391,0,0.000,1116171195
20201018011407,172.20.10.5,5002,172.20.10.8,43958,4,300.0-310.0,824670,659736,29.273,6534,0,0.000,399531841
20201018011407,172.20.10.5,5002,172.20.10.8,43242,5,300.0-310.0,805560,644448,27.865,6454,0,0.000,1382584445
20201018011407,172.20.10.5,5002,172.20.10.8,34369,6,300.0-310.0,643860,515088,34.549,6582,0,0.000,183545611
20201018011407,172.20.10.5,0,172.20.10.8,0,-1,300.0-310.0,3072300,2457840,35.591,25961,0,0.000,2101167024
20201018011417,172.20.10.5,5002,172.20.10.8,34391,3,310.0-320.0,624750,499800,46.546,5757,0,0.000,1343653632
20201018011417,172.20.10.5,5002,172.20.10.8,43958,4,310.0-320.0,695310,556248,46.527,5711,0,0.000,-1994687269
20201018011417,172.20.10.5,5002,172.20.10.8,43242,5,310.0-320.0,712950,570360,42.528,5597,0,0.000,1033842835
20201018011417,172.20.10.5,5002,172.20.10.8,34369,6,310.0-320.0,570360,456288,52.502,5770,0,0.000,-1884540701
20201018011417,172.20.10.5,0,172.20.10.8,0,-1,310.0-320.0,2603370,2082696,52.502,22835,0,0.000,1211025079
20201018011427,172.20.10.5,5002,172.20.10.8,43958,4,320.0-330.0,685020,548016,36.095,213969,0,0.000,-2119092219
20201018011427,172.20.10.5,5002,172.20.10.8,43242,5,320.0-330.0,776160,620928,28.238,220796,0,0.000,1558595513
20201018011427,172.20.10.5,5002,172.20.10.8,34369,6,320.0-330.0,737940,590352,32.096,218142,0,0.000,1216492265
20201018011427,172.20.10.5,5002,172.20.10.8,34391,3,320.0-330.0,718830,575064,32.746,218879,0,0.000,-894047384
20201018011427,172.20.10.5,0,172.20.10.8,0,-1,320.0-330.0,2917950,2334360,36.095,871786,0,0.000,-237602449
20201018011437,172.20.10.5,5002,172.20.10.8,34391,3,330.0-340.0,574770,459816,41.694,3804,0,0.000,-148455365
20201018011437,172.20.10.5,5002,172.20.10.8,43958,4,330.0-340.0,530670,424536,60.506,3666,0,0.000,-855367214
20201018011437,172.20.10.5,5002,172.20.10.8,43242,5,330.0-340.0,635040,508032,40.688,3453,0,0.000,-82914427
20201018011437,172.20.10.5,5002,172.20.10.8,34369,6,330.0-340.0,655620,524496,44.923,3602,0,0.000,-1782496309
20201018011437,172.20.10.5,0,172.20.10.8,0,-1,330.0-340.0,2396100,1916880,60.506,14525,0,0.000,1915520852
20201018011447,172.20.10.5,5002,172.20.10.8,34391,3,340.0-350.0,508620,406896,38.438,4959,0,0.000,481716407
20201018011447,172.20.10.5,5002,172.20.10.8,43958,4,340.0-350.0,595350,476280,24.939,4868,0,0.000,1889687868
20201018011447,172.20.10.5,5002,172.20.10.8,43242,5,340.0-350.0,514500,411600,34.463,5121,0,0.000,-2045820649
20201018011447,172.20.10.5,5002,172.20.10.8,34369,6,340.0-350.0,588000,470400,31.062,5006,0,0.000,-1137697589
20201018011447,172.20.10.5,0,172.20.10.8,0,-1,340.0-350.0,2206470,1765176,38.438,19954,0,0.000,-387357806
20201018011457,172.20.10.5,5002,172.20.10.8,34391,3,350.0-360.0,443940,355152,40.443,4206,0,0.000,1219511566
20201018011457,172.20.10.5,5002,172.20.10.8,43958,4,350.0-360.0,502740,402192,29.093,4119,0,0.000,25995095
20201018011457,172.20.10.5,5002,172.20.10.8,43242,5,350.0-360.0,417480,333984,28.984,4402,0,0.000,130150524
20201018011457,172.20.10.5,5002,172.20.10.8,34369,6,350.0-360.0,518910,415128,22.908,4294,0,0.000,1040700059
20201018011457,172.20.10.5,0,172.20.10.8,0,-1,350.0-360.0,1883070,1506456,40.443,17021,0,0.000,-2006445764
20201018011507,172.20.10.5,5002,172.20.10.8,34391,3,360.0-370.0,492450,393960,54.310,6994,0,0.000,-1476193562
20201018011507,172.20.10.5,5002,172.20.10.8,43958,4,360.0-370.0,557130,445704,62.584,6968,0,0.000,85349833
20201018011507,172.20.10.5,5002,172.20.10.8,43242,5,360.0-370.0,515970,412776,50.999,7208,0,0.000,1568779561
20201018011507,172.20.10.5,5002,172.20.10.8,34369,6,360.0-370.0,510090,408072,56.935,7114,0,0.000,1957229434
20201018011507,172.20.10.5,0,172.20.10.8,0,-1,360.0-370.0,2075640,1660512,62.584,28284,0,0.000,-1925330167
20201018011517,172.20.10.5,5002,172.20.10.8,34391,3,370.0-380.0,837900,670320,18.669,430815,0,0.000,602600683
20201018011517,172.20.10.5,5002,172.20.10.8,43958,4,370.0-380.0,807030,645624,20.837,456873,0,0.000,-1783518169
20201018011517,172.20.10.5,5002,172.20.10.8,43242,5,370.0-380.0,777630,622104,20.332,446655,0,0.000,-681994521
20201018011517,172.20.10.5,5002,172.20.10.8,34369,6,370.0-380.0,784980,627984,18.040,442609,0,0.000,-1369662137
20201018011517,172.20.10.5,0,172.20.10.8,0,-1,370.0-380.0,3207540,2566032,20.837,1776952,0,0.000,-1710600807
20201018011527,172.20.10.5,5002,172.20.10.8,43958,4,380.0-390.0,548310,438648,64.805,3362,0,0.000,1420156522
20201018011527,172.20.10.5,5002,172.20.10.8,43242,5,380.0-390.0,485100,388080,61.946,3176,0,0.000,-1496990883
20201018011527,172.20.10.5,5002,172.20.10.8,34369,6,380.0-390.0,552720,442176,68.051,3289,0,0.000,533208764
20201018011527,172.20.10.5,5002,172.20.10.8,34391,3,380.0-390.0,523320,418656,69.176,3280,0,0.000,-1724601830
20201018011527,172.20.10.5,0,172.20.10.8,0,-1,380.0-390.0,2109450,1687560,69.176,13107,0,0.000,866554397
20201018011537,172.20.10.5,5002,172.20.10.8,34391,3,390.0-400.0,539490,431592,110.038,5832,0,0.000,-1522880806
20201018011537,172.20.10.5,5002,172.20.10.8,43958,4,390.0-400.0,645330,516264,91.748,5463,0,0.000,1043541698
20201018011537,172.20.10.5,5002,172.20.10.8,43242,5,390.0-400.0,671790,537432,96.872,5552,0,0.000,1890528956
20201018011537,172.20.10.5,5002,172.20.10.8,34369,6,390.0-400.0,643860,515088,95.098,5669,0,0.000,1516284508
20201018011537,172.20.10.5,0,172.20.10.8,0,-1,390.0-400.0,2500470,2000376,110.038,22516,0,0.000,-323315249
20201018011547,172.20.10.5,5002,172.20.10.8,34391,3,400.0-410.0,524790,419832,38.226,6226,0,0.000,-1740039158
20201018011547,172.20.10.5,5002,172.20.10.8,43958,4,400.0-410.0,645330,516264,34.220,6320,0,0.000,880090206
20201018011547,172.20.10.5,5002,172.20.10.8,43242,5,400.0-410.0,648270,518616,33.107,6314,0,0.000,422820615
20201018011547,172.20.10.5,5002,172.20.10.8,34369,6,400.0-410.0,692370,553896,29.281,6060,0,0.000,-1994585180
20201018011547,172.20.10.5,0,172.20.10.8,0,-1,400.0-410.0,2510760,2008608,38.226,24920,0,0.000,415496310
20201018011557,172.20.10.5,5002,172.20.10.8,34391,3,410.0-420.0,817320,653856,70.381,4715,0,0.000,-299042496
20201018011557,172.20.10.5,5002,172.20.10.8,43958,4,410.0-420.0,858480,686784,63.260,4884,0,0.000,-1690338263
20201018011557,172.20.10.5,5002,172.20.10.8,43242,5,410.0-420.0,809970,647976,66.293,4824,0,0.000,-219742513
20201018011557,172.20.10.5,5002,172.20.10.8,34369,6,410.0-420.0,871710,697368,64.940,4730,0,0.000,-1025531361
20201018011557,172.20.10.5,0,172.20.10.8,0,-1,410.0-420.0,3357480,2685984,70.381,19153,0,0.000,286705145
20201018011607,172.20.10.5,5002,172.20.10.8,34391,3,420.0-430.0,445410,356328,81.568,108425,0,0.000,665528741
20201018011607,172.20.10.5,5002,172.20.10.8,43958,4,420.0-430.0,423360,338688,59.386,98019,0,0.000,629126401
20201018011607,172.20.10.5,5002,172.20.10.8,43242,5,420.0-430.0,499800,399840,72.723,101237,0,0.000,-326931167
20201018011607,172.20.10.5,5002,172.20.10.8,34369,6,420.0-430.0,363090,290472,68.143,108026,0,0.000,1573786009
20201018011607,172.20.10.5,0,172.20.10.8,0,-1,420.0-430.0,1731660,1385328,81.568,415707,0,0.000,1466564147
20201018011617,172.20.10.5,5002,172.20.10.8,34391,3,430.0-440.0,370440,296352,80.331,7470,0,0.000,1721991550
20201018011617,172.20.10.5,5002,172.20.10.8,43958,4,430.0-440.0,413070,330456,69.940,7638,0,0.000,-1896641070
20201018011617,172.20.10.5,5002,172.20.10.8,34369,6,430.0-440.0,389550,311640,58.176,7317,0,0.000,-199397057
20201018011617,172.20.10.5,5002,172.20.10.8,43242,5,430.0-440.0,448350,358680,68.848,7674,0,0.000,-1716049096
20201018011617,172.20.10.5,0,172.20.10.8,0,-1,430.0-440.0,1621410,1297128,80.331,30099,0,0.000,307786260
20201018011627,172.20.10.5,5002,172.20.10.8,43958,4,440.0-450.0,517440,413952,81.577,6235,0,0.000,911547636
20201018011627,172.20.10.5,5002,172.20.10.8,43242,5,440.0-450.0,546840,437472,93.503,5945,0,0.000,-1148361527
20201018011627,172.20.10.5,5002,172.20.10.8,34369,6,440.0-450.0,471870,377496,95.309,6125,0,0.000,1825660936
20201018011627,172.20.10.5,5002,172.20.10.8,34391,3,440.0-450.0,471870,377496,95.131,6289,0,0.000,-1137094216
