# TimeStamp(s) Latency-avg(ms) Stdev
0 25.9876 6.6764
10 26.0074 6.886
20 25.8698 6.7188
30 25.8368 6.8294
40 25.801 6.6962
50 25.9218 6.9266
60 25.4758 6.7758
70 25.2446 6.698
80 25.1246 6.9636
90 25.5662 6.818
100 25.96 7.0354
110 26.1336 7.0946
120 25.723 6.9694
130 25.636 6.8704
140 25.5866 6.9984
150 25.5416 7.0644
160 25.6736 6.9692
170 25.2552 7.1854
180 25.3296 6.9954
190 26.15 7.1834
200 25.9904 7.0002
210 25.656 6.7844
220 25.6782 6.6864
230 26.009 6.8856
240 25.6204 6.861
250 25.3358 6.9596
260 24.9768 7.0606
270 25.3092 6.6808
280 25.9212 6.8344
290 25.8078 6.7038
300 26.0578 6.6316
310 25.8784 6.6426
320 25.7982 6.8704
330 25.5454 6.5564
340 25.6548 6.8802
350 25.334 7.0472
360 25.955 7.6378
370 25.7774 7.2398
380 26.006 6.8732
390 26.056 6.8436
400 25.5036 6.79
410 25.8236 7.0042
420 25.5748 6.6588
430 25.6008 6.7174
440 25.1848 7.002
450 25.3182 6.9498
460 25.4238 6.6552
470 26.0998 6.5334
480 25.8782 6.6552
490 25.608 6.8866
500 25.7762 6.902
510 25.3118 6.5436
520 25.5332 6.9174
530 25.1836 6.9966
540 24.913 7.2268
550 25.4322 7.0356
560 25.2088 6.7398
570 25.9438 7.0324
580 25.8278 7.0348
590 25.6086 6.9886
