# TimeStamp(s) Latency-avg(ms) Stdev
0 9.9122 3.1814
10 9.944 3.2326
20 9.9546 3.1746
30 9.8458 3.1086
40 9.7158 3.0138
50 9.8364 2.991
60 9.9038 3.1316
70 9.8906 3.0528
80 9.8642 3.0564
90 9.9212 3.1068
100 9.9992 3.2262
110 9.9802 3.1764
120 10.0136 3.2486
130 9.794 3.0164
140 9.807 3.0396
150 9.8628 3.0268
160 9.905 3.0386
170 9.933 3.0874
180 17.2504 41.1414
190 9.9672 3.1108
200 10.0274 3.1868
210 10.0236 3.166
220 9.9962 3.204
230 9.785 3.0022
240 9.8568 3.0136
250 9.9384 3.0632
260 9.9448 3.0432
270 9.9632 3.0678
280 9.971 3.091
290 10.0248 3.1104
300 10.0512 3.1302
310 10.06 3.186
320 9.9892 3.1146
330 9.8544 3.0556
340 9.915 3.0046
350 9.9494 3.0364
360 10.0118 3.0754
370 10.0616 3.1272
380 10.0764 3.1332
390 10.1076 3.274
400 10.0878 3.1466
410 10.0966 3.2026
420 9.9362 3.079
430 9.9072 3.0738
440 9.9836 3.0136
450 10.0676 3.0914
460 10.0378 3.0492
470 10.0082 3.016
480 10.1464 3.1652
490 10.1262 3.1836
500 10.1668 3.2164
510 10.138 3.2108
520 9.9256 3.0162
530 9.9606 3.02
540 10.025 3.022
550 10.0036 3.0064
560 10.1054 3.1772
570 10.191 3.189
580 10.1634 3.1394
590 10.1412 3.146
