# TimeStamp(s) Sum Stdev
0.875 100974 28878.9
12 146315 45214.1
21.5 123645 43030.2
31 114372 36149.8
41.25 124675 46821.9
51.125 124676 33813.1
61.125 88612 27213.4
71.75 93764 28515.1
81.5 100976 22231.1
90.625 109220 20902
100.5 223594 56275.5
110.75 216381 50178.5
120.875 139101 24358.8
130.875 138071 33697.2
141.25 111281 22901.6
151.25 146314 29568.9
160.875 145284 34512.5
171.5 162801 29460.9
181.125 166922 34782.9
190.75 158679 35357.8
200.25 163830 39971.6
210.375 153526 37006.6
221 148375 35153.9
230.875 125705 31177.2
240.625 159709 23628.8
250.125 121585 21748.5
260.625 161770 27024.5
271.75 173104 29143.8
280.75 100977 25354.8
290.875 112310 21113.3
