# TimeStamp(s) Sum Stdev
0 4.92119e+06 315228
10.5 4.84906e+06 454807
20 4.6708e+06 494352
30 4.45751e+06 542638
40 4.46678e+06 200187
50 5.63835e+06 264987
60.125 6.54716e+06 716601
70 5.71562e+06 615636
80 5.32922e+06 576541
90 6.41218e+06 1.23165e+06
100 4.68626e+06 635655
110.625 6.55025e+06 1.13029e+06
120 6.08966e+06 620505
130 6.57704e+06 876570
140 4.62443e+06 300305
150 4.62237e+06 287858
160 5.27564e+06 534973
170.375 6.74190e+06 1.01174e+06
180 5.8434e+06 821064
190.125 6.31944e+06 888347
200 5.46009e+06 1.13756e+06
210 5.09326e+06 835487
220 4.33798e+06 510404
230.125 4.28955e+06 562428
240 4.78723e+06 782529
250 5.44875e+06 865208
260.375 5.98559e+06 1.16588e+06
270 7.18085e+06 885212
280 6.56158e+06 1.60258e+06
290.125 4.73572e+06 722968
