# TimeStamp(s) Sum Stdev
1 27.5 0
2 20.5 0
3 18.8 3.5
4 11.8 3.76504
5 24.9 5.58323
6 18.8 5.41738
7 16.9 4.9958
8 15.8 4.78313
9 13.8 4.6738
10 11.9 4.74204
11 15.9 4.94652
12 18.9 4.7574
13 16.8 4.56371
14 20.3 4.39552
15 18.5 4.28164
16 27 4.13803
17 25.9 4.55216
18 24.8 4.73585
19 17.8 4.78662
20 15.9 4.67226
21 20.3 4.61366
22 18.5 4.50942
23 16.9 4.40802
24 15.9 4.33548
25 18.8 4.29069
26 22 4.20406
27 15.8 4.16487
28 18.8 4.13241
29 16.9 4.058
30 20.8 4.00427
31 24 3.95263
32 12.7 3.99113
33 15.9 4.08168
34 13.8 4.05152
35 16.9 4.07928
36 20.9 4.03096
37 19.8 3.99274
38 12.9 3.94282
39 15.9 3.99914
40 18.8 3.96935
41 17 3.91977
42 15.8 3.87831
43 18.8 3.85285
44 16.9 3.80833
45 25.1 3.77127
46 19.3 3.85968
47 12.6 3.81929
48 26 3.87366
49 19.9 3.98424
50 17.9 3.94801
51 15.9 3.90947
52 19.9 3.88851
53 22.8 3.85567
54 15.9 3.86292
55 18.8 3.84448
56 16.9 3.80949
57 15.8 3.78181
58 18.9 3.76572
59 26.8 3.73349
60 19.9 3.85364
