# TimeStamp(s) Sum Stdev
0.875 514167 37093.2
10 487376 102529
21.375 472950 59316.1
31.125 465738 108657
41.75 301903 52154
51.25 639876 104948
62.25 595624 115597
70.75 298813 91581
81.75 736733 148627
91.625 352393 63814.6
101.5 192682 100999
111.625 496649 126128
121 329724 224452
131.625 761462 147703
140.625 466768 134844
151.5 826377 300378
161.875 81398 33146.8
170.625 104069 68735.1
182.125 637815 178196
191.25 565687 171139
201.875 747036 209685
210.75 300873 112941
221.75 530652 90896.9
232.25 288509 143318
241.75 630602 179402
251.75 209169 109221
261.5 74187 52113.6
271.125 1.07677e+06 362686
282.375 540958 141002
291.75 447191 80487.3
302 322513 139378
312 348274 154551
322.125 532714 259984
332.375 573931 210297
341.5 287479 141367
351.875 883049 268575
362.375 771766 277803
372 109220 69040.7
382.25 44305 32221.1
391.625 292389 137251
401.375 526775 265254
411.875 1.09531e+06 291399
421 443069 166458
431.5 189592 146940
442.125 37093 30531.1
451.5 347242 143180
461.25 371727 140980
472.25 1.17284e+06 214151
482 141949 115580
491.75 910083 95422.9
501.25 490469 119295
511.25 488162 119951
521 505135 123552
531.375 822257 165306
541.625 420401 141806
551.375 475011 127320
562.375 323544 107070
571.75 436887 128787
580.75 318392 239895
591.375 862442 331564
601.625 393610 108908
611.375 754250 364814
622.5 398762 198474
632.25 266872 162064
641.375 599691 402016
651.875 132920 62853.2
661.75 444101 346887
671.875 53579 44771.4
682.375 392581 200597
691.375 62852 49069.3
702 263780 178589
712.375 688306 410497
721.75 262750 114030
732.25 1.12519e+06 440498
741.875 328697 287987
752.125 273055 127840
761.375 357546 293821
772 589388 325459
782 17516 15313.3
792.375 212261 153352
802.25 1.6033e+06 801766
812.375 1.04585e+06 360718
822.5 603811 240914
832.75 172075 128014
841.625 260690 154676
851.875 388459 199831
861.625 477073 298767
870.625 1.1592e+06 555904
881.125 780010 261652
891.125 696546 204923
901.25 357545 110016
912 643999 189220
922.25 696547 221788
932 373002 141849
941.875 189592 104878
951.125 5151 3837.57
961.75 113343 72344.2
972.25 1.27666e+06 507623
981.625 509015 301165
991.5 524473 249169
1002 322513 152321
1011.88 306027 131999
1021.62 3090 1410.39
1031.62 326635 149836
1042.25 427615 313432
1052.62 322514 206981
1061.75 476829 186009
1072 840018 268745
1080.75 1.10125e+06 398056
1091.88 504106 166441
1102.25 10303 5963.5
