------------------------------------------------------------
Server listening on UDP port 5001 with pid 8767
Receiving 1470 byte datagrams
UDP buffer size:  176 KByte (default)
------------------------------------------------------------
[  3] local 192.168.241.11 port 5001 connected with 100.100.100.10 port 58169
[ ID] Interval            Transfer     Bandwidth        Jitter   Lost/Total  Latency avg/min/max/stdev PPS  NetPwr
[  3] 1550.0000-1560.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.094 ms    0/  891 (0%) 54.392/ 8.612/405.001/81.891 ms   89 pps  2.41
[  3] 1560.0000-1570.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.168 ms    0/  892 (0%) 37.258/ 8.726/410.120/73.228 ms   89 pps  3.52
[  3] 1570.0000-1580.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.949 ms    0/  892 (0%) 10.137/ 8.801/21.968/ 0.976 ms   89 pps  12.93
[  3] 1580.0000-1590.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.933 ms    0/  891 (0%) 10.142/ 8.854/15.862/ 0.887 ms   89 pps  12.91
[  3] 1590.0000-1600.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.908 ms    0/  892 (0%) 10.156/ 8.850/13.259/ 0.836 ms   89 pps  12.91
[  3] 1600.0000-1610.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.073 ms    0/  892 (0%) 10.179/ 8.829/19.341/ 0.932 ms   89 pps  12.88
[  3] 1610.0000-1620.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.041 ms    0/  891 (0%) 10.240/ 8.809/23.390/ 1.037 ms   89 pps  12.79
[  3] 1620.0000-1630.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.057 ms    0/  892 (0%)  9.883/ 8.385/16.042/ 0.950 ms   89 pps  13.27
[  3] 1630.0000-1640.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.073 ms    0/  892 (0%)  9.788/ 8.504/20.841/ 1.070 ms   89 pps  13.40
[  3] 1640.0000-1650.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.941 ms    0/  891 (0%)  9.868/ 8.588/18.909/ 0.932 ms   89 pps  13.27
[  3] 1650.0000-1660.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.002 ms    0/  892 (0%)  9.965/ 8.688/23.369/ 1.018 ms   89 pps  13.16
[  3] 1660.0000-1670.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.104 ms    0/  892 (0%) 10.087/ 8.826/19.567/ 0.947 ms   89 pps  13.00
[  3] 1670.0000-1680.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.002 ms    0/  891 (0%) 17.187/ 8.826/377.089/41.086 ms   89 pps  7.62
[  3] 1680.0000-1690.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.055 ms    0/  892 (0%) 13.492/ 8.874/259.676/23.390 ms   89 pps  9.72
[  3] 1690.0000-1700.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.931 ms    0/  891 (0%) 10.159/ 8.858/22.244/ 0.958 ms   89 pps  12.89
[  3] 1700.0000-1710.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.993 ms    0/  892 (0%) 10.172/ 8.870/13.143/ 0.826 ms   89 pps  12.89
[  3] 1710.0000-1720.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.135 ms    0/  892 (0%) 10.226/ 8.765/16.728/ 0.899 ms   89 pps  12.82
[  3] 1720.0000-1730.0000 sec  1.25 MBytes  1.05 Mbits/sec   2.475 ms    0/  891 (0%)  9.943/ 8.406/56.259/ 2.412 ms   89 pps  13.17
[  3] 1730.0000-1740.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.052 ms    0/  892 (0%) 13.901/ 8.525/279.718/27.668 ms   89 pps  9.43
[  3] 1740.0000-1750.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.913 ms    0/  892 (0%)  9.992/ 8.621/66.167/ 2.141 ms   89 pps  13.12
[  3] 1750.0000-1760.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.024 ms    0/  891 (0%)  9.999/ 8.750/18.887/ 0.911 ms   89 pps  13.10
[  3] 1760.0000-1770.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.062 ms    0/  892 (0%) 10.109/ 8.843/15.058/ 0.881 ms   89 pps  12.97
[  3] 1770.0000-1780.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.999 ms    0/  892 (0%) 10.141/ 8.836/21.904/ 0.962 ms   89 pps  12.93
[  3] 1780.0000-1790.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.017 ms    0/  891 (0%) 10.191/ 8.903/21.228/ 1.001 ms   89 pps  12.85
[  3] 1790.0000-1800.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.279 ms    0/  892 (0%) 17.758/ 8.859/392.030/43.522 ms   89 pps  7.38
[  3] 1800.0000-1810.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.879 ms    0/  892 (0%) 10.256/ 8.641/22.017/ 1.058 ms   89 pps  12.79
[  3] 1810.0000-1820.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.138 ms    0/  891 (0%) 10.247/ 8.424/48.214/ 1.980 ms   89 pps  12.78
[  3] 1820.0000-1830.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.184 ms    0/  892 (0%)  9.876/ 8.493/55.626/ 2.319 ms   89 pps  13.28
[  3] 1830.0000-1840.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.148 ms    0/  891 (0%)  9.871/ 8.624/18.629/ 1.006 ms   89 pps  13.27
[  3] 1840.0000-1850.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.495 ms    0/  892 (0%) 12.921/ 8.653/247.524/21.770 ms   89 pps  10.15
[  3] 1850.0000-1860.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.943 ms    0/  892 (0%) 16.373/ 8.756/359.243/38.171 ms   89 pps  8.01
[  3] 1860.0000-1870.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.009 ms    0/  891 (0%) 14.748/ 8.858/305.544/29.926 ms   89 pps  8.88
[  3] 1870.0000-1880.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.934 ms    0/  892 (0%) 10.154/ 8.803/17.773/ 0.889 ms   89 pps  12.91
[  3] 1880.0000-1890.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.245 ms    0/  892 (0%) 13.351/ 8.869/253.604/22.547 ms   89 pps  9.82
[  3] 1890.0000-1900.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.066 ms    0/  891 (0%) 13.411/ 8.601/250.001/22.157 ms   89 pps  9.77
[  3] 1900.0000-1910.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.876 ms    0/  892 (0%) 10.218/ 8.930/16.468/ 0.848 ms   89 pps  12.83
[  3] 1910.0000-1920.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.054 ms    0/  892 (0%) 19.193/ 8.481/431.036/50.188 ms   89 pps  6.83
[  3] 1920.0000-1930.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.048 ms    0/  891 (0%) 17.489/ 8.516/394.612/44.041 ms   89 pps  7.49
[  3] 1930.0000-1940.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.073 ms    0/  892 (0%)  9.926/ 8.616/21.647/ 1.059 ms   89 pps  13.21
[  3] 1940.0000-1950.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.107 ms    0/  892 (0%)  9.964/ 8.668/14.292/ 0.889 ms   89 pps  13.16
[  3] 1950.0000-1960.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.078 ms    0/  891 (0%) 10.079/ 8.843/12.961/ 0.877 ms   89 pps  12.99
[  3] 1960.0000-1970.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.955 ms    0/  892 (0%) 10.149/ 8.897/21.970/ 0.949 ms   89 pps  12.92
[  3] 1970.0000-1980.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.946 ms    0/  892 (0%) 10.161/ 8.895/19.116/ 0.894 ms   89 pps  12.90
[  3] 1980.0000-1990.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.961 ms    0/  891 (0%) 15.016/ 8.760/314.380/31.216 ms   89 pps  8.72
[  3] 1990.0000-2000.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.204 ms    0/  892 (0%) 10.218/ 8.917/13.476/ 0.838 ms   89 pps  12.83
[  3] 2000.0000-2010.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.012 ms    0/  891 (0%) 10.256/ 8.937/15.380/ 0.848 ms   89 pps  12.77
[  3] 2010.0000-2020.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.932 ms    0/  892 (0%)  9.878/ 8.447/12.975/ 0.913 ms   89 pps  13.27
[  3] 2020.0000-2030.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.069 ms    0/  892 (0%)  9.779/ 8.485/15.077/ 0.895 ms   89 pps  13.41
[  3] 2030.0000-2040.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.049 ms    0/  891 (0%)  9.913/ 8.584/21.793/ 0.985 ms   89 pps  13.21
[  3] 2040.0000-2050.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.258 ms    0/  892 (0%) 10.001/ 8.728/13.493/ 0.881 ms   89 pps  13.11
[  3] 2050.0000-2060.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.290 ms    0/  892 (0%) 10.140/ 8.820/18.564/ 0.917 ms   89 pps  12.93
[  3] 2060.0000-2070.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.879 ms    0/  891 (0%) 10.171/ 8.878/16.578/ 0.886 ms   89 pps  12.88
[  3] 2070.0000-2080.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.868 ms    0/  892 (0%) 10.198/ 8.883/16.671/ 0.880 ms   89 pps  12.86
[  3] 2080.0000-2090.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.952 ms    0/  892 (0%) 10.202/ 8.971/15.142/ 0.845 ms   89 pps  12.85
[  3] 2090.0000-2100.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.048 ms    0/  891 (0%) 10.217/ 8.882/12.944/ 0.834 ms   89 pps  12.82
[  3] 2100.0000-2110.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.244 ms    0/  892 (0%) 10.235/ 8.412/20.383/ 0.950 ms   89 pps  12.81
[  3] 2110.0000-2120.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.150 ms    0/  892 (0%)  9.788/ 8.397/15.293/ 0.928 ms   89 pps  13.40
[  3] 2120.0000-2130.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.946 ms    0/  891 (0%)  9.838/ 8.566/17.691/ 0.914 ms   89 pps  13.31
[  3] 2130.0000-2140.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.958 ms    0/  892 (0%)  9.972/ 8.697/22.899/ 1.009 ms   89 pps  13.15
[  3] 2140.0000-2150.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.984 ms    0/  892 (0%) 14.807/ 8.810/311.105/30.772 ms   89 pps  8.86
[  3] 2150.0000-2160.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.107 ms    0/  891 (0%) 10.186/ 8.820/23.279/ 1.093 ms   89 pps  12.86
[  3] 2160.0000-2170.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.059 ms    0/  892 (0%) 10.171/ 8.925/15.213/ 0.869 ms   89 pps  12.89
[  3] 2170.0000-2180.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.871 ms    0/  891 (0%) 10.218/ 8.928/15.544/ 0.881 ms   89 pps  12.82
[  3] 2180.0000-2190.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.860 ms    0/  892 (0%) 12.863/ 8.925/232.106/19.701 ms   89 pps  10.19
[  3] 2190.0000-2200.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.911 ms    0/  892 (0%) 10.230/ 8.873/14.426/ 0.835 ms   89 pps  12.82
[  3] 2200.0000-2210.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.177 ms    0/  891 (0%) 10.296/ 8.464/48.133/ 1.957 ms   89 pps  12.72
[  3] 2210.0000-2220.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.174 ms    0/  892 (0%)  9.779/ 8.507/12.674/ 0.909 ms   89 pps  13.41
[  3] 2220.0000-2230.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.952 ms    0/  892 (0%)  9.881/ 8.596/16.002/ 0.921 ms   89 pps  13.27
[  3] 2230.0000-2240.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.985 ms    0/  891 (0%)  9.980/ 8.718/16.316/ 0.896 ms   89 pps  13.12
[  3] 2240.0000-2250.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.071 ms    0/  892 (0%) 10.092/ 8.827/13.946/ 0.887 ms   89 pps  12.99
[  3] 2250.0000-2260.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.968 ms    0/  892 (0%) 10.239/ 8.940/17.627/ 0.974 ms   89 pps  12.81
[  3] 2260.0000-2270.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.147 ms    0/  891 (0%) 10.262/ 8.848/23.734/ 1.066 ms   89 pps  12.76
[  3] 2270.0000-2280.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.954 ms    0/  892 (0%) 10.229/ 8.893/13.490/ 0.845 ms   89 pps  12.82
[  3] 2280.0000-2290.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.860 ms    0/  892 (0%) 10.316/ 8.922/40.143/ 1.481 ms   89 pps  12.71
[  3] 2290.0000-2300.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.159 ms    0/  891 (0%) 10.706/ 8.921/85.132/ 4.342 ms   89 pps  12.23
[  3] 2300.0000-2310.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.043 ms    0/  892 (0%) 10.240/ 8.423/51.309/ 2.128 ms   89 pps  12.81
[  3] 2310.0000-2320.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.117 ms    0/  892 (0%)  9.881/ 8.536/22.878/ 1.178 ms   89 pps  13.27
[  3] 2320.0000-2330.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.079 ms    0/  891 (0%)  9.913/ 8.605/15.274/ 0.891 ms   89 pps  13.21
[  3] 2330.0000-2340.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.073 ms    0/  892 (0%) 10.008/ 8.715/12.994/ 0.876 ms   89 pps  13.10
[  3] 2340.0000-2350.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.988 ms    0/  891 (0%) 10.143/ 8.831/14.616/ 0.902 ms   89 pps  12.91
[  3] 2350.0000-2360.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.944 ms    0/  892 (0%) 10.222/ 8.853/17.207/ 0.896 ms   89 pps  12.83
[  3] 2360.0000-2370.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.964 ms    0/  892 (0%) 10.203/ 8.951/13.085/ 0.848 ms   89 pps  12.85
[  3] 2370.0000-2380.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.192 ms    0/  891 (0%) 15.875/ 8.993/338.783/34.946 ms   89 pps  8.25
[  3] 2380.0000-2390.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.971 ms    0/  892 (0%) 10.285/ 8.889/15.289/ 0.854 ms   89 pps  12.75
[  3] 2390.0000-2400.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.866 ms    0/  892 (0%) 10.338/ 8.946/22.111/ 0.951 ms   89 pps  12.68
[  3] 2400.0000-2410.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.056 ms    0/  891 (0%) 10.060/ 8.571/20.575/ 1.072 ms   89 pps  13.02
[  3] 2410.0000-2420.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.999 ms    0/  892 (0%) 10.823/ 8.550/130.280/ 9.106 ms   89 pps  12.11
[  3] 2420.0000-2430.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.202 ms    0/  892 (0%)  9.960/ 8.642/15.643/ 0.910 ms   89 pps  13.17
[  3] 2430.0000-2440.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.045 ms    0/  891 (0%) 10.083/ 8.745/22.902/ 0.998 ms   89 pps  12.99
[  3] 2440.0000-2450.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.428 ms    0/  892 (0%) 10.214/ 8.906/21.979/ 0.991 ms   89 pps  12.84
[  3] 2450.0000-2460.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.903 ms    0/  892 (0%) 10.236/ 9.017/13.329/ 0.865 ms   89 pps  12.81
[  3] 2460.0000-2470.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.049 ms    0/  891 (0%) 10.275/ 8.976/26.826/ 1.048 ms   89 pps  12.75
[  3] 2470.0000-2480.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.083 ms    0/  892 (0%) 10.267/ 8.946/13.309/ 0.853 ms   89 pps  12.77
[  3] 2480.0000-2490.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.056 ms    0/  891 (0%) 10.323/ 8.629/22.225/ 0.935 ms   89 pps  12.69
[  3] 2490.0000-2500.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.102 ms    0/  892 (0%) 16.933/ 8.447/366.649/39.319 ms   89 pps  7.74
[  3] 2500.0000-2510.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.887 ms    0/  892 (0%) 16.768/ 8.551/364.648/39.246 ms   89 pps  7.82
[  3] 2510.0000-2520.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.246 ms    0/  891 (0%)  9.906/ 8.637/13.039/ 0.874 ms   89 pps  13.22
[  3] 2520.0000-2530.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.016 ms    0/  892 (0%) 10.013/ 8.713/17.127/ 0.890 ms   89 pps  13.10
[  3] 2530.0000-2540.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.057 ms    0/  892 (0%) 10.159/ 8.886/23.468/ 0.996 ms   89 pps  12.91
[  3] 2540.0000-2550.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.112 ms    0/  891 (0%) 10.254/ 9.029/24.078/ 0.983 ms   89 pps  12.77
[  3] 2550.0000-2560.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.844 ms    0/  892 (0%) 10.328/ 8.988/23.977/ 1.243 ms   89 pps  12.70
[  3] 2560.0000-2570.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.833 ms    0/  892 (0%) 10.295/ 8.991/16.044/ 0.886 ms   89 pps  12.74
[  3] 2570.0000-2580.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.928 ms    0/  891 (0%) 10.293/ 8.979/23.217/ 0.972 ms   89 pps  12.72
[  3] 2580.0000-2590.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.062 ms    0/  892 (0%) 10.306/ 9.019/16.094/ 0.852 ms   89 pps  12.72
[  3] 2590.0000-2600.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.096 ms    0/  892 (0%) 10.241/ 8.582/15.854/ 0.893 ms   89 pps  12.80
[  3] 2600.0000-2610.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.942 ms    0/  891 (0%) 11.794/ 8.472/199.078/15.659 ms   89 pps  11.11
[  3] 2610.0000-2620.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.978 ms    0/  892 (0%)  9.987/ 8.693/22.820/ 1.127 ms   89 pps  13.13
[  3] 2620.0000-2630.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.996 ms    0/  892 (0%) 10.051/ 8.760/22.840/ 0.964 ms   89 pps  13.05
[  3] 2630.0000-2640.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.049 ms    0/  891 (0%) 10.174/ 8.859/15.155/ 0.889 ms   89 pps  12.87
[  3] 2640.0000-2650.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.145 ms    0/  892 (0%) 10.246/ 9.061/16.204/ 0.885 ms   89 pps  12.80
[  3] 2650.0000-2660.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.959 ms    0/  891 (0%) 10.273/ 8.904/13.245/ 0.839 ms   89 pps  12.75
[  3] 2660.0000-2670.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.989 ms    0/  892 (0%) 10.292/ 9.033/13.555/ 0.843 ms   89 pps  12.74
[  3] 2670.0000-2680.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.873 ms    0/  892 (0%) 10.331/ 9.021/15.950/ 0.866 ms   89 pps  12.69
[  3] 2680.0000-2690.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.947 ms    0/  891 (0%) 10.353/ 9.004/23.947/ 0.942 ms   89 pps  12.65
[  3] 2690.0000-2700.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.159 ms    0/  892 (0%) 10.134/ 8.542/12.612/ 0.903 ms   89 pps  12.94
[  3] 2700.0000-2710.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.088 ms    0/  892 (0%)  9.904/ 8.616/14.310/ 0.901 ms   89 pps  13.24
[  3] 2710.0000-2720.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.977 ms    0/  891 (0%) 10.115/ 8.732/28.059/ 1.445 ms   89 pps  12.95
[  3] 2720.0000-2730.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.026 ms    0/  892 (0%) 10.176/ 8.891/23.571/ 1.023 ms   89 pps  12.89
[  3] 2730.0000-2740.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.958 ms    0/  892 (0%) 10.226/ 8.944/13.874/ 0.872 ms   89 pps  12.82
[  3] 2740.0000-2750.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.092 ms    0/  891 (0%) 10.274/ 8.584/14.555/ 0.867 ms   89 pps  12.75
[  3] 2750.0000-2760.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.113 ms    0/  892 (0%) 10.321/ 9.018/13.174/ 0.869 ms   89 pps  12.70
[  3] 2760.0000-2770.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.981 ms    0/  892 (0%) 10.350/ 8.832/16.589/ 0.907 ms   89 pps  12.67
[  3] 2770.0000-2780.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.859 ms    0/  891 (0%) 10.384/ 9.038/15.159/ 0.857 ms   89 pps  12.61
[  3] 2780.0000-2790.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.104 ms    0/  892 (0%) 10.564/ 9.062/51.592/ 2.437 ms   89 pps  12.41
[  3] 2790.0000-2800.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.028 ms    0/  892 (0%) 10.012/ 8.599/22.558/ 1.089 ms   89 pps  13.10
[  3] 2800.0000-2810.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.046 ms    0/  891 (0%)  9.964/ 8.647/12.674/ 0.867 ms   89 pps  13.14
[  3] 2810.0000-2820.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.019 ms    0/  892 (0%) 10.054/ 8.795/18.696/ 0.925 ms   89 pps  13.04
[  3] 2820.0000-2830.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.961 ms    0/  891 (0%) 10.150/ 8.939/12.530/ 0.862 ms   89 pps  12.90
[  3] 2830.0000-2840.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.036 ms    0/  892 (0%) 10.291/ 9.018/16.316/ 0.891 ms   89 pps  12.74
[  3] 2840.0000-2850.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.924 ms    0/  892 (0%) 10.302/ 9.086/14.807/ 0.850 ms   89 pps  12.73
[  3] 2850.0000-2860.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.060 ms    0/  891 (0%) 10.361/ 9.064/24.137/ 1.037 ms   89 pps  12.64
[  3] 2860.0000-2870.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.015 ms    0/  892 (0%) 10.334/ 9.044/13.841/ 0.837 ms   89 pps  12.69
[  3] 2870.0000-2880.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.968 ms    0/  892 (0%) 10.385/ 9.055/23.112/ 0.926 ms   89 pps  12.63
[  3] 2880.0000-2890.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.160 ms    0/  891 (0%) 10.468/ 8.619/33.695/ 1.340 ms   89 pps  12.51
[  3] 2890.0000-2900.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.103 ms    0/  892 (0%)  9.917/ 8.624/15.657/ 0.924 ms   89 pps  13.22
[  3] 2900.0000-2910.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.222 ms    0/  892 (0%) 10.009/ 8.701/12.918/ 0.884 ms   89 pps  13.10
[  3] 2910.0000-2920.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.144 ms    0/  891 (0%) 10.139/ 8.779/21.393/ 1.023 ms   89 pps  12.92
[  3] 2920.0000-2930.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.029 ms    0/  892 (0%) 10.257/ 8.893/20.528/ 0.988 ms   89 pps  12.78
[  3] 2930.0000-2940.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.953 ms    0/  892 (0%) 16.187/ 9.059/344.512/35.795 ms   89 pps  8.10
[  3] 2940.0000-2950.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.959 ms    0/  891 (0%) 10.367/ 9.052/19.002/ 0.900 ms   89 pps  12.63
[  3] 2950.0000-2960.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.940 ms    0/  892 (0%) 10.391/ 9.085/13.328/ 0.845 ms   89 pps  12.62
[  3] 2960.0000-2970.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.130 ms    0/  891 (0%) 10.428/ 9.075/22.751/ 0.949 ms   89 pps  12.56
[  3] 2970.0000-2980.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.970 ms    0/  892 (0%) 10.450/ 8.703/14.113/ 0.847 ms   89 pps  12.55
[  3] 2980.0000-2990.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.112 ms    0/  892 (0%) 10.280/ 8.560/15.372/ 0.915 ms   89 pps  12.76
[  3] 2990.0000-3000.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.945 ms    0/  891 (0%)  9.994/ 8.728/22.926/ 0.977 ms   89 pps  13.11
[  3] 3000.0000-3010.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.032 ms    0/  892 (0%) 10.088/ 8.762/17.794/ 0.920 ms   89 pps  13.00
[  3] 3010.0000-3020.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.010 ms    0/  892 (0%) 10.177/ 8.877/20.830/ 0.940 ms   89 pps  12.88
[  3] 3020.0000-3030.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.122 ms    0/  891 (0%) 18.652/ 8.986/409.952/46.580 ms   89 pps  7.02
[  3] 3030.0000-3040.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.971 ms    0/  892 (0%) 10.358/ 9.139/13.174/ 0.866 ms   89 pps  12.66
[  3] 3040.0000-3050.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.908 ms    0/  892 (0%) 10.398/ 9.131/23.949/ 0.961 ms   89 pps  12.61
[  3] 3050.0000-3060.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.028 ms    0/  891 (0%) 10.401/ 9.103/13.474/ 0.846 ms   89 pps  12.59
[  3] 3060.0000-3070.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.896 ms    0/  892 (0%) 10.427/ 9.089/14.407/ 0.836 ms   89 pps  12.58
[  3] 3070.0000-3080.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.096 ms    0/  892 (0%) 10.450/ 9.143/15.502/ 0.838 ms   89 pps  12.55
[  3] 3080.0000-3090.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.088 ms    0/  891 (0%) 10.146/ 8.642/15.698/ 0.927 ms   89 pps  12.91
