# TimeStamp(s) Latency-avg(ms) Stdev
2970 21.159 7.744
2980 21.106 7.593
2990 21.978 7.754
3000 21.871 8.02
3010 21.811 7.839
3020 22.026 8.462
3030 22.114 8.263
3040 21.398 7.793
3050 21.539 8.119
3060 21.04 8.024
3070 21.2 7.812
3080 21.201 7.604
3090 21.539 7.641
3100 23.597 8.599
3110 21.972 7.603
3120 22.518 8.578
3130 23.46 8.361
3140 22.364 8.216
3150 20.94 7.51
3160 21.21 7.677
3170 21.455 8.688
3180 22.199 8
3190 22.094 8.282
3200 21.623 7.833
3210 21.648 8.285
3220 22.281 8.276
3230 21.984 8.348
3240 21.323 8.476
3250 20.925 8.279
3260 20.048 6.686
3270 20.503 7.386
3280 22.12 8.422
3290 22.214 7.892
3300 23.202 8.41
3310 21.598 7.798
3320 21.208 7.928
3330 21.253 8.208
3340 21.361 8.644
3350 21.186 8.57
3360 20.195 7.689
3370 20.926 7.94
3380 22.251 8.646
3390 22.632 8.298
3400 21.402 8.204
3410 21.398 7.932
3420 20.334 6.931
3430 20.368 7.654
3440 20.681 8.037
3450 20.81 7.905
3460 20.681 7.815
3470 21.517 8.213
3480 21.162 7.808
3490 20.95 7.516
3500 20.949 8.136
3510 20.568 7.637
3520 21.222 8.468
3530 21.724 8.24
3540 21.435 7.751
3550 21.256 7.894
3560 20.745 7.998
3570 21.767 8.415
3580 21.39 8.398
3590 21.959 8.192
3600 21.468 8.405
3610 20.795 7.793
3620 21.068 8.327
3630 20.816 8.267
3640 20.241 7.6
3650 20.17 8.055
3660 21.233 8.606
3670 21.545 8.493
3680 21.328 8.253
3690 21.592 8.556
3700 21.293 8.528
3710 20.484 8.123
3720 20.648 8.057
3730 20.271 7.419
3740 20.238 7.926
3750 20.647 8.595
3760 20.879 8.208
3770 21.006 8.131
3780 21.968 8.83
3790 22.522 8.111
3800 21.354 8.487
3810 20.519 8.062
3820 20.237 7.505
3830 18.924 6.358
3840 19.614 7.661
3850 18.85 6.291
3860 20.912 8.046
3870 20.556 7.545
3880 20.547 8.309
3890 21.879 8.219
3900 20.593 7.863
3910 19.653 6.682
3920 20.258 7.709
3930 19.813 7.71
3940 20.525 8.463
3950 20.607 8.108
3960 20.63 7.469
3970 20.084 6.677
3980 20.751 8.051
3990 20.095 7.551
4000 20.499 8.407
4010 20.341 7.695
4020 20.342 8.158
4030 20.302 8.016
4040 20.196 8.282
4050 20.47 7.859
4060 20.935 8.514
4070 20.696 8.201
4080 20.908 8.677
4090 20.136 7.999
4100 20.19 7.82
4110 19.723 7.688
4120 20.094 7.981
4130 19.818 7.656
4140 20.652 9.18
4150 21.038 8.321
4160 20.978 8.147
4170 20.115 7.561
4180 20.593 8.408
4190 20.504 8.06
4200 19.993 8.07
4210 19.411 6.901
4220 19.319 7.087
4230 19.283 7.217
4240 20.37 8.267
4250 20.683 7.832
4260 19.624 6.921
4270 20.054 7.523
4280 20.454 7.961
4290 20.159 8.531
4300 20.025 7.978
4310 20.011 8.215
4320 19.68 7.816
4330 19.547 7.873
4340 20.334 8.042
4350 20.941 8.231
4360 20.414 8.172
4370 20.007 7.824
4380 19.89 8.112
4390 19.166 7.08
4400 21.959 8.952
4410 20.245 8.059
4420 20.793 9.944
4430 19.624 7.736
4440 20.418 7.525
4450 20.317 7.953
4460 21.086 8.604
4470 20.323 8.238
4480 21.216 8.246
4490 19.799 7.68
4500 19.796 8.121
4510 19.476 7.998
4520 18.939 7.503
4530 19.771 7.673
4540 20.614 8.133
4550 20.899 8.287
4560 20.081 7.942
4570 19.579 7.79
4580 19.671 7.906
4590 19.379 8.829
4600 19.987 7.74
4610 19.52 8.045
4620 19.519 7.975
4630 20.234 7.826
4640 20.216 8.092
4650 19.584 7.885
4660 19.997 7.765
4670 19.635 8.233
4680 19.429 7.912
4690 19.783 7.745
4700 20.122 8.101
4710 19.412 8.23
4720 19.559 8.338
4730 20.214 8.115
4740 19.916 7.889
4750 19.399 7.564
4760 19.636 8.085
4770 19.578 7.656
4780 19.714 8.002
4790 19.757 7.609
4800 19.087 7.758
4810 19.053 7.799
4820 20.062 8.556
4830 19.995 7.954
4840 19.539 7.581
4850 19.273 7.333
4860 19.422 7.411
4870 21.259 7.875
4880 19.594 8.198
4890 18.962 7.803
4900 19.104 7.745
4910 18.637 7.582
4920 19.777 7.51
4930 20.431 8.278
4940 19.821 8.001
4950 19.428 7.74
4960 19.823 8.24
4970 19.692 8.348
4980 19.277 7.656
4990 18.962 7.903
5000 18.964 7.921
5010 18.923 7.608
5020 20.065 8.165
5030 20.284 8.301
5040 19.6 8.069
5050 20.038 8.619
5060 18.152 6.699
5070 18.98 7.349
5080 19.508 8.737
5090 18.898 7.934
5100 18.965 8.453
5110 19.528 7.949
5120 20.814 8.514
5130 22.055 8.644
5140 23.227 7.483
5150 20.711 7.989
5160 20.541 8.098
5170 20.135 8.306
5180 19.085 8.175
5190 18.641 7.598
5200 19.278 8.068
5210 20.19 8.532
5220 20.292 8.28
5230 19.259 7.803
5240 20.236 7.887
5250 19.858 8.389
5260 19.225 7.816
5270 18.499 7.174
5280 18.337 7.388
5290 18.508 7.389
5300 19.734 8.023
5310 21.373 8.572
5320 19.74 7.641
5330 20.912 8.751
5340 20.36 8.217
5350 19.706 8.285
5360 19.088 7.623
5370 18.422 7.248
5380 18.7 7.902
5390 20.114 8.138
5400 19.349 7.893
5410 19.557 7.67
5420 19.929 8.288
5430 19.232 7.543
5440 19.718 8.144
5450 20.749 7.719
5460 19.088 7.614
5470 19.384 8.114
5480 19.833 8.181
5490 19.588 7.813
5500 20.183 8.193
5510 19.521 8.107
5520 20.076 8.069
5530 20.742 8.085
5540 19.873 7.99
5550 19.991 8.102
5560 19.775 8.683
5570 19.083 8.155
5580 19.452 8.247
5590 18.825 7.595
5600 20.107 7.902
5610 19.783 7.957
5620 20.754 9.31
5630 19.311 7.943
5640 18.71 7.449
5650 19.181 7.727
5660 19.267 8.066
5670 17.791 6.557
5680 18.642 7.732
5690 19.642 7.835
5700 19.907 7.91
5710 19.706 8.238
5720 19.526 8.114
5730 19.409 8.047
5740 18.982 7.78
5750 19.068 7.807
5760 18.94 7.998
5770 18.543 7.848
5780 18.476 7.672
5790 20.015 7.932
5800 20.08 8.051
5810 20.001 8.801
5820 19.34 7.803
5830 19.392 8.333
5840 19.332 7.97
5850 18.993 8.01
5860 18.805 7.813
5870 18.828 7.652
5880 18.151 7.248
5890 19.089 7.089
5900 19.619 7.983
5910 19.528 7.992
5920 19.308 7.826
5930 19.306 8.086
5940 19.259 8.104
5950 19.77 8.668
5960 18.935 8.168
5970 19.142 8.494
5980 19.081 7.956
5990 20.126 9.092
6000 20.184 8.02
6010 20.192 8.587
6020 20.299 8.728
6030 20.255 8.454
6040 19.84 8.188
6050 19.6 8.576
6060 19.441 8.352
6070 18.935 7.887
6080 19.397 8.043
6090 20.206 8.424
6100 20.111 8.179
6110 20.051 8.341
6120 19.643 7.594
6130 20.03 8.03
6140 19.12 7.68
6150 18.758 7.504
6160 19.087 7.876
6170 19.054 7.981
6180 20.324 8.241
6190 20.156 8.011
6200 19.74 7.875
6210 20.155 8.141
6220 20.056 8.116
6230 19.869 8.126
6240 19.994 8.652
6250 19.257 8.249
6260 19.596 8.037
6270 19.465 7.667
6280 20.047 7.969
6290 20.218 8.766
6300 19.973 7.276
6310 19.957 8.258
6320 20.052 7.895
6330 20.149 8.739
6340 20.01 8.489
6350 19.953 8.583
6360 19.846 8.184
6370 20.304 8.23
6380 20.08 7.692
6390 20.652 8.492
6400 20.489 8.401
6410 19.948 8.154
6420 19.581 7.953
6430 19.811 7.8
6440 19.336 7.723
6450 19.088 7.34
6460 19.256 7.892
6470 20.781 8.37
6480 20.158 7.615
6490 20.574 8.411
6500 20.404 8.328
6510 20.127 7.912
6520 20.145 8.364
6530 20.458 8.914
6540 19.807 7.803
6550 19.633 8.147
6560 19.871 8.222
6570 20.411 7.877
6580 21.349 8.385
6590 20.715 8.186
6600 20.474 8.386
6610 19.892 7.844
6620 20.194 7.688
6630 19.684 7.622
6640 19.527 7.99
6650 19.86 8.698
6660 20.364 8.072
6670 20.565 8.231
6680 21.033 8.379
6690 20.943 8.44
6700 21.262 8.815
6710 20.517 8.211
6720 20.456 8.566
6730 20.492 8.29
6740 19.789 7.356
6750 19.318 7.131
6760 20.198 7.627
6770 20.285 7.939
6780 20.7 8.418
6790 20.676 8.331
6800 19.937 7.952
6810 20.106 8.073
6820 20.78 8.51
6830 20.513 8.175
6840 19.899 7.539
6850 19.619 7.622
6860 20.361 7.527
6870 20.37 7.618
6880 20.448 7.705
6890 20.565 7.983
6900 21.428 8.371
6910 20.447 8.247
6920 20.061 8.058
6930 19.948 8.217
6940 20.257 8.233
6950 20.542 8.106
6960 20.64 7.878
6970 20.95 8.274
6980 20.588 7.653
6990 20.079 7.193
7000 20.155 7.554
7010 20.005 7.893
7020 19.735 7.4
7030 20.44 7.91
7040 20.001 7.925
7050 20.166 7.579
7060 22.1 8.334
7070 21.421 8.421
7080 20.427 7.772
7090 20.018 7.012
7100 20.597 7.899
7110 20.028 7.628
7120 20.465 8.544
7130 20.903 8.064
7140 20.388 8.112
7150 20.908 7.359
7160 21.161 8.133
7170 21.123 8.365
7180 21.228 8.416
7190 20.311 7.597
7200 20.235 7.125
7210 20.299 8.056
7220 20.335 7.897
7230 20.413 8.271
7240 20.925 8.156
7250 21.393 8.308
7260 21.234 8.253
7270 20.759 8.195
7280 20.414 7.775
7290 20.64 7.904
7300 20.389 7.799
7310 20.079 7.265
7320 20.985 8.503
7330 20.567 7.8
7340 21.613 8.511
7350 21.719 8.538
7360 20.891 7.66
7370 21.046 8.015
7380 21.001 8.319
7390 20.695 7.616
7400 20.779 7.527
7410 21.063 7.846
7420 20.597 7.841
7430 20.23 7.812
7440 21.332 7.88
7450 21.372 7.63
7460 21.019 7.844
7470 21.237 7.935
7480 20.585 7.384
7490 20.496 7.856
7500 20.832 7.492
7510 20.488 8.053
7520 20.322 7.744
7530 20.9 8.002
7540 21.228 7.875
7550 21.323 7.937
7560 21.253 7.597
7570 20.62 7.531
7580 21.221 8.268
7590 20.779 7.716
7600 20.901 7.905
7610 20.921 7.756
7620 20.686 8.149
7630 20.641 7.993
7640 21.319 7.742
7650 21.115 7.49
7660 21.676 8.064
7670 20.897 7.726
7680 21.1 8.01
7690 20.83 7.987
7700 20.638 7.47
7710 20.625 7.739
7720 20.468 8.065
7730 21.932 8.573
7740 22.029 8.295
7750 20.602 7.647
7760 20.985 7.867
7770 20.862 7.794
7780 21.315 8.202
7790 20.5 7.644
7800 21.091 8.431
7810 20.227 6.965
7820 21.106 8.102
7830 21.388 7.546
7840 20.869 7.129
7850 21.345 7.76
7860 20.855 8.026
7870 21.053 7.8
7880 20.775 7.678
7890 21.384 8.386
7900 20.779 7.575
7910 20.15 7.214
7920 20.675 7.661
7930 21.746 7.74
7940 21.316 7.925
7950 20.705 7.271
7960 21.2 7.735
7970 21.119 7.625
7980 21.482 8.515
7990 21.046 8.556
8000 20.942 8.338
8010 20.66 8.231
8020 21.495 8.345
8030 21.812 8.256
8040 22.146 7.716
8050 20.992 8.191
8060 21.48 8.33
8070 20.905 7.635
8080 20.401 7.62
8090 20.844 7.934
8100 20.555 7.995
8110 21.072 8.443
8120 21.598 7.794
8130 21.123 7.773
8140 21.516 8.122
8150 21.691 8.716
8160 20.759 7.88
8170 20.408 7.648
8180 20.613 7.772
8190 21.238 8.506
8200 21.487 8.781
8210 21.27 8.148
8220 21.301 7.086
8230 21.537 7.807
8240 21.931 8.649
8250 21.153 8.286
8260 21.521 9.614
8270 20.871 8.103
