20201012083038,100.100.100.10,5001,192.168.67.2,58754,3,0.0-10.0,3869040,3095232,5.381,58968,61600,95.727,2
20201012083038,100.100.100.10,5001,192.168.67.2,42837,4,0.0-10.0,3842580,3074064,5.289,58985,61599,95.756,2
20201012083038,100.100.100.10,5001,192.168.67.2,53625,5,0.0-10.0,3854340,3083472,5.146,58978,61600,95.744,0
20201012083038,100.100.100.10,5001,192.168.67.2,39361,6,0.0-10.0,3839640,3071712,5.101,58988,61600,95.760,0
20201012083038,100.100.100.10,5001,192.168.67.2,33460,7,0.0-10.0,3848460,3078768,5.461,58981,61599,95.750,0
20201012083038,100.100.100.10,0,192.168.67.2,0,-1,0.0-10.0,19254060,15403248,5.461,294900,307998,95.747,4
20201012083048,100.100.100.10,5001,192.168.67.2,58754,3,10.0-20.0,3889620,3111696,10.345,97010,99656,97.345,0
20201012083048,100.100.100.10,5001,192.168.67.2,42837,4,10.0-20.0,3901380,3121104,10.741,97003,99657,97.337,0
20201012083048,100.100.100.10,5001,192.168.67.2,53625,5,10.0-20.0,3899910,3119928,10.353,97003,99656,97.338,0
20201012083048,100.100.100.10,5001,192.168.67.2,39361,6,10.0-20.0,3891090,3112872,10.248,97009,99656,97.344,0
20201012083048,100.100.100.10,5001,192.168.67.2,33460,7,10.0-20.0,3901380,3121104,10.008,97003,99657,97.337,0
20201012083048,100.100.100.10,0,192.168.67.2,0,-1,10.0-20.0,19483380,15586704,10.741,485028,498282,97.340,0
20201012083058,100.100.100.10,5001,192.168.67.2,58754,3,20.0-30.0,3926370,3141096,8.026,77203,79874,96.656,0
20201012083058,100.100.100.10,5001,192.168.67.2,42837,4,20.0-30.0,3920490,3136392,7.634,77208,79875,96.661,0
20201012083058,100.100.100.10,5001,192.168.67.2,39361,6,20.0-30.0,3917550,3134040,7.887,77209,79874,96.663,0
20201012083058,100.100.100.10,5001,192.168.67.2,33460,7,20.0-30.0,3911670,3129336,7.832,77212,79873,96.668,0
20201012083058,100.100.100.10,5001,192.168.67.2,53625,5,20.0-30.0,3926370,3141096,8.180,77204,79875,96.656,0
20201012083058,100.100.100.10,0,192.168.67.2,0,-1,20.0-30.0,19602450,15681960,8.180,386036,399371,96.661,0
20201012083108,100.100.100.10,5001,192.168.67.2,58754,3,30.0-40.0,3930780,3144624,4.193,85990,88664,96.984,18
20201012083108,100.100.100.10,5001,192.168.67.2,42837,4,30.0-40.0,3920490,3136392,4.725,85995,88662,96.992,12
20201012083108,100.100.100.10,5001,192.168.67.2,53625,5,30.0-40.0,3936660,3149328,4.365,85985,88663,96.980,0
20201012083108,100.100.100.10,5001,192.168.67.2,39361,6,30.0-40.0,3944010,3155208,4.511,85981,88664,96.974,16
20201012083108,100.100.100.10,5001,192.168.67.2,33460,7,30.0-40.0,3938130,3150504,4.411,85985,88664,96.978,18
20201012083108,100.100.100.10,0,192.168.67.2,0,-1,30.0-40.0,19670070,15736056,4.725,429936,443317,96.982,64
20201012083118,100.100.100.10,5001,192.168.67.2,58754,3,40.0-50.0,3695580,2956464,8.895,85880,88394,97.156,0
20201012083118,100.100.100.10,5001,192.168.67.2,42837,4,40.0-50.0,3751440,3001152,9.027,85843,88395,97.113,0
20201012083118,100.100.100.10,5001,192.168.67.2,53625,5,40.0-50.0,3707340,2965872,9.109,85872,88394,97.147,0
20201012083118,100.100.100.10,5001,192.168.67.2,39361,6,40.0-50.0,3699990,2959992,8.863,85876,88393,97.152,0
20201012083118,100.100.100.10,5001,192.168.67.2,33460,7,40.0-50.0,3683820,2947056,8.636,85888,88394,97.165,0
20201012083118,100.100.100.10,0,192.168.67.2,0,-1,40.0-50.0,18538170,14830536,9.109,429359,441970,97.147,0
20201012083128,100.100.100.10,5001,192.168.67.2,58754,3,50.0-60.0,3819060,3055248,4.535,86329,88927,97.079,0
20201012083128,100.100.100.10,5001,192.168.67.2,42837,4,50.0-60.0,3824940,3059952,5.041,86325,88927,97.074,0
20201012083128,100.100.100.10,5001,192.168.67.2,53625,5,50.0-60.0,3844050,3075240,4.956,86312,88927,97.059,0
