20201012100054,100.100.100.10,5001,192.168.67.6,50511,3,0.0-10.0,9956310,7965048,4.147,57046,63819,89.387,1
20201012100054,100.100.100.10,5001,192.168.67.6,53904,4,0.0-10.0,9935730,7948584,4.323,57059,63818,89.409,0
20201012100054,100.100.100.10,0,192.168.67.6,0,-1,0.0-10.0,19892040,15913632,4.323,114105,127637,89.398,1
20201012100104,100.100.100.10,5001,192.168.67.6,50511,3,10.0-20.0,9953370,7962696,3.450,82451,89222,92.411,0
20201012100104,100.100.100.10,5001,192.168.67.6,53904,4,10.0-20.0,9928380,7942704,3.310,82469,89223,92.430,0
20201012100104,100.100.100.10,0,192.168.67.6,0,-1,10.0-20.0,19881750,15905400,3.450,164920,178445,92.421,0
20201012100114,100.100.100.10,5001,192.168.67.6,50511,3,20.0-30.0,9953370,7962696,1.773,82444,89215,92.410,0
20201012100114,100.100.100.10,5001,192.168.67.6,53904,4,20.0-30.0,9944550,7955640,1.913,82449,89214,92.417,0
20201012100114,100.100.100.10,0,192.168.67.6,0,-1,20.0-30.0,19897920,15918336,1.913,164893,178429,92.414,0
20201012100124,100.100.100.10,5001,192.168.67.6,50511,3,30.0-40.0,10059210,8047368,3.261,82664,89507,92.355,0
20201012100124,100.100.100.10,5001,192.168.67.6,53904,4,30.0-40.0,10054800,8043840,3.312,82667,89507,92.358,0
20201012100124,100.100.100.10,0,192.168.67.6,0,-1,30.0-40.0,20114010,16091208,3.312,165331,179014,92.356,0
20201012100134,100.100.100.10,5001,192.168.67.6,50511,3,40.0-50.0,10100370,8080296,3.212,82368,89239,92.300,0
20201012100134,100.100.100.10,5001,192.168.67.6,53904,4,40.0-50.0,10101840,8081472,3.203,82368,89240,92.299,0
20201012100134,100.100.100.10,0,192.168.67.6,0,-1,40.0-50.0,20202210,16161768,3.212,164736,178479,92.300,0
20201012100144,100.100.100.10,5001,192.168.67.6,50511,3,50.0-60.0,10073910,8059128,3.118,81805,88658,92.270,0
20201012100144,100.100.100.10,5001,192.168.67.6,53904,4,50.0-60.0,10118010,8094408,2.940,81775,88658,92.236,0
20201012100144,100.100.100.10,0,192.168.67.6,0,-1,50.0-60.0,20191920,16153536,3.118,163580,177316,92.253,0
20201012100154,100.100.100.10,5001,192.168.67.6,50511,3,60.0-70.0,9925440,7940352,2.261,82000,88752,92.392,0
20201012100154,100.100.100.10,5001,192.168.67.6,53904,4,60.0-70.0,9918090,7934472,2.373,82004,88751,92.398,0
20201012100154,100.100.100.10,0,192.168.67.6,0,-1,60.0-70.0,19843530,15874824,2.373,164004,177503,92.395,0
20201012100204,100.100.100.10,5001,192.168.67.6,50511,3,70.0-80.0,9975420,7980336,2.750,82705,89491,92.417,0
20201012100204,100.100.100.10,5001,192.168.67.6,53904,4,70.0-80.0,9985710,7988568,2.636,82699,89492,92.409,0
20201012100204,100.100.100.10,0,192.168.67.6,0,-1,70.0-80.0,19961130,15968904,2.750,165404,178983,92.413,0
20201012100214,100.100.100.10,5001,192.168.67.6,50511,3,80.0-90.0,10167990,8134392,1.728,82258,89175,92.243,0
20201012100214,100.100.100.10,5001,192.168.67.6,53904,4,80.0-90.0,10181220,8144976,2.288,82408,89334,92.247,0
20201012100214,100.100.100.10,0,192.168.67.6,0,-1,80.0-90.0,20349210,16279368,2.288,164666,178509,92.245,0
20201012100224,100.100.100.10,5001,192.168.67.6,50511,3,90.0-100.0,10040100,8032080,2.175,82485,89315,92.353,0
20201012100224,100.100.100.10,5001,192.168.67.6,53904,4,90.0-100.0,10062150,8049720,2.200,82310,89155,92.322,0
20201012100224,100.100.100.10,0,192.168.67.6,0,-1,90.0-100.0,20102250,16081800,2.200,164795,178470,92.338,0
20201012100234,100.100.100.10,5001,192.168.67.6,50511,3,100.0-110.0,10109190,8087352,2.970,82681,89558,92.321,0
20201012100234,100.100.100.10,5001,192.168.67.6,53904,4,100.0-110.0,10098900,8079120,2.826,82689,89559,92.329,0
20201012100234,100.100.100.10,0,192.168.67.6,0,-1,100.0-110.0,20208090,16166472,2.970,165370,179117,92.325,0
