# TimeStamp(s) Sum Stdev
0 664686 1729.35
10 449989 483.533
20 458754 800.091
30 477592 1322.98
40 461785 645.33
50 467787 1242.95
60 473059 1217.15
70 466839 1199.95
80 462726 1143.78
90 487270 2783.8
100 482610 1027.77
110 469503 1539.76
120 467589 811.346
130 465821 944.173
140 467766 840
150 483064 1011.85
160 473989 836.764
170 474160 512.82
180 463977 908.872
190 464957 512.37
200 477337 1299.49
210 478861 1178.99
220 472194 1314.3
230 502164 1631.68
240 501058 1275.63
250 475540 1254.35
260 465488 864.825
270 465516 1458.52
280 466708 1088.21
290 469118 416.456
