20201012155745,192.168.67.6,5001,100.100.100.10,36229,3,0.0-10.0,57243270,45794616,0.838,43486,82427,52.757,0
20201012155755,192.168.67.6,5001,100.100.100.10,36229,3,10.0-20.0,56348040,45078432,0.859,50840,89172,57.013,0
20201012155805,192.168.67.6,5001,100.100.100.10,36229,3,20.0-30.0,56120190,44896152,0.313,51064,89241,57.220,0
20201012155815,192.168.67.6,5001,100.100.100.10,36229,3,30.0-40.0,57504930,46003944,0.318,50050,89169,56.129,0
20201012155825,192.168.67.6,5001,100.100.100.10,36229,3,40.0-50.0,56642040,45313632,0.251,50636,89168,56.787,0
20201012155835,192.168.67.6,5001,100.100.100.10,36229,3,50.0-60.0,59674650,47739720,0.936,48571,89166,54.473,0
20201012155845,192.168.67.6,5001,100.100.100.10,36229,3,60.0-70.0,58081170,46464936,0.989,49594,89105,55.658,0
20201012155855,192.168.67.6,5001,100.100.100.10,36229,3,70.0-80.0,58342830,46674264,0.902,49513,89202,55.507,0
20201012155905,192.168.67.6,5001,100.100.100.10,36229,3,80.0-90.0,57350580,45880464,0.178,50145,89159,56.242,0
20201012155915,192.168.67.6,5001,100.100.100.10,36229,3,90.0-100.0,58081170,46464936,0.300,49669,89180,55.695,0
20201012155925,192.168.67.6,5001,100.100.100.10,36229,3,100.0-110.0,60856530,48685224,0.626,47680,89079,53.526,0
20201012155935,192.168.67.6,5001,100.100.100.10,36229,3,110.0-120.0,60128880,48103104,0.823,48287,89191,54.139,0
20201012155945,192.168.67.6,5001,100.100.100.10,36229,3,120.0-130.0,60627210,48501768,0.922,47983,89226,53.777,0
20201012155955,192.168.67.6,5001,100.100.100.10,36229,3,130.0-140.0,58898490,47118792,0.289,49102,89169,55.066,0
20201012160005,192.168.67.6,5001,100.100.100.10,36229,3,140.0-150.0,60831540,48665232,0.846,47702,89084,53.547,0
20201012160015,192.168.67.6,5001,100.100.100.10,36229,3,150.0-160.0,60515490,48412392,0.242,48088,89255,53.877,0
20201012160025,192.168.67.6,5001,100.100.100.10,36229,3,160.0-170.0,60655140,48524112,0.269,47906,89168,53.726,0
20201012160035,192.168.67.6,5001,100.100.100.10,36229,3,170.0-180.0,58917600,47134080,1.025,48989,89069,55.001,0
20201012160045,192.168.67.6,5001,100.100.100.10,36229,3,180.0-190.0,59696700,47757360,0.883,48582,89192,54.469,0
20201012160055,192.168.67.6,5001,100.100.100.10,36229,3,190.0-200.0,57910650,46328520,0.395,49837,89232,55.851,0
20201012160105,192.168.67.6,5001,100.100.100.10,36229,3,200.0-210.0,57574020,46059216,0.865,49930,89096,56.041,0
20201012160115,192.168.67.6,5001,100.100.100.10,36229,3,210.0-220.0,59094000,47275200,0.524,49032,89232,54.949,0
20201012160125,192.168.67.6,5001,100.100.100.10,36229,3,220.0-230.0,57726900,46181520,0.541,49898,89168,55.960,0
20201012160135,192.168.67.6,5001,100.100.100.10,36229,3,230.0-240.0,57619590,46095672,0.866,49905,89102,56.009,0
20201012160145,192.168.67.6,5001,100.100.100.10,36229,3,240.0-250.0,59151330,47321064,0.982,48922,89161,54.869,0
20201012160155,192.168.67.6,5001,100.100.100.10,36229,3,250.0-260.0,57219750,45775800,0.238,50270,89195,56.360,0
20201012160205,192.168.67.6,5001,100.100.100.10,36229,3,260.0-270.0,58466310,46773048,0.918,49398,89171,55.397,0
20201012160215,192.168.67.6,5001,100.100.100.10,36229,3,270.0-280.0,59251290,47401032,0.915,48862,89169,54.797,0
20201012160225,192.168.67.6,5001,100.100.100.10,36229,3,280.0-290.0,59066070,47252856,0.196,48997,89178,54.943,19
20201012160235,192.168.67.6,5001,100.100.100.10,36229,3,290.0-300.0,57604890,46083912,0.829,49916,89103,56.021,0
20201012160237,192.168.67.6,5001,100.100.100.10,36229,3,0.0-301.8,1767282510,46853931,0.369,1481624,2683857,55.205,19
