# TimeStamp(s) Sum Stdev
0 2.16348e+07 0
10 1.93777e+07 0
20 1.92064e+07 0
30 2.01822e+07 0
40 1.95813e+07 0
50 2.17347e+07 0
60 2.06035e+07 0
70 2.0767e+07 0
80 2.00763e+07 0
90 2.05862e+07 0
100 2.26262e+07 0
110 2.20606e+07 0
120 2.2419e+07 0
130 2.11723e+07 0
140 2.26064e+07 0
150 2.23292e+07 0
160 2.24543e+07 0
170 2.12098e+07 0
180 2.17444e+07 0
190 2.04536e+07 0
200 2.02473e+07 0
210 2.1298e+07 0
220 2.03386e+07 0
230 2.0278e+07 0
240 2.13563e+07 0
250 1.99767e+07 0
260 2.08622e+07 0
270 2.14267e+07 0
280 2.12908e+07 0
290 2.02674e+07 0
