20201013005400,100.100.100.10,5001,192.168.67.3,45354,5,0.0-10.0,5839792,4671833
20201013005400,100.100.100.10,5001,192.168.67.3,45356,6,0.0-10.0,8189104,6551283
20201013005400,100.100.100.10,5001,192.168.67.3,45352,4,0.0-10.0,8230320,6584256
20201013005400,100.100.100.10,0,192.168.67.3,0,-1,0.0-10.0,22259216,17807372
20201013005410,100.100.100.10,5001,192.168.67.3,45352,4,10.0-20.0,6136032,4908825
20201013005410,100.100.100.10,5001,192.168.67.3,45354,5,10.0-20.0,5949272,4759417
20201013005410,100.100.100.10,5001,192.168.67.3,45356,6,10.0-20.0,5989200,4791360
20201013005410,100.100.100.10,0,192.168.67.3,0,-1,10.0-20.0,18074504,14459603
20201013005420,100.100.100.10,5001,192.168.67.3,45354,5,20.0-30.0,7961128,6368902
20201013005420,100.100.100.10,5001,192.168.67.3,45352,4,20.0-30.0,9347016,7477612
20201013005420,100.100.100.10,5001,192.168.67.3,45356,6,20.0-30.0,8894496,7115596
20201013005420,100.100.100.10,0,192.168.67.3,0,-1,20.0-30.0,26202640,20962112
20201013005430,100.100.100.10,5001,192.168.67.3,45354,5,30.0-40.0,7433048,5946438
20201013005430,100.100.100.10,5001,192.168.67.3,45352,4,30.0-40.0,7606928,6085542
20201013005430,100.100.100.10,5001,192.168.67.3,45356,6,30.0-40.0,7134232,5707385
20201013005430,100.100.100.10,0,192.168.67.3,0,-1,30.0-40.0,22174208,17739366
20201013005440,100.100.100.10,5001,192.168.67.3,45354,5,40.0-50.0,7223104,5778483
20201013005440,100.100.100.10,5001,192.168.67.3,45356,6,40.0-50.0,7489720,5991776
20201013005440,100.100.100.10,5001,192.168.67.3,45352,4,40.0-50.0,7663776,6131020
20201013005440,100.100.100.10,0,192.168.67.3,0,-1,40.0-50.0,22376600,17901280
20201013005450,100.100.100.10,5001,192.168.67.3,45352,4,50.0-60.0,6615168,5292134
20201013005450,100.100.100.10,5001,192.168.67.3,45356,6,50.0-60.0,5904192,4723353
20201013005451,100.100.100.10,5001,192.168.67.3,45354,5,50.0-60.0,5501048,4400838
20201013005451,100.100.100.10,0,192.168.67.3,0,-1,50.0-60.0,18020408,14416326
20201013005500,100.100.100.10,5001,192.168.67.3,45354,5,60.0-70.0,8502088,6801670
20201013005500,100.100.100.10,5001,192.168.67.3,45356,6,60.0-70.0,9093304,7274643
20201013005500,100.100.100.10,5001,192.168.67.3,45352,4,60.0-70.0,9133208,7306566
20201013005500,100.100.100.10,0,192.168.67.3,0,-1,60.0-70.0,26728600,21382880
20201013005510,100.100.100.10,5001,192.168.67.3,45352,4,70.0-80.0,7889000,6311200
20201013005512,100.100.100.10,5001,192.168.67.3,45354,5,70.0-80.0,6360144,5088115
20201013005512,100.100.100.10,5001,192.168.67.3,45356,6,70.0-80.0,7520632,6016505
20201013005512,100.100.100.10,0,192.168.67.3,0,-1,70.0-80.0,21769776,17415820
20201013005520,100.100.100.10,5001,192.168.67.3,45356,6,80.0-90.0,8150424,6520339
20201013005520,100.100.100.10,5001,192.168.67.3,45352,4,80.0-90.0,7518056,6014444
20201013005521,100.100.100.10,5001,192.168.67.3,45354,5,80.0-90.0,7277200,5821760
20201013005521,100.100.100.10,0,192.168.67.3,0,-1,80.0-90.0,22945680,18356544
20201013005530,100.100.100.10,5001,192.168.67.3,45354,5,90.0-100.0,7321816,5857452
20201013005530,100.100.100.10,5001,192.168.67.3,45356,6,90.0-100.0,7077560,5662048
20201013005530,100.100.100.10,5001,192.168.67.3,45352,4,90.0-100.0,7859376,6287500
20201013005530,100.100.100.10,0,192.168.67.3,0,-1,90.0-100.0,22258752,17807001
20201013005540,100.100.100.10,5001,192.168.67.3,45356,6,100.0-110.0,7695800,6156640
20201013005540,100.100.100.10,5001,192.168.67.3,45352,4,100.0-110.0,7712544,6170035
20201013005541,100.100.100.10,5001,192.168.67.3,45354,5,100.0-110.0,6932016,5545612
20201013005541,100.100.100.10,0,192.168.67.3,0,-1,100.0-110.0,22340360,17872288
20201013005550,100.100.100.10,5001,192.168.67.3,45356,6,110.0-120.0,7377664,5902131
20201013005550,100.100.100.10,5001,192.168.67.3,45354,5,110.0-120.0,6734952,5387961
20201013005550,100.100.100.10,5001,192.168.67.3,45352,4,110.0-120.0,8038408,6430726
20201013005550,100.100.100.10,0,192.168.67.3,0,-1,110.0-120.0,22151024,17720819
20201013005600,100.100.100.10,5001,192.168.67.3,45354,5,120.0-130.0,7466360,5973088
20201013005600,100.100.100.10,5001,192.168.67.3,45356,6,120.0-130.0,7216664,5773331
20201013005601,100.100.100.10,5001,192.168.67.3,45352,4,120.0-130.0,7384104,5907283
20201013005601,100.100.100.10,0,192.168.67.3,0,-1,120.0-130.0,22067128,17653702
20201013005610,100.100.100.10,5001,192.168.67.3,45354,5,130.0-140.0,7568288,6054630
20201013005610,100.100.100.10,5001,192.168.67.3,45356,6,130.0-140.0,7420168,5936134
20201013005610,100.100.100.10,5001,192.168.67.3,45352,4,130.0-140.0,7245000,5796000
20201013005610,100.100.100.10,0,192.168.67.3,0,-1,130.0-140.0,22233456,17786764
20201013005620,100.100.100.10,5001,192.168.67.3,45356,6,140.0-150.0,7554120,6043296
20201013005620,100.100.100.10,5001,192.168.67.3,45352,4,140.0-150.0,8115688,6492550
20201013005620,100.100.100.10,5001,192.168.67.3,45354,5,140.0-150.0,6631912,5305529
20201013005620,100.100.100.10,0,192.168.67.3,0,-1,140.0-150.0,22301720,17841376
20201013005630,100.100.100.10,5001,192.168.67.3,45354,5,150.0-160.0,5510064,4408051
20201013005630,100.100.100.10,5001,192.168.67.3,45356,6,150.0-160.0,8500800,6800640
20201013005630,100.100.100.10,5001,192.168.67.3,45352,4,150.0-160.0,8489208,6791366
20201013005630,100.100.100.10,0,192.168.67.3,0,-1,150.0-160.0,22500072,18000057
20201013005640,100.100.100.10,5001,192.168.67.3,45354,5,160.0-170.0,3944840,3155872
20201013005640,100.100.100.10,5001,192.168.67.3,45356,6,160.0-170.0,7282352,5825881
20201013005640,100.100.100.10,5001,192.168.67.3,45352,4,160.0-170.0,7506464,6005171
20201013005640,100.100.100.10,0,192.168.67.3,0,-1,160.0-170.0,18733656,14986924
20201013005652,100.100.100.10,5001,192.168.67.3,45354,5,170.0-180.0,7017328,5613862
20201013005652,100.100.100.10,5001,192.168.67.3,45356,6,170.0-180.0,9005392,7204313
20201013005652,100.100.100.10,5001,192.168.67.3,45352,4,170.0-180.0,8951296,7161036
20201013005652,100.100.100.10,0,192.168.67.3,0,-1,170.0-180.0,24974016,19979212
20201013005700,100.100.100.10,5001,192.168.67.3,45352,4,180.0-190.0,8534520,6827616
20201013005700,100.100.100.10,5001,192.168.67.3,45354,5,180.0-190.0,6043296,4834636
20201013005700,100.100.100.10,5001,192.168.67.3,45356,6,180.0-190.0,8483072,6786457
20201013005700,100.100.100.10,0,192.168.67.3,0,-1,180.0-190.0,23060888,18448710
20201013005710,100.100.100.10,5001,192.168.67.3,45356,6,190.0-200.0,8386168,6708934
20201013005710,100.100.100.10,5001,192.168.67.3,45352,4,190.0-200.0,8199408,6559526
20201013005710,100.100.100.10,5001,192.168.67.3,45354,5,190.0-200.0,5651744,4521395
20201013005710,100.100.100.10,0,192.168.67.3,0,-1,190.0-200.0,22237320,17789856
20201013005720,100.100.100.10,5001,192.168.67.3,45354,5,200.0-210.0,7223104,5778483
20201013005720,100.100.100.10,5001,192.168.67.3,45356,6,200.0-210.0,8096368,6477094
20201013005720,100.100.100.10,5001,192.168.67.3,45352,4,200.0-210.0,6822536,5458028
20201013005720,100.100.100.10,0,192.168.67.3,0,-1,200.0-210.0,22142008,17713606
20201013005730,100.100.100.10,5001,192.168.67.3,45354,5,210.0-220.0,7879984,6303987
20201013005730,100.100.100.10,5001,192.168.67.3,45356,6,210.0-220.0,8748096,6998476
20201013005731,100.100.100.10,5001,192.168.67.3,45352,4,210.0-220.0,5504912,4403929
20201013005731,100.100.100.10,0,192.168.67.3,0,-1,210.0-220.0,22132992,17706393
20201013005740,100.100.100.10,5001,192.168.67.3,45352,4,220.0-230.0,5586056,4468844
20201013005740,100.100.100.10,5001,192.168.67.3,45354,5,220.0-230.0,7658448,6126758
20201013005741,100.100.100.10,5001,192.168.67.3,45356,6,220.0-230.0,8835680,7068544
20201013005741,100.100.100.10,0,192.168.67.3,0,-1,220.0-230.0,22080184,17664147
20201013005750,100.100.100.10,5001,192.168.67.3,45354,5,230.0-240.0,7737016,6189612
20201013005750,100.100.100.10,5001,192.168.67.3,45352,4,230.0-240.0,6164368,4931494
20201013005750,100.100.100.10,5001,192.168.67.3,45356,6,230.0-240.0,8259352,6607481
20201013005750,100.100.100.10,0,192.168.67.3,0,-1,230.0-240.0,22160736,17728588
20201013005800,100.100.100.10,5001,192.168.67.3,45354,5,240.0-250.0,7608216,6086572
20201013005800,100.100.100.10,5001,192.168.67.3,45352,4,240.0-250.0,5431496,4345196
20201013005800,100.100.100.10,5001,192.168.67.3,45356,6,240.0-250.0,9119040,7295232
20201013005800,100.100.100.10,0,192.168.67.3,0,-1,240.0-250.0,22158752,17727001
20201013005810,100.100.100.10,5001,192.168.67.3,45352,4,250.0-260.0,4991000,3992800
20201013005811,100.100.100.10,5001,192.168.67.3,45356,6,250.0-260.0,6943608,5554886
20201013005812,100.100.100.10,5001,192.168.67.3,45354,5,250.0-260.0,6747528,5398022
20201013005812,100.100.100.10,0,192.168.67.3,0,-1,250.0-260.0,18682136,14945708
20201013005821,100.100.100.10,5001,192.168.67.3,45356,6,260.0-270.0,8647632,6918105
20201013005821,100.100.100.10,5001,192.168.67.3,45352,4,260.0-270.0,7621096,6096876
20201013005822,100.100.100.10,5001,192.168.67.3,45354,5,260.0-270.0,7647160,6117728
20201013005822,100.100.100.10,0,192.168.67.3,0,-1,260.0-270.0,23915888,19132710
20201013005830,100.100.100.10,5001,192.168.67.3,45352,4,270.0-280.0,7652648,6122118
20201013005830,100.100.100.10,5001,192.168.67.3,45354,5,270.0-280.0,8163344,6530675
20201013005831,100.100.100.10,5001,192.168.67.3,45356,6,270.0-280.0,8288280,6630624
