# TimeStamp(s) Sum Stdev
0 4.59466e+07 1.02565e+07
10 4.63134e+07 7.82183e+06
20 4.67956e+07 3.41983e+06
30 4.71841e+07 4.04968e+06
40 4.90141e+07 5.72187e+06
50 4.71377e+07 7.23716e+06
60 4.76993e+07 6.5897e+06
70 4.93683e+07 6.93773e+06
80 4.85929e+07 1.37674e+07
90 4.92387e+07 3.48151e+06
100 4.88781e+07 3.98282e+06
110 4.91223e+07 2.89843e+06
120 4.735e+07 5.38631e+06
130 4.73541e+07 6.71637e+06
140 4.83657e+07 8.50955e+06
150 4.87371e+07 6.91693e+06
160 4.89728e+07 3.25421e+06
170 4.84443e+07 2.41941e+06
180 4.76117e+07 4.06198e+06
190 4.83912e+07 3.59639e+06
200 4.95256e+07 7.04994e+06
210 4.86895e+07 3.87156e+06
220 4.93015e+07 1.24875e+07
230 4.89749e+07 5.48514e+06
240 4.87451e+07 8.43787e+06
250 4.89955e+07 5.81498e+06
260 4.78775e+07 2.93096e+06
270 4.7521e+07 3.81358e+06
280 4.83958e+07 1.54889e+06
290 4.77261e+07 2.96778e+06
