20201018082627,192.168.67.4,5003,100.100.100.10,35657,3,0.0-10.0,12397980,9918384,1.269,73975,82409,89.766,6
20201018082627,192.168.67.4,5003,100.100.100.10,51974,4,0.0-10.0,12387690,9910152,1.572,73980,82407,89.774,2
20201018082627,192.168.67.4,5003,100.100.100.10,38111,5,0.0-10.0,12424440,9939552,2.307,73955,82407,89.744,0
20201018082627,192.168.67.4,5003,100.100.100.10,56233,7,0.0-10.0,12327420,9861936,1.402,74020,82406,89.824,0
20201018082627,192.168.67.4,0,100.100.100.10,0,-1,0.0-10.0,49537530,39630024,2.307,295930,329629,89.777,8
20201018082637,192.168.67.4,5003,100.100.100.10,35657,3,10.0-20.0,11792340,9433872,2.018,81144,89166,91.003,0
20201018082637,192.168.67.4,5003,100.100.100.10,51974,4,10.0-20.0,12139260,9711408,2.430,80910,89168,90.739,0
20201018082637,192.168.67.4,5003,100.100.100.10,38111,5,10.0-20.0,12290670,9832536,2.419,80807,89168,90.623,0
20201018082637,192.168.67.4,5003,100.100.100.10,56233,7,10.0-20.0,12128970,9703176,2.397,80920,89171,90.747,0
20201018082637,192.168.67.4,0,100.100.100.10,0,-1,10.0-20.0,48351240,38680992,2.430,323781,356673,90.778,0
20201018082647,192.168.67.4,5003,100.100.100.10,35657,3,20.0-30.0,11395440,9116352,2.404,81417,89169,91.306,0
20201018082647,192.168.67.4,5003,100.100.100.10,51974,4,20.0-30.0,11818800,9455040,1.588,81129,89169,90.983,0
20201018082647,192.168.67.4,5003,100.100.100.10,38111,5,20.0-30.0,11654160,9323328,2.742,81243,89171,91.109,0
20201018082647,192.168.67.4,5003,100.100.100.10,56233,7,20.0-30.0,11858490,9486792,2.368,81102,89169,90.953,0
20201018082647,192.168.67.4,0,100.100.100.10,0,-1,20.0-30.0,46726890,37381512,2.742,324891,356678,91.088,0
20201018082657,192.168.67.4,5003,100.100.100.10,35657,3,30.0-40.0,11426310,9141048,2.259,81317,89090,91.275,0
20201018082657,192.168.67.4,5003,100.100.100.10,51974,4,30.0-40.0,11695320,9356256,1.988,81134,89090,91.070,0
20201018082657,192.168.67.4,5003,100.100.100.10,38111,5,30.0-40.0,11824680,9459744,2.437,81044,89088,90.971,0
20201018082657,192.168.67.4,5003,100.100.100.10,56233,7,30.0-40.0,11780580,9424464,2.282,81073,89087,91.004,0
20201018082657,192.168.67.4,0,100.100.100.10,0,-1,30.0-40.0,46726890,37381512,2.437,324568,356355,91.080,0
20201018082707,192.168.67.4,5003,100.100.100.10,35657,3,40.0-50.0,11529210,9223368,2.041,81333,89176,91.205,0
20201018082707,192.168.67.4,5003,100.100.100.10,51974,4,40.0-50.0,11799690,9439752,2.012,81155,89182,90.999,0
20201018082707,192.168.67.4,5003,100.100.100.10,38111,5,40.0-50.0,11952570,9562056,2.487,81049,89180,90.882,0
20201018082707,192.168.67.4,5003,100.100.100.10,56233,7,40.0-50.0,11646810,9317448,2.834,81257,89180,91.116,0
20201018082707,192.168.67.4,0,100.100.100.10,0,-1,40.0-50.0,46928280,37542624,2.834,324794,356718,91.051,0
20201018082717,192.168.67.4,5003,100.100.100.10,35657,3,50.0-60.0,11490990,9192792,2.017,81358,89175,91.234,0
20201018082717,192.168.67.4,5003,100.100.100.10,51974,4,50.0-60.0,11815860,9452688,2.293,81131,89169,90.986,0
20201018082717,192.168.67.4,5003,100.100.100.10,38111,5,50.0-60.0,11865840,9492672,2.391,81100,89172,90.948,0
20201018082717,192.168.67.4,5003,100.100.100.10,56233,7,50.0-60.0,11727660,9382128,2.208,81193,89171,91.053,0
20201018082717,192.168.67.4,0,100.100.100.10,0,-1,50.0-60.0,46900350,37520280,2.391,324782,356687,91.055,0
20201018082719,192.168.67.4,5003,100.100.100.10,35657,3,0.0-61.8,72063810,9333768,1.295,494881,543904,90.987,6
20201018082719,192.168.67.4,5003,100.100.100.10,51974,4,0.0-61.8,73746960,9551755,1.040,493737,543905,90.776,2
20201018082719,192.168.67.4,5003,100.100.100.10,38111,5,0.0-61.8,74174730,9607160,1.331,493447,543906,90.723,0
20201018082719,192.168.67.4,5003,100.100.100.10,56233,7,0.0-61.8,73570560,9528907,1.598,493857,543905,90.798,0
20201018082719,192.168.67.4,0,100.100.100.10,0,-1,0.0-61.8,293556060,38021576,1.598,1975922,2175620,90.821,8
