# TimeStamp(s) Sum Stdev
0 2.1551e+07 0
10 2.00416e+07 0
20 1.9993e+07 0
30 2.02284e+07 0
40 2.0069e+07 0
50 2.02089e+07 0
60 1.97523e+07 0
70 1.957e+07 0
80 2.00909e+07 0
90 1.97212e+07 0
100 1.9793e+07 0
110 1.96059e+07 0
120 1.96902e+07 0
130 2.01088e+07 0
140 2.00639e+07 0
150 1.98788e+07 0
160 1.99145e+07 0
170 1.97451e+07 0
180 2.00029e+07 0
190 1.97754e+07 0
200 1.95722e+07 0
210 1.95184e+07 0
220 1.97543e+07 0
230 1.97791e+07 0
240 2.01512e+07 0
250 2.00148e+07 0
260 2.00317e+07 0
270 1.98241e+07 0
280 1.97335e+07 0
290 1.95658e+07 0
