20200922085810,192.168.67.4,5001,192.168.67.2,57794,4,0.0-10.0,4210596,3368476
20200922085810,192.168.67.4,5001,192.168.67.2,57800,8,0.0-10.0,4815720,3852576
20200922085810,192.168.67.4,5001,192.168.67.2,57802,9,0.0-10.0,2798172,2238537
20200922085810,192.168.67.4,5001,192.168.67.2,57798,6,0.0-10.0,2441556,1953244
20200922085810,192.168.67.4,5001,192.168.67.2,57796,5,0.0-10.0,4614948,3691958
20200922085810,192.168.67.4,0,192.168.67.2,0,-1,0.0-10.0,18880992,15104793
20200922085823,192.168.67.4,5001,192.168.67.2,57794,4,10.0-20.0,1561248,1248998
20200922085823,192.168.67.4,5001,192.168.67.2,57800,8,10.0-20.0,6664788,5331830
20200922085823,192.168.67.4,5001,192.168.67.2,57802,9,10.0-20.0,1489644,1191715
20200922085823,192.168.67.4,5001,192.168.67.2,57798,6,10.0-20.0,2152332,1721865
20200922085823,192.168.67.4,5001,192.168.67.2,57796,5,10.0-20.0,6205680,4964544
20200922085823,192.168.67.4,0,192.168.67.2,0,-1,10.0-20.0,18073692,14458953
20200922085830,192.168.67.4,5001,192.168.67.2,57794,4,20.0-30.0,1517724,1214179
20200922085830,192.168.67.4,5001,192.168.67.2,57802,9,20.0-30.0,3199716,2559772
20200922085830,192.168.67.4,5001,192.168.67.2,57798,6,20.0-30.0,3414528,2731622
20200922085830,192.168.67.4,5001,192.168.67.2,57800,8,20.0-30.0,4248504,3398803
20200922085831,192.168.67.4,5001,192.168.67.2,57796,5,20.0-30.0,6699888,5359910
20200922085831,192.168.67.4,0,192.168.67.2,0,-1,20.0-30.0,19080360,15264288
20200922085840,192.168.67.4,5001,192.168.67.2,57800,8,30.0-40.0,5089500,4071600
20200922085840,192.168.67.4,5001,192.168.67.2,57802,9,30.0-40.0,3588624,2870899
20200922085840,192.168.67.4,5001,192.168.67.2,57794,4,30.0-40.0,1742364,1393891
20200922085841,192.168.67.4,5001,192.168.67.2,57798,6,30.0-40.0,2892240,2313792
20200922085842,192.168.67.4,5001,192.168.67.2,57796,5,30.0-40.0,5675468,4540374
20200922085842,192.168.67.4,0,192.168.67.2,0,-1,30.0-40.0,18988196,15190556
20200922085850,192.168.67.4,5001,192.168.67.2,57798,6,40.0-50.0,1631448,1305158
20200922085852,192.168.67.4,5001,192.168.67.2,57796,5,40.0-50.0,1584616,1267692
20200922085852,192.168.67.4,5001,192.168.67.2,57802,9,40.0-50.0,3615300,2892240
20200922085852,192.168.67.4,5001,192.168.67.2,57794,4,40.0-50.0,4998240,3998592
20200922085852,192.168.67.4,5001,192.168.67.2,57800,8,40.0-50.0,6322212,5057769
20200922085852,192.168.67.4,0,192.168.67.2,0,-1,40.0-50.0,18151816,14521452
20200922085900,192.168.67.4,5001,192.168.67.2,57796,5,50.0-60.0,2120040,1696032
20200922085900,192.168.67.4,5001,192.168.67.2,57802,9,50.0-60.0,3098628,2478902
20200922085900,192.168.67.4,5001,192.168.67.2,57794,4,50.0-60.0,7167420,5733936
20200922085901,192.168.67.4,5001,192.168.67.2,57800,8,50.0-60.0,6409260,5127408
20200922085902,192.168.67.4,5001,192.168.67.2,57798,6,50.0-60.0,1673568,1338854
20200922085902,192.168.67.4,0,192.168.67.2,0,-1,50.0-60.0,20468916,16375132
20200922085905,192.168.67.4,5001,192.168.67.2,57794,4,0.0-64.7,24903680,3078132
20200922085907,192.168.67.4,5001,192.168.67.2,57800,8,0.0-66.5,36700160,4412503
20200922085908,192.168.67.4,5001,192.168.67.2,57802,9,0.0-67.7,21757952,2569283
20200922085909,192.168.67.4,5001,192.168.67.2,57798,6,0.0-68.6,17563648,2049318
20200922085909,192.168.67.4,5001,192.168.67.2,57796,5,0.0-69.2,30146560,3484454
20200922085909,192.168.67.4,0,192.168.67.2,0,-1,0.0-69.2,131072000,15149803
