# TimeStamp(s) Sum Stdev
0.25 4.01547e+06 37644.6
10.5 3.97219e+06 107393
21 3.38486e+06 108729
33.5 2.3998e+06 184090
41 559506 359945
50.25 7.37563e+06 300957
63.25 1.08977e+06 274888
70.5 2.82123e+06 477106
80.5 6.84598e+06 413130
90 3.55488e+06 324164
100.5 3.51263e+06 384388
113 862443 207141
121.75 4.44720e+06 851772
132.25 4.82433e+06 331349
140.25 5.7826e+06 556862
151.5 4.26173e+06 358695
164.25 1.28594e+06 374229
171 3.68265e+06 582490
181.5 6.45559e+06 339764
193.25 3.03659e+06 565738
201.75 940754 299293
210.5 7.22722e+06 909503
221 3.89285e+06 355153
231.75 4.508e+06 425393
241.25 257598 155549
251 8.04227e+06 230466
261.75 3.57342e+06 778455
271.25 4.00413e+06 438376
283.5 2.72232e+06 863119
291.5 3.12393e+06 934820
301.75 6.84416e+06 1.26339e+06
312.75 2.73262e+06 680449
321.25 2.01546e+06 625240
331.25 6.89234e+06 658584
341 3.71974e+06 422948
352.5 2.68007e+06 621930
361 93764 60123.8
371.25 5.70429e+06 655146
381.5 5.1538e+06 669876
393.25 2.45647e+06 699485
400.75 750130 569272
410.75 7.77643e+06 725809
422 4.18857e+06 470705
432.25 3.54767e+06 519454
441.5 1.61979e+06 784048
452.25 3.76714e+06 1.57278e+06
460.5 4.88306e+06 753772
473.5 2.35549e+06 1.35948e+06
481.25 1.77229e+06 791260
491 6.35448e+06 1.06775e+06
501.25 3.53942e+06 520023
513.75 3.56518e+06 596403
521.25 137042 112747
532.25 6.00929e+06 717886
540.75 4.22876e+06 1.00799e+06
552 976818 593233
560.5 4.1636e+06 715058
572.5 5.83182e+06 1.22719e+06
580.75 3.0675e+06 370444
592 1.90727e+06 729237
601 776920 236806
612.5 6.95829e+06 497290
621.75 3.3725e+06 528581
632.75 1.19526e+06 187085
641.75 3.66925e+06 1.04451e+06
651.75 5.2808e+06 613062
662 3.58064e+06 227559
671.75 2.95312e+06 394029
681.25 490469 416457
691.25 6.73984e+06 364285
701 3.79496e+06 558864
712 157650 54647.7
720.75 3.32613e+06 1.32256e+06
731 5.77642e+06 896160
741 3.27049e+06 400319
752.5 3.40135e+06 653385
763 44306 23103.2
771.75 3.32304e+06 1.33451e+06
781.75 6.45442e+06 1.15916e+06
791.75 2.33695e+06 760708
801.25 2.43174e+06 872703
811 7.62908e+06 1.92642e+06
821.75 5.32408e+06 964641
832 5.10666e+06 1.57301e+06
840.5 2.26894e+06 934951
852 7.54253e+06 2.2607e+06
862 2.6471e+06 698041
871.25 6.34829e+06 1.61336e+06
881.5 5.33026e+06 1.33528e+06
892.25 5.09224e+06 1.20157e+06
901.25 1.65791e+06 530546
911.5 8.21753e+06 1.01155e+06
923 4.52336e+06 760100
930.75 391550 300693
941.75 6.26191e+06 943640
952 3.76079e+06 699237
961.75 3.24164e+06 375819
972.75 1.60845e+06 623746
982.5 2.23057e+06 759122
992 6.69887e+06 1.02964e+06
1003 2.56054e+06 922820
1011.75 2.44514e+06 849345
1021.25 5.23134e+06 1.21225e+06
1031.5 4.11645e+06 1.00699e+06
1041.25 3.26018e+06 347100
1053.5 114373 65645.3
1062 5.84134e+06 925962
1072.25 4.32974e+06 522778
1081.5 3.18703e+06 326386
1092.75 213291 143143
1101.25 3.30758e+06 1.2267e+06
1111.75 7.49616e+06 1.61266e+06
1121.25 4.39775e+06 567123
1132 2.06183e+06 601722
1141.75 1.73416e+06 609874
1151.5 5.09533e+06 1.07868e+06
1161 5.51985e+06 714761
1172.25 1.95982e+06 692677
1182.25 9272 5713.34
1192 6.59353e+06 816555
1202.25 3.58991e+06 1.02082e+06
1212.25 2.7388e+06 376087
1222.5 2.6574e+06 638910
1232 53579 27455.3
1241 5.7589e+06 575984
1251 4.70893e+06 810184
1263 2.7625e+06 452019
1271.5 37092 9555.28
1281.75 5.81248e+06 956590
1292.25 3.86503e+06 691708
1301 2.9047e+06 241463
1312 778981 296185
1322.25 1.72489e+06 904733
1332.25 6.68729e+06 934766
1341.25 3.15920e+06 480883
1353.75 1.14271e+06 603329
1361.75 2.15760e+06 1.16865e+06
1372.25 5.43174e+06 1.1353e+06
1381.75 4.20146e+06 316049
1392.75 2.85936e+06 588122
1403 14425 8434.15
1411.5 4.81094e+06 1.66452e+06
1420.5 4.79342e+06 837827
1432 3.25194e+06 344767
1442.75 796498 513965
1453.25 2.86554e+06 1.27331e+06
1462 6.00002e+06 1.20893e+06
1472.5 3.04895e+06 839207
1482.5 3.01495e+06 371500
1492 2.57703e+06 302974
1502.25 6180 1030
1512.25 6.21125e+06 658449
1522.75 3.06495e+06 1.13018e+06
1531.75 448222 338816
1541.25 7.01187e+06 830057
1552.5 3.76508e+06 446467
1561.5 2.93664e+06 430960
1573.25 1.90006e+06 887486
1583 4.15766e+06 813959
1592.25 5.74551e+06 1.0499e+06
1603.5 1.28491e+06 637357
1612.5 5.533e+06 714936
1622.25 3.74678e+06 219653
1630 3.06956e+06 256391
1642.5 2.97785e+06 726832
1652.5 35032 14165.3
1661.25 7.54047e+06 638619
1671.75 1.98352e+06 678277
1683.25 580113 288152
1690.75 5.60744e+06 1.03347e+06
1701.25 3.93407e+06 938609
1711.5 3.17363e+06 424732
1722.25 2.48841e+06 440985
1731.5 2.25245e+06 840312
1741.75 6.18961e+06 374469
1752.75 1.4065e+06 821072
1764 3.07677e+06 1.52495e+06
1772.5 5.68678e+06 1.47776e+06
1782.5 3.48275e+06 225189
1794.25 2.86657e+06 237137
