# TimeStamp(s) Sum Stdev
0 1.18156e+07 237419
10 1.03565e+07 331931
20 1.01876e+07 300599
30 1.07646e+07 533209
40 1.06234e+07 357056
50 9.7548e+06 469221
60 1.05029e+07 779511
70 1.05946e+07 512229
80 1.0303e+07 446256
90 1.03267e+07 726673
100 1.05956e+07 449586
110 9.47453e+06 305744
120 9.91966e+06 388124
130 9.77746e+06 490683
140 9.71873e+06 241988
150 1.00989e+07 358157
160 9.9279e+06 437131
170 9.95984e+06 376711
180 9.72594e+06 202103
190 1.01505e+07 214602
200 9.88978e+06 522994
210 1.00021e+07 346917
220 1.0102e+07 694226
230 9.88566e+06 457295
240 9.89081e+06 809369
250 9.46216e+06 459095
260 9.76407e+06 232615
270 9.43125e+06 442678
280 1.04513e+07 773280
290 1.0133e+07 447499
300 9.94336e+06 696705
310 1.00866e+07 176901
320 9.80116e+06 376808
330 9.91142e+06 443155
340 9.61981e+06 601730
350 9.67546e+06 455536
360 1.02741e+07 786213
370 1.02865e+07 640098
380 9.85062e+06 578356
390 9.85371e+06 467886
400 1.00886e+07 316956
410 1.0305e+07 227312
420 9.75995e+06 511766
430 9.73316e+06 470299
440 1.00392e+07 982181
450 1.0134e+07 555122
460 1.01412e+07 460847
470 1.10366e+07 719910
480 9.77025e+06 331442
490 1.00021e+07 536104
500 1.05997e+07 588959
510 9.76613e+06 150484
520 1.02834e+07 455907
530 1.01597e+07 678840
540 9.8836e+06 475221
550 9.97427e+06 817066
560 1.00485e+07 361728
570 9.93821e+06 720588
580 1.0441e+07 419671
590 1.0203e+07 292592
600 9.95572e+06 825690
610 1.00206e+07 582739
620 9.53635e+06 374746
630 1.03452e+07 339229
640 9.77231e+06 577056
650 9.74243e+06 510124
660 1.04802e+07 462870
670 9.07267e+06 734964
680 9.49822e+06 448314
690 1.05255e+07 809590
700 1.02566e+07 321357
710 9.96191e+06 792944
720 9.82177e+06 532802
730 1.017e+07 207633
740 9.68988e+06 356462
750 9.70431e+06 250895
760 9.79292e+06 649069
770 9.58993e+06 228908
780 9.97633e+06 372299
790 9.91554e+06 491647
800 1.01319e+07 428140
810 1.03617e+07 526826
820 1.03359e+07 476932
830 9.87123e+06 500628
840 9.87741e+06 471200
850 9.98664e+06 411583
860 1.04946e+07 85719.8
870 1.03102e+07 621348
880 9.72079e+06 122479
890 9.81559e+06 464139
900 9.7043e+06 346106
910 9.42094e+06 413801
920 9.42816e+06 557770
930 9.88256e+06 462109
940 1.02844e+07 473059
950 9.72388e+06 347229
960 9.51677e+06 162222
970 1.01886e+07 498567
980 9.96088e+06 515522
990 1.08697e+07 349724
1000 9.59818e+06 220883
1010 9.29627e+06 475158
1020 9.18395e+06 319512
1030 9.66824e+06 507810
1040 1.08594e+07 470259
1050 9.34367e+06 630152
1060 9.57138e+06 235429
1070 9.55284e+06 158362
1080 9.75789e+06 451919
1090 1.00175e+07 335064
1100 9.66927e+06 317714
1110 9.84032e+06 150060
1120 9.74861e+06 343976
1130 9.41579e+06 742693
1140 1.00701e+07 308062
1150 1.02916e+07 498175
1160 9.75892e+06 293808
1170 1.01288e+07 283944
1180 9.72801e+06 577558
1190 9.67545e+06 612492
1200 9.58375e+06 483456
1210 9.85268e+06 710433
1220 9.94542e+06 408132
1230 1.01505e+07 560156
1240 9.63424e+06 536541
1250 9.78262e+06 522311
1260 1.00268e+07 154734
1270 1.00227e+07 531082
1280 1.00588e+07 438891
1290 9.63527e+06 807570
1300 1.01577e+07 516391
1310 9.62496e+06 530241
1320 1.02875e+07 285609
1330 1.01062e+07 935260
1340 9.56829e+06 216622
1350 1.03133e+07 654622
1360 1.00577e+07 95958.6
1370 9.59508e+06 270809
1380 1.00351e+07 262509
1390 9.87329e+06 389841
1400 1.02339e+07 758621
1410 1.06626e+07 748555
1420 9.7651e+06 519668
1430 9.94954e+06 710398
1440 1.02494e+07 794553
1450 9.81765e+06 298023
1460 8.98406e+06 216704
1470 9.51368e+06 581915
1480 9.35912e+06 195708
1490 9.68885e+06 395605
1500 1.02618e+07 870142
1510 9.75583e+06 341061
1520 9.69606e+06 435299
1530 9.63012e+06 342249
1540 9.5075e+06 428600
1550 9.66721e+06 777062
1560 9.99385e+06 176366
1570 9.98251e+06 754246
1580 9.94439e+06 502359
1590 9.65691e+06 653769
1600 1.00567e+07 608935
1610 1.04039e+07 167346
1620 1.05173e+07 284612
1630 9.91451e+06 554145
1640 9.96603e+06 317326
1650 9.56108e+06 213933
1660 1.0303e+07 504798
1670 9.45083e+06 452062
1680 1.00433e+07 203823
1690 1.03308e+07 501851
1700 9.78056e+06 378585
1710 1.02638e+07 212883
1720 9.80425e+06 585737
1730 1.00876e+07 82180.5
1740 9.92069e+06 480692
1750 1.00783e+07 758727
1760 9.94439e+06 345017
1770 1.04204e+07 783316
1780 9.19014e+06 110136
1790 1.00248e+07 214290
