20201017191725,100.100.100.10,5001,192.168.67.3,37343,3,0.0-10.0,10328220,8262576,2.210,57186,64212,89.058,2
20201017191725,100.100.100.10,5001,192.168.67.3,33392,4,0.0-10.0,10323810,8259048,2.379,57188,64211,89.063,0
20201017191725,100.100.100.10,0,192.168.67.3,0,-1,0.0-10.0,20652030,16521624,2.379,114374,128423,89.060,2
20201017191735,100.100.100.10,5001,192.168.67.3,37343,3,10.0-20.0,10356150,8284920,3.586,82629,89674,92.144,0
20201017191735,100.100.100.10,5001,192.168.67.3,33392,4,10.0-20.0,10338510,8270808,3.789,82641,89674,92.157,0
20201017191735,100.100.100.10,0,192.168.67.3,0,-1,10.0-20.0,20694660,16555728,3.789,165270,179348,92.150,0
20201017191745,100.100.100.10,5001,192.168.67.3,37343,3,20.0-30.0,10287060,8229648,3.238,82126,89124,92.148,0
20201017191745,100.100.100.10,5001,192.168.67.3,33392,4,20.0-30.0,10276770,8221416,3.125,82134,89125,92.156,0
20201017191745,100.100.100.10,0,192.168.67.3,0,-1,20.0-30.0,20563830,16451064,3.238,164260,178249,92.152,0
20201017191755,100.100.100.10,5001,192.168.67.3,37343,3,30.0-40.0,10140060,8112048,2.297,81900,88798,92.232,0
20201017191755,100.100.100.10,5001,192.168.67.3,33392,4,30.0-40.0,10123890,8099112,2.292,81910,88797,92.244,0
20201017191755,100.100.100.10,0,192.168.67.3,0,-1,30.0-40.0,20263950,16211160,2.297,163810,177595,92.238,0
20201017191805,100.100.100.10,5001,192.168.67.3,37343,3,40.0-50.0,10312050,8249640,1.565,82068,89083,92.125,0
20201017191805,100.100.100.10,5001,192.168.67.3,33392,4,40.0-50.0,10309110,8247288,1.665,82070,89083,92.128,0
20201017191805,100.100.100.10,0,192.168.67.3,0,-1,40.0-50.0,20621160,16496928,1.665,164138,178166,92.126,0
20201017191815,100.100.100.10,5001,192.168.67.3,37343,3,50.0-60.0,10267950,8214360,1.960,82256,89241,92.173,0
20201017191815,100.100.100.10,5001,192.168.67.3,33392,4,50.0-60.0,10257660,8206128,1.855,82264,89242,92.181,0
20201017191815,100.100.100.10,0,192.168.67.3,0,-1,50.0-60.0,20525610,16420488,1.960,164520,178483,92.177,0
20201017191825,100.100.100.10,5001,192.168.67.3,37343,3,60.0-70.0,10245900,8196720,2.113,82222,89192,92.185,0
20201017191825,100.100.100.10,5001,192.168.67.3,33392,4,60.0-70.0,10256190,8204952,2.089,82215,89192,92.178,0
20201017191825,100.100.100.10,0,192.168.67.3,0,-1,60.0-70.0,20502090,16401672,2.113,164437,178384,92.181,0
20201017191835,100.100.100.10,5001,192.168.67.3,37343,3,70.0-80.0,10404660,8323728,2.875,82558,89636,92.104,0
