# TimeStamp(s) Sum Stdev
0 5.09224e+06 0
10 4.0639e+06 0
20 4.07214e+06 0
30 4.02989e+06 0
40 4.08558e+06 0
50 4.0505e+06 0
60 4.08554e+06 0
70 4.09893e+06 0
80 4.16797e+06 0
90 4.12881e+06 0
100 4.11542e+06 0
110 4.00207e+06 0
120 4.15148e+06 0
130 4.16076e+06 0
140 4.03711e+06 0
150 4.14015e+06 0
160 4.02268e+06 0
170 4.08966e+06 0
180 4.18239e+06 0
190 4.14015e+06 0
200 4.02474e+06 0
210 4.05256e+06 0
220 4.11026e+06 0
230 4.12778e+06 0
240 4.1082e+06 0
250 4.04947e+06 0
260 4.08348e+06 0
270 4.09687e+06 0
280 4.04226e+06 0
290 4.0742e+06 0
300 4.08141e+06 0
310 4.05565e+06 0
320 4.08657e+06 0
330 4.16178e+06 0
340 4.06695e+06 0
350 4.03608e+06 0
360 4.0505e+06 0
370 4.0727e+06 0
380 4.03148e+06 0
390 4.02886e+06 0
400 4.11026e+06 0
410 4.13809e+06 0
420 4.09893e+06 0
430 4.04329e+06 0
440 4.07682e+06 0
450 4.06699e+06 0
460 4.08863e+06 0
470 4.04844e+06 0
480 3.95544e+06 0
490 3.97378e+06 0
500 3.99954e+06 0
510 4.08348e+06 0
520 4.08094e+06 0
530 4.09926e+06 0
540 4.17415e+06 0
550 4.09434e+06 0
560 4.0727e+06 0
570 4.0639e+06 0
580 4.15766e+06 0
590 4.03196e+06 0
600 4.09481e+06 0
610 4.14633e+06 0
620 4.1157e+06 0
630 4.02886e+06 0
640 4.0038e+06 0
650 4.09003e+06 0
660 4.14691e+06 0
670 4.12263e+06 0
680 4.11494e+06 0
690 4.135e+06 0
700 4.07935e+06 0
710 4.10511e+06 0
720 4.17106e+06 0
730 4.07991e+06 0
740 4.07579e+06 0
750 4.18351e+06 0
760 4.07626e+06 0
770 4.05978e+06 0
780 4.09481e+06 0
790 4.04488e+06 0
800 4.07008e+06 0
811 3.1806e+06 0
820 5.05642e+06 0
830 4.12675e+06 0
840 4.14736e+06 0
850 4.18136e+06 0
860 4.0402e+06 0
870 4.06493e+06 0
880 4.0165e+06 0
890 4.00778e+06 0
900 4.10099e+06 0
910 3.98868e+06 0
920 4.0639e+06 0
930 3.96348e+06 0
940 4.02165e+06 0
950 4.11851e+06 0
960 4.03766e+06 0
970 4.02074e+06 0
980 3.94642e+06 0
990 1.94024e+06 0
1000 6.19372e+06 0
1010 4.08863e+06 0
1020 4.1793e+06 0
1030 4.05772e+06 0
1040 4.07538e+06 0
1050 4.10361e+06 0
1060 4.09378e+06 0
1070 4.14118e+06 0
1080 4.1216e+06 0
1090 4.17883e+06 0
1100 4.10876e+06 0
1110 4.08141e+06 0
1120 4.09743e+06 0
1130 4.08815e+06 0
1140 4.01135e+06 0
1150 3.99233e+06 0
1160 3.95626e+06 0
1170 4.19373e+06 0
1180 4.00207e+06 0
1190 4.06596e+06 0
1200 4.04591e+06 0
1210 4.07167e+06 0
1220 4.05724e+06 0
1230 4.03972e+06 0
1240 4.05668e+06 0
1250 4.05415e+06 0
1260 4.15876e+06 0
1273 3.18712e+06 0
1280 5.02423e+06 0
1290 4.08554e+06 0
1300 4.07682e+06 0
1310 4.15766e+06 0
1320 4.15319e+06 0
1330 4.04541e+06 0
1340 4.02751e+06 0
1350 4.09378e+06 0
1360 4.14689e+06 0
1370 4.04432e+06 0
1380 4.1319e+06 0
1390 4.18571e+06 0
1400 4.11542e+06 0
1410 4.12319e+06 0
1420 4.07373e+06 0
1430 4.02311e+06 0
1440 4.049e+06 0
1450 4.04741e+06 0
1460 4.06699e+06 0
1470 4.08273e+06 0
1480 4.06905e+06 0
1490 4.03663e+06 0
1500 4.03663e+06 0
1510 4.01135e+06 0
1520 1.65482e+06 0
1530 6.14943e+06 0
1540 3.91861e+06 0
1550 4.00001e+06 0
1560 4.00104e+06 0
1570 4.12366e+06 0
1580 4.14427e+06 0
1590 4.11026e+06 0
1600 4.02062e+06 0
1610 4.04741e+06 0
1620 4.1082e+06 0
1630 4.16488e+06 0
1640 4.10773e+06 0
1650 4.1453e+06 0
1660 4.11082e+06 0
1670 4.13555e+06 0
1680 4.11439e+06 0
1690 4.07832e+06 0
1700 4.05209e+06 0
1710 3.98765e+06 0
1720 4.08625e+06 0
1730 4.10614e+06 0
1740 4.11082e+06 0
1750 4.1113e+06 0
1760 4.10924e+06 0
1770 4.22258e+06 0
1780 4.15307e+06 0
1790 4.18419e+06 0
