[  3] 120.0000-130.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.967 ms    0/  892 (0%) 11.286/ 9.755/24.330/ 1.080 ms   89 pps  11.62
[  3] 130.0000-140.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.400 ms    0/  892 (0%) 11.411/ 9.852/22.459/ 1.268 ms   89 pps  11.49
[  3] 140.0000-150.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.053 ms    0/  891 (0%) 11.435/ 9.832/24.396/ 1.246 ms   89 pps  11.45
[  3] 150.0000-160.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.982 ms    0/  892 (0%) 11.392/ 9.784/20.231/ 0.924 ms   89 pps  11.51
[  3] 160.0000-170.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.830 ms    0/  892 (0%) 11.475/ 9.932/22.172/ 1.037 ms   89 pps  11.43
[  3] 170.0000-180.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.941 ms    0/  891 (0%) 11.497/ 9.920/20.216/ 0.899 ms   89 pps  11.39
[  3] 180.0000-190.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.080 ms    0/  892 (0%) 11.184/ 9.482/25.161/ 1.258 ms   89 pps  11.72
[  3] 190.0000-200.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.999 ms    0/  891 (0%) 11.073/ 9.411/20.775/ 1.078 ms   89 pps  11.83
[  3] 200.0000-210.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.488 ms    0/  892 (0%) 11.662/ 9.847/97.375/ 5.158 ms   89 pps  11.24
[  3] 210.0000-220.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.976 ms    0/  892 (0%) 11.298/ 9.775/16.162/ 0.899 ms   89 pps  11.61
[  3] 220.0000-230.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.905 ms    0/  891 (0%) 11.448/ 9.999/17.228/ 0.916 ms   89 pps  11.44
[  3] 230.0000-240.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.092 ms    0/  892 (0%) 11.532/ 9.948/24.539/ 1.097 ms   89 pps  11.37
[  3] 240.0000-250.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.068 ms    0/  892 (0%) 11.565/10.184/24.464/ 1.070 ms   89 pps  11.34
[  3] 250.0000-260.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.948 ms    0/  891 (0%) 11.578/ 9.997/24.287/ 1.036 ms   89 pps  11.31
[  3] 260.0000-270.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.477 ms    0/  892 (0%) 11.618/10.135/21.362/ 0.906 ms   89 pps  11.29
[  3] 270.0000-280.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.002 ms    0/  892 (0%) 11.600/ 9.518/28.429/ 1.486 ms   89 pps  11.30
[  3] 280.0000-290.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.271 ms    0/  891 (0%) 11.140/ 9.603/22.766/ 1.024 ms   89 pps  11.76
[  3] 290.0000-300.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.187 ms    0/  892 (0%) 11.262/ 9.515/22.024/ 1.024 ms   89 pps  11.64
[  3] 300.0000-310.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.982 ms    0/  892 (0%) 11.388/ 9.917/21.284/ 0.947 ms   89 pps  11.51
[  3] 310.0000-320.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.995 ms    0/  891 (0%) 11.488/ 9.971/22.268/ 0.969 ms   89 pps  11.40
[  3] 320.0000-330.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.307 ms    0/  892 (0%) 11.591/ 9.899/22.639/ 1.141 ms   89 pps  11.31
[  3] 330.0000-340.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.965 ms    0/  892 (0%) 11.658/ 9.942/22.501/ 1.010 ms   89 pps  11.25
[  3] 340.0000-350.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.066 ms    0/  891 (0%) 11.686/10.110/24.423/ 0.983 ms   89 pps  11.21
[  3] 350.0000-360.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.135 ms    0/  892 (0%) 11.759/10.139/24.685/ 1.210 ms   89 pps  11.15
[  3] 360.0000-370.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.067 ms    0/  892 (0%) 11.758/10.156/21.704/ 0.981 ms   89 pps  11.15
[  3] 370.0000-380.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.024 ms    0/  891 (0%) 11.549/ 9.669/24.490/ 1.126 ms   89 pps  11.34
[  3] 380.0000-390.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.038 ms    0/  892 (0%) 11.326/ 9.885/24.217/ 1.168 ms   89 pps  11.58
[  3] 390.0000-400.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.046 ms    0/  891 (0%) 11.466/ 9.948/22.276/ 1.025 ms   89 pps  11.42
[  3] 400.0000-410.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.166 ms    0/  892 (0%) 11.622/ 9.955/22.426/ 1.156 ms   89 pps  11.28
[  3] 410.0000-420.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.070 ms    0/  892 (0%) 11.733/10.162/24.502/ 1.174 ms   89 pps  11.18
[  3] 420.0000-430.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.624 ms    0/  891 (0%) 11.743/10.188/21.605/ 1.010 ms   89 pps  11.15
[  3] 430.0000-440.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.797 ms    0/  892 (0%) 11.760/10.254/20.513/ 0.933 ms   89 pps  11.15
[  3] 440.0000-450.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.075 ms    0/  892 (0%) 11.811/10.141/23.677/ 1.005 ms   89 pps  11.10
[  3] 450.0000-460.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.235 ms    0/  891 (0%) 11.838/10.114/28.626/ 1.149 ms   89 pps  11.06
[  3] 460.0000-470.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.082 ms    0/  892 (0%) 11.864/10.192/22.769/ 1.046 ms   89 pps  11.05
[  3] 470.0000-480.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.023 ms    0/  892 (0%) 11.440/ 9.616/20.284/ 0.946 ms   89 pps  11.46
[  3] 480.0000-490.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.013 ms    0/  891 (0%) 11.520/ 9.912/21.422/ 1.102 ms   89 pps  11.37
[  3] 490.0000-500.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.026 ms    0/  892 (0%) 11.603/10.137/19.262/ 0.909 ms   89 pps  11.30
[  3] 500.0000-510.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.022 ms    0/  891 (0%) 11.757/10.330/24.689/ 1.109 ms   89 pps  11.14
[  3] 510.0000-520.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.203 ms    0/  892 (0%) 11.774/10.204/21.754/ 0.937 ms   89 pps  11.14
[  3] 520.0000-530.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.858 ms    0/  892 (0%) 11.845/10.247/17.121/ 0.892 ms   89 pps  11.07
[  3] 530.0000-540.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.965 ms    0/  891 (0%) 11.923/10.425/22.965/ 1.069 ms   89 pps  10.98
[  3] 540.0000-550.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.085 ms    0/  892 (0%) 11.939/10.427/21.610/ 0.987 ms   89 pps  10.98
[  3] 550.0000-560.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.108 ms    0/  892 (0%) 11.972/10.400/24.978/ 1.061 ms   89 pps  10.95
[  3] 560.0000-570.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.289 ms    0/  891 (0%) 11.888/10.041/22.811/ 1.055 ms   89 pps  11.02
[  3] 570.0000-580.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.220 ms    0/  892 (0%) 11.606/ 9.984/26.112/ 1.185 ms   89 pps  11.30
[  3] 580.0000-590.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.007 ms    0/  892 (0%) 11.709/10.165/24.643/ 1.170 ms   89 pps  11.20
[  3] 590.0000-600.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.937 ms    0/  891 (0%) 11.754/10.324/24.673/ 0.994 ms   89 pps  11.14
[  3] 600.0000-610.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.961 ms    0/  892 (0%) 11.895/10.286/22.869/ 1.111 ms   89 pps  11.02
[  3] 610.0000-620.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.457 ms    0/  892 (0%) 11.958/10.228/25.507/ 1.187 ms   89 pps  10.97
[  3] 620.0000-630.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.147 ms    0/  891 (0%) 11.868/10.378/22.790/ 1.016 ms   89 pps  11.04
[  3] 630.0000-640.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.942 ms    0/  892 (0%) 11.954/10.408/14.355/ 0.848 ms   89 pps  10.97
[  3] 640.0000-650.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.052 ms    0/  891 (0%) 12.055/10.379/25.022/ 0.981 ms   89 pps  10.87
[  3] 650.0000-660.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.003 ms    0/  892 (0%) 12.058/10.383/22.682/ 0.900 ms   89 pps  10.87
[  3] 660.0000-670.0000 sec  1.25 MBytes  1.05 Mbits/sec   2.535 ms    0/  892 (0%) 11.874/10.046/28.625/ 1.156 ms   89 pps  11.04
[  3] 670.0000-680.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.340 ms    0/  892 (0%) 11.739/10.069/21.545/ 1.091 ms   89 pps  11.17
[  3] 680.0000-690.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.956 ms    0/  891 (0%) 11.795/10.241/24.825/ 1.153 ms   89 pps  11.10
[  3] 690.0000-700.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.016 ms    0/  892 (0%) 11.879/10.293/22.782/ 1.097 ms   89 pps  11.04
[  3] 700.0000-710.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.005 ms    0/  891 (0%) 11.962/10.322/22.161/ 1.067 ms   89 pps  10.95
[  3] 710.0000-720.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.050 ms    0/  892 (0%) 12.081/10.457/22.953/ 1.071 ms   89 pps  10.85
[  3] 720.0000-730.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.249 ms    0/  892 (0%) 12.059/10.375/20.883/ 0.909 ms   89 pps  10.87
[  3] 730.0000-740.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.121 ms    0/  891 (0%) 12.152/10.517/23.356/ 1.111 ms   89 pps  10.78
[  3] 740.0000-750.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.906 ms    0/  892 (0%) 12.155/10.417/23.085/ 1.012 ms   89 pps  10.79
[  3] 750.0000-760.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.812 ms    0/  892 (0%) 12.151/10.352/24.917/ 1.022 ms   89 pps  10.79
[  3] 760.0000-770.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.015 ms    0/  891 (0%) 11.693/10.094/22.542/ 1.031 ms   89 pps  11.20
[  3] 770.0000-780.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.995 ms    0/  892 (0%) 11.600/10.098/16.551/ 0.891 ms   89 pps  11.30
[  3] 780.0000-790.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.095 ms    0/  892 (0%) 11.777/10.163/24.483/ 1.220 ms   89 pps  11.13
[  3] 790.0000-800.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.908 ms    0/  891 (0%) 11.783/10.287/23.614/ 1.035 ms   89 pps  11.12
[  3] 800.0000-810.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.940 ms    0/  892 (0%) 11.868/10.308/23.903/ 1.069 ms   89 pps  11.05
[  3] 810.0000-820.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.033 ms    0/  891 (0%) 11.928/10.404/22.908/ 1.191 ms   89 pps  10.98
[  3] 820.0000-830.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.043 ms    0/  892 (0%) 11.840/10.381/20.186/ 0.943 ms   89 pps  11.07
[  3] 830.0000-840.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.191 ms    0/  892 (0%) 11.892/10.454/22.795/ 1.080 ms   89 pps  11.03
[  3] 840.0000-850.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.001 ms    0/  892 (0%) 11.913/10.294/24.603/ 1.132 ms   89 pps  11.01
[  3] 850.0000-860.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.073 ms    0/  891 (0%) 11.798/ 9.783/24.527/ 0.966 ms   89 pps  11.10
[  3] 860.0000-870.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.081 ms    0/  892 (0%) 11.391/ 9.726/22.774/ 1.177 ms   89 pps  11.51
[  3] 870.0000-880.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.120 ms    0/  891 (0%) 11.450/10.007/20.238/ 0.950 ms   89 pps  11.44
[  3] 880.0000-890.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.129 ms    0/  892 (0%) 11.568/10.075/22.453/ 1.216 ms   89 pps  11.34
[  3] 890.0000-900.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.049 ms    0/  892 (0%) 11.627/10.089/24.518/ 1.145 ms   89 pps  11.28
[  3] 900.0000-910.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.893 ms    0/  891 (0%) 11.660/10.251/24.353/ 0.964 ms   89 pps  11.23
[  3] 910.0000-920.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.946 ms    0/  892 (0%) 11.670/10.170/22.583/ 1.043 ms   89 pps  11.24
[  3] 920.0000-930.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.460 ms    0/  892 (0%) 11.628/ 9.943/23.076/ 1.056 ms   89 pps  11.28
[  3] 930.0000-940.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.225 ms    0/  891 (0%) 11.673/ 9.994/24.823/ 1.106 ms   89 pps  11.22
[  3] 940.0000-950.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.268 ms    0/  892 (0%) 11.651/ 9.994/20.429/ 0.905 ms   89 pps  11.25
[  3] 950.0000-960.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.962 ms    0/  892 (0%) 11.367/ 9.585/14.257/ 0.889 ms   89 pps  11.54
[  3] 960.0000-970.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.940 ms    0/  891 (0%) 11.175/ 9.526/21.170/ 0.937 ms   89 pps  11.72
[  3] 970.0000-980.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.081 ms    0/  892 (0%) 11.284/ 9.898/22.196/ 1.166 ms   89 pps  11.62
[  3] 980.0000-990.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.062 ms    0/  892 (0%) 11.331/ 9.752/24.302/ 1.108 ms   89 pps  11.57
[  3] 990.0000-1000.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.223 ms    0/  891 (0%) 11.478/ 9.961/22.421/ 1.049 ms   89 pps  11.41
[  3] 1000.0000-1010.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.134 ms    0/  892 (0%) 11.524/ 9.976/24.073/ 1.069 ms   89 pps  11.38
[  3] 1010.0000-1020.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.799 ms    0/  891 (0%) 12.105/ 9.694/119.968/ 7.069 ms   89 pps  10.82
[  3] 1020.0000-1030.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.220 ms    0/  892 (0%) 11.543/ 9.882/22.383/ 1.062 ms   89 pps  11.36
[  3] 1030.0000-1040.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.945 ms    0/  892 (0%) 11.492/ 9.972/16.122/ 0.863 ms   89 pps  11.41
[  3] 1040.0000-1050.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.970 ms    0/  891 (0%) 11.477/ 9.687/22.348/ 0.950 ms   89 pps  11.41
[  3] 1050.0000-1060.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.020 ms    0/  892 (0%) 11.035/ 9.223/20.738/ 0.947 ms   89 pps  11.88
[  3] 1060.0000-1070.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.978 ms    0/  892 (0%) 11.045/ 9.386/22.296/ 1.141 ms   89 pps  11.87
[  3] 1070.0000-1080.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.000 ms    0/  891 (0%) 11.092/ 9.368/21.985/ 0.939 ms   89 pps  11.81
[  3] 1080.0000-1090.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.923 ms    0/  892 (0%) 11.301/ 9.764/21.218/ 1.048 ms   89 pps  11.60
[  3] 1090.0000-1100.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.015 ms    0/  892 (0%) 11.341/ 9.707/22.203/ 1.074 ms   89 pps  11.56
[  3] 1100.0000-1110.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.098 ms    0/  891 (0%) 11.364/ 9.729/24.571/ 1.065 ms   89 pps  11.53
[  3] 1110.0000-1120.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.989 ms    0/  892 (0%) 11.327/ 9.716/14.936/ 0.851 ms   89 pps  11.58
[  3] 1120.0000-1130.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.578 ms    0/  892 (0%) 11.366/ 9.815/30.874/ 1.213 ms   89 pps  11.54
[  3] 1130.0000-1140.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.024 ms    0/  891 (0%) 11.321/ 9.883/22.676/ 0.971 ms   89 pps  11.57
[  3] 1140.0000-1150.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.069 ms    0/  892 (0%) 11.276/ 9.523/22.363/ 1.003 ms   89 pps  11.63
[  3] 1150.0000-1160.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.967 ms    0/  892 (0%) 10.888/ 9.300/26.760/ 1.227 ms   89 pps  12.04
[  3] 1160.0000-1170.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.025 ms    0/  891 (0%) 11.008/ 9.432/24.032/ 1.165 ms   89 pps  11.90
[  3] 1170.0000-1180.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.969 ms    0/  892 (0%) 11.078/ 9.602/21.288/ 0.940 ms   89 pps  11.84
[  3] 1180.0000-1190.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.936 ms    0/  891 (0%) 11.174/ 9.674/21.829/ 1.067 ms   89 pps  11.72
[  3] 1190.0000-1200.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.951 ms    0/  892 (0%) 11.278/ 9.730/24.268/ 1.203 ms   89 pps  11.63
[  3] 1200.0000-1210.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.120 ms    0/  892 (0%) 11.238/ 9.711/22.075/ 0.954 ms   89 pps  11.67
[  3] 1210.0000-1220.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.281 ms    0/  891 (0%) 11.267/ 9.686/22.013/ 0.986 ms   89 pps  11.62
[  3] 1220.0000-1230.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.106 ms    0/  892 (0%) 11.249/ 9.669/16.640/ 0.871 ms   89 pps  11.66
[  3] 1230.0000-1240.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.776 ms    0/  892 (0%) 11.298/ 9.748/21.033/ 0.956 ms   89 pps  11.61
[  3] 1240.0000-1250.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.032 ms    0/  891 (0%) 11.077/ 9.013/23.985/ 1.342 ms   89 pps  11.82
[  3] 1250.0000-1260.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.088 ms    0/  892 (0%) 11.052/ 9.249/78.706/ 3.762 ms   89 pps  11.86
[  3] 1260.0000-1270.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.074 ms    0/  892 (0%) 10.924/ 9.467/22.937/ 1.025 ms   89 pps  12.00
[  3] 1270.0000-1280.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.146 ms    0/  891 (0%) 11.022/ 9.504/24.116/ 1.084 ms   89 pps  11.88
[  3] 1280.0000-1290.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.993 ms    0/  892 (0%) 11.471/ 9.583/96.839/ 5.136 ms   89 pps  11.43
[  3] 1290.0000-1300.0000 sec  1.25 MBytes  1.05 Mbits/sec   2.278 ms    0/  892 (0%) 11.069/ 9.528/23.015/ 1.138 ms   89 pps  11.85
[  3] 1300.0000-1310.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.047 ms    0/  891 (0%) 11.097/ 9.361/23.997/ 1.120 ms   89 pps  11.80
[  3] 1310.0000-1320.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.957 ms    0/  892 (0%) 11.066/ 9.343/24.053/ 1.160 ms   89 pps  11.85
[  3] 1320.0000-1330.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.020 ms    0/  892 (0%) 10.997/ 9.581/13.301/ 0.848 ms   89 pps  11.92
[  3] 1330.0000-1340.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.017 ms    0/  891 (0%) 10.987/ 9.331/21.834/ 0.978 ms   89 pps  11.92
[  3] 1340.0000-1350.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.011 ms    0/  892 (0%) 10.613/ 8.764/21.455/ 1.025 ms   89 pps  12.35
[  3] 1350.0000-1360.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.008 ms    0/  892 (0%) 10.602/ 8.994/21.603/ 1.210 ms   89 pps  12.37
[  3] 1360.0000-1370.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.055 ms    0/  891 (0%) 10.649/ 8.996/27.311/ 1.265 ms   89 pps  12.30
[  3] 1370.0000-1380.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.167 ms    0/  892 (0%) 10.673/ 8.968/23.576/ 0.991 ms   89 pps  12.29
[  3] 1380.0000-1390.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.950 ms    0/  891 (0%) 10.742/ 9.239/21.729/ 1.031 ms   89 pps  12.19
[  3] 1390.0000-1400.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.836 ms    0/  892 (0%) 10.735/ 9.267/23.748/ 1.026 ms   89 pps  12.21
[  3] 1400.0000-1410.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.870 ms    0/  892 (0%) 10.690/ 9.241/21.692/ 0.922 ms   89 pps  12.27
[  3] 1410.0000-1420.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.911 ms    0/  891 (0%) 10.721/ 9.154/23.555/ 0.986 ms   89 pps  12.22
[  3] 1420.0000-1430.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.204 ms    0/  892 (0%) 10.776/ 9.208/26.120/ 1.157 ms   89 pps  12.17
[  3] 1430.0000-1440.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.970 ms    0/  892 (0%) 10.740/ 9.078/23.991/ 0.995 ms   89 pps  12.21
[  3] 1440.0000-1450.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.014 ms    0/  891 (0%) 10.277/ 8.710/20.937/ 0.974 ms   89 pps  12.74
[  3] 1450.0000-1460.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.219 ms    0/  892 (0%) 10.252/ 8.592/20.211/ 1.103 ms   89 pps  12.79
[  3] 1460.0000-1470.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.854 ms    0/  892 (0%) 10.357/ 8.766/23.079/ 1.040 ms   89 pps  12.66
[  3] 1470.0000-1480.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.089 ms    0/  891 (0%) 10.425/ 8.828/20.234/ 1.076 ms   89 pps  12.56
[  3] 1480.0000-1490.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.169 ms    0/  892 (0%) 10.511/ 9.124/21.260/ 1.042 ms   89 pps  12.47
[  3] 1490.0000-1500.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.861 ms    0/  892 (0%) 10.442/ 8.922/14.102/ 0.888 ms   89 pps  12.56
[  3] 1500.0000-1510.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.927 ms    0/  891 (0%) 11.242/ 8.888/128.200/ 7.930 ms   89 pps  11.65
[  3] 1510.0000-1520.0000 sec  1.25 MBytes  1.05 Mbits/sec   0.951 ms    0/  892 (0%) 10.479/ 8.964/23.240/ 1.062 ms   89 pps  12.51
[  3] 1520.0000-1530.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.054 ms    0/  892 (0%) 10.300/ 8.809/12.477/ 0.841 ms   89 pps  12.73
[  3] 1530.0000-1540.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.094 ms    0/  891 (0%) 11.047/ 8.598/111.440/ 6.502 ms   89 pps  11.86
[  3] 1540.0000-1550.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.041 ms    0/  892 (0%) 10.022/ 8.251/21.700/ 1.163 ms   89 pps  13.08
[  3] 1550.0000-1560.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.072 ms    0/  891 (0%) 10.037/ 8.558/20.982/ 1.021 ms   89 pps  13.05
[  3] 1560.0000-1570.0000 sec  1.25 MBytes  1.05 Mbits/sec   1.405 ms    0/  892 (0%) 10.112/ 8.566/21.848/ 1.015 ms   89 pps  12.97
