20201012235828,192.168.67.5,5001,100.100.100.10,32986,4,0.0-10.0,52461528,41969222
20201012235838,192.168.67.5,5001,100.100.100.10,32986,4,10.0-20.0,55861848,44689478
20201012235848,192.168.67.5,5001,100.100.100.10,32986,4,20.0-30.0,54989872,43991897
20201012235858,192.168.67.5,5001,100.100.100.10,32986,4,30.0-40.0,53110680,42488544
20201012235908,192.168.67.5,5001,100.100.100.10,32986,4,40.0-50.0,54014856,43211884
20201012235918,192.168.67.5,5001,100.100.100.10,32986,4,50.0-60.0,53752104,43001683
20201012235928,192.168.67.5,5001,100.100.100.10,32986,4,60.0-70.0,54268592,43414873
20201012235938,192.168.67.5,5001,100.100.100.10,32986,4,70.0-80.0,53333504,42666803
20201012235948,192.168.67.5,5001,100.100.100.10,32986,4,80.0-90.0,52433664,41946931
20201012235958,192.168.67.5,5001,100.100.100.10,32986,4,90.0-100.0,55125112,44100089
20201013000008,192.168.67.5,5001,100.100.100.10,32986,4,100.0-110.0,55130264,44104211
20201013000018,192.168.67.5,5001,100.100.100.10,32986,4,110.0-120.0,54863648,43890918
20201013000028,192.168.67.5,5001,100.100.100.10,32986,4,120.0-130.0,54250256,43400204
20201013000038,192.168.67.5,5001,100.100.100.10,32986,4,130.0-140.0,57456696,45965356
20201013000048,192.168.67.5,5001,100.100.100.10,32986,4,140.0-150.0,55194664,44155731
20201013000058,192.168.67.5,5001,100.100.100.10,32986,4,150.0-160.0,55345360,44276288
20201013000108,192.168.67.5,5001,100.100.100.10,32986,4,160.0-170.0,54029024,43223219
20201013000118,192.168.67.5,5001,100.100.100.10,32986,4,170.0-180.0,53972352,43177881
20201013000128,192.168.67.5,5001,100.100.100.10,32986,4,180.0-190.0,53713464,42970771
20201013000138,192.168.67.5,5001,100.100.100.10,32986,4,190.0-200.0,53311608,42649286
20201013000148,192.168.67.5,5001,100.100.100.10,32986,4,200.0-210.0,53749528,42999622
20201013000158,192.168.67.5,5001,100.100.100.10,32986,4,210.0-220.0,53728920,42983136
20201013000208,192.168.67.5,5001,100.100.100.10,32986,4,220.0-230.0,53423664,42738931
20201013000218,192.168.67.5,5001,100.100.100.10,32986,4,230.0-240.0,55463856,44371084
20201013000228,192.168.67.5,5001,100.100.100.10,32986,4,240.0-250.0,55156024,44124819
20201013000238,192.168.67.5,5001,100.100.100.10,32986,4,250.0-260.0,54682040,43745632
20201013000248,192.168.67.5,5001,100.100.100.10,32986,4,260.0-270.0,55855408,44684326
20201013000258,192.168.67.5,5001,100.100.100.10,32986,4,270.0-280.0,53189248,42551398
20201013000308,192.168.67.5,5001,100.100.100.10,32986,4,280.0-290.0,53958184,43166547
20201013000318,192.168.67.5,5001,100.100.100.10,32986,4,290.0-300.0,54246696,43397356
20201013000320,192.168.67.5,5001,100.100.100.10,32986,4,0.0-301.6,1638662144,43464550
