20201017175220,100.100.100.10,5001,192.168.67.2,51185,3,0.0-10.0,9610860,7688688,3.859,56790,63328,89.676,1
20201017175220,100.100.100.10,5001,192.168.67.2,42053,4,0.0-10.0,9678480,7742784,3.088,56743,63327,89.603,0
20201017175220,100.100.100.10,0,192.168.67.2,0,-1,0.0-10.0,19289340,15431472,3.859,113533,126655,89.640,1
20201017175230,100.100.100.10,5001,192.168.67.2,51185,3,10.0-20.0,9640260,7712208,2.214,82122,88680,92.605,0
20201017175230,100.100.100.10,5001,192.168.67.2,42053,4,10.0-20.0,9643200,7714560,2.458,82120,88680,92.603,0
20201017175230,100.100.100.10,0,192.168.67.2,0,-1,10.0-20.0,19283460,15426768,2.458,164242,177360,92.604,0
20201017175240,100.100.100.10,5001,192.168.67.2,51185,3,20.0-30.0,9682890,7746312,2.644,82661,89248,92.619,0
20201017175240,100.100.100.10,5001,192.168.67.2,42053,4,20.0-30.0,9725520,7780416,2.756,82632,89248,92.587,0
20201017175240,100.100.100.10,0,192.168.67.2,0,-1,20.0-30.0,19408410,15526728,2.756,165293,178496,92.603,0
20201017175250,100.100.100.10,5001,192.168.67.2,51185,3,30.0-40.0,9652020,7721616,2.830,82573,89139,92.634,0
20201017175250,100.100.100.10,5001,192.168.67.2,42053,4,30.0-40.0,9681420,7745136,3.115,82553,89139,92.612,0
20201017175250,100.100.100.10,0,192.168.67.2,0,-1,30.0-40.0,19333440,15466752,3.115,165126,178278,92.623,0
20201017175300,100.100.100.10,5001,192.168.67.2,51185,3,40.0-50.0,9544710,7635768,2.504,82263,88756,92.684,0
20201017175300,100.100.100.10,5001,192.168.67.2,42053,4,40.0-50.0,9541770,7633416,2.641,82265,88756,92.687,0
20201017175300,100.100.100.10,0,192.168.67.2,0,-1,40.0-50.0,19086480,15269184,2.641,164528,177512,92.686,0
20201017175310,100.100.100.10,5001,192.168.67.2,51185,3,50.0-60.0,9722580,7778064,2.709,83379,89993,92.651,0
20201017175310,100.100.100.10,5001,192.168.67.2,42053,4,50.0-60.0,9691710,7753368,2.801,83400,89993,92.674,0
20201017175310,100.100.100.10,0,192.168.67.2,0,-1,50.0-60.0,19414290,15531432,2.801,166779,179986,92.662,0
20201017175320,100.100.100.10,5001,192.168.67.2,51185,3,60.0-70.0,9726990,7781592,2.153,82161,88778,92.547,0
20201017175320,100.100.100.10,5001,192.168.67.2,42053,4,60.0-70.0,9693180,7754544,2.130,82185,88779,92.573,0
20201017175320,100.100.100.10,0,192.168.67.2,0,-1,60.0-70.0,19420170,15536136,2.153,164346,177557,92.560,0
20201017175330,100.100.100.10,5001,192.168.67.2,51185,3,70.0-80.0,9638790,7711032,2.629,82668,89225,92.651,0
20201017175330,100.100.100.10,5001,192.168.67.2,42053,4,70.0-80.0,9646140,7716912,2.536,82663,89225,92.646,0
20201017175330,100.100.100.10,0,192.168.67.2,0,-1,70.0-80.0,19284930,15427944,2.629,165331,178450,92.648,0
20201017175340,100.100.100.10,5001,192.168.67.2,51185,3,80.0-90.0,9738750,7791000,3.835,82929,89554,92.602,0
20201017175340,100.100.100.10,5001,192.168.67.2,42053,4,80.0-90.0,9724050,7779240,3.802,82939,89554,92.613,0
20201017175340,100.100.100.10,0,192.168.67.2,0,-1,80.0-90.0,19462800,15570240,3.835,165868,179108,92.608,0
20201017175350,100.100.100.10,5001,192.168.67.2,51185,3,90.0-100.0,9672600,7738080,2.873,82067,88647,92.577,0
20201017175350,100.100.100.10,5001,192.168.67.2,42053,4,90.0-100.0,9681420,7745136,2.949,82060,88646,92.570,0
20201017175350,100.100.100.10,0,192.168.67.2,0,-1,90.0-100.0,19354020,15483216,2.949,164127,177293,92.574,0
20201017175400,100.100.100.10,5001,192.168.67.2,51185,3,100.0-110.0,9543240,7634592,3.037,82675,89167,92.719,0
20201017175400,100.100.100.10,5001,192.168.67.2,42053,4,100.0-110.0,9541770,7633416,2.800,82677,89168,92.720,0
20201017175400,100.100.100.10,0,192.168.67.2,0,-1,100.0-110.0,19085010,15268008,3.037,165352,178335,92.720,0
20201017175410,100.100.100.10,5001,192.168.67.2,51185,3,110.0-120.0,9524130,7619304,3.352,82288,88767,92.701,0
20201017175410,100.100.100.10,5001,192.168.67.2,42053,4,110.0-120.0,9549120,7639296,3.183,82271,88767,92.682,0
20201017175410,100.100.100.10,0,192.168.67.2,0,-1,110.0-120.0,19073250,15258600,3.352,164559,177534,92.692,0
20201017175420,100.100.100.10,5001,192.168.67.2,51185,3,120.0-130.0,9487380,7589904,1.953,83217,89671,92.803,0
20201017175420,100.100.100.10,5001,192.168.67.2,42053,4,120.0-130.0,9497670,7598136,1.921,83210,89671,92.795,0
20201017175420,100.100.100.10,0,192.168.67.2,0,-1,120.0-130.0,18985050,15188040,1.953,166427,179342,92.799,0
20201017175430,100.100.100.10,5001,192.168.67.2,51185,3,130.0-140.0,9579990,7663992,2.463,82214,88731,92.655,0
20201017175430,100.100.100.10,5001,192.168.67.2,42053,4,130.0-140.0,9575580,7660464,2.918,82217,88731,92.659,0
20201017175430,100.100.100.10,0,192.168.67.2,0,-1,130.0-140.0,19155570,15324456,2.918,164431,177462,92.657,0
20201017175440,100.100.100.10,5001,192.168.67.2,51185,3,140.0-150.0,9578520,7662816,3.148,82488,89004,92.679,0
20201017175440,100.100.100.10,5001,192.168.67.2,42053,4,140.0-150.0,9602040,7681632,3.305,82471,89003,92.661,0
20201017175440,100.100.100.10,0,192.168.67.2,0,-1,140.0-150.0,19180560,15344448,3.305,164959,178007,92.670,0
20201017175450,100.100.100.10,5001,192.168.67.2,51185,3,150.0-160.0,9522660,7618128,2.584,82286,88764,92.702,0
20201017175450,100.100.100.10,5001,192.168.67.2,42053,4,150.0-160.0,9546180,7636944,2.620,82271,88765,92.684,0
20201017175450,100.100.100.10,0,192.168.67.2,0,-1,150.0-160.0,19068840,15255072,2.620,164557,177529,92.693,0
20201017175500,100.100.100.10,5001,192.168.67.2,51185,3,160.0-170.0,9255120,7404096,4.560,82908,89204,92.942,0
