20201113144840,100.100.100.10,5003,192.168.241.13,47068,4,0.0-10.0,4944632,3955705
20201113144850,100.100.100.10,5003,192.168.241.13,47068,4,10.0-20.0,5050248,4040198
20201113144900,100.100.100.10,5003,192.168.241.13,47068,4,20.0-30.0,5122888,4098310
20201113144910,100.100.100.10,5003,192.168.241.13,47068,4,30.0-40.0,4984440,3987552
20201113144920,100.100.100.10,5003,192.168.241.13,47068,4,40.0-50.0,4913312,3930649
20201113144930,100.100.100.10,5003,192.168.241.13,47068,4,50.0-60.0,5220304,4176243
20201113144940,100.100.100.10,5003,192.168.241.13,47068,4,60.0-70.0,5187336,4149868
20201113144950,100.100.100.10,5003,192.168.241.13,47068,4,70.0-80.0,5203792,4163033
20201113145000,100.100.100.10,5003,192.168.241.13,47068,4,80.0-90.0,5045656,4036524
20201113145010,100.100.100.10,5003,192.168.241.13,47068,4,90.0-100.0,5252736,4202188
20201113145020,100.100.100.10,5003,192.168.241.13,47068,4,100.0-110.0,5209928,4167942
20201113145030,100.100.100.10,5003,192.168.241.13,47068,4,110.0-120.0,5246888,4197510
20201113145040,100.100.100.10,5003,192.168.241.13,47068,4,120.0-130.0,5711264,4569011
20201113145050,100.100.100.10,5003,192.168.241.13,47068,4,130.0-140.0,5268176,4214540
20201113145100,100.100.100.10,5003,192.168.241.13,47068,4,140.0-150.0,5090448,4072358
20201113145110,100.100.100.10,5003,192.168.241.13,47068,4,150.0-160.0,5200216,4160172
20201113145120,100.100.100.10,5003,192.168.241.13,47068,4,160.0-170.0,5011880,4009504
20201113145130,100.100.100.10,5003,192.168.241.13,47068,4,170.0-180.0,5042792,4034233
20201113145140,100.100.100.10,5003,192.168.241.13,47068,4,180.0-190.0,5041488,4033190
20201113145150,100.100.100.10,5003,192.168.241.13,47068,4,190.0-200.0,5019912,4015929
20201113145200,100.100.100.10,5003,192.168.241.13,47068,4,200.0-210.0,5129088,4103270
20201113145210,100.100.100.10,5003,192.168.241.13,47068,4,210.0-220.0,5542824,4434259
20201113145220,100.100.100.10,5003,192.168.241.13,47068,4,220.0-230.0,5398568,4318854
20201113145230,100.100.100.10,5003,192.168.241.13,47068,4,230.0-240.0,5212504,4170003
20201113145240,100.100.100.10,5003,192.168.241.13,47068,4,240.0-250.0,5121664,4097331
20201113145250,100.100.100.10,5003,192.168.241.13,47068,4,250.0-260.0,5121344,4097075
20201113145300,100.100.100.10,5003,192.168.241.13,47068,4,260.0-270.0,5017032,4013625
20201113145310,100.100.100.10,5003,192.168.241.13,47068,4,270.0-280.0,4822848,3858278
20201113145320,100.100.100.10,5003,192.168.241.13,47068,4,280.0-290.0,5064672,4051737
20201113145330,100.100.100.10,5003,192.168.241.13,47068,4,290.0-300.0,5210232,4168185
20201113145340,100.100.100.10,5003,192.168.241.13,47068,4,300.0-310.0,5220536,4176428
20201113145350,100.100.100.10,5003,192.168.241.13,47068,4,310.0-320.0,5160288,4128230
20201113145400,100.100.100.10,5003,192.168.241.13,47068,4,320.0-330.0,5187048,4149638
20201113145410,100.100.100.10,5003,192.168.241.13,47068,4,330.0-340.0,5081720,4065376
20201113145420,100.100.100.10,5003,192.168.241.13,47068,4,340.0-350.0,5090448,4072358
20201113145430,100.100.100.10,5003,192.168.241.13,47068,4,350.0-360.0,5116208,4092966
20201113145440,100.100.100.10,5003,192.168.241.13,47068,4,360.0-370.0,4744264,3795411
20201113145450,100.100.100.10,5003,192.168.241.13,47068,4,370.0-380.0,5138104,4110483
20201113145500,100.100.100.10,5003,192.168.241.13,47068,4,380.0-390.0,5290088,4232070
20201113145510,100.100.100.10,5003,192.168.241.13,47068,4,390.0-400.0,4870488,3896390
20201113145520,100.100.100.10,5003,192.168.241.13,47068,4,400.0-410.0,5053096,4042476
20201113145530,100.100.100.10,5003,192.168.241.13,47068,4,410.0-420.0,5068552,4054841
20201113145540,100.100.100.10,5003,192.168.241.13,47068,4,420.0-430.0,5124528,4099622
20201113145550,100.100.100.10,5003,192.168.241.13,47068,4,430.0-440.0,5177352,4141881
20201113145600,100.100.100.10,5003,192.168.241.13,47068,4,440.0-450.0,4870488,3896390
20201113145610,100.100.100.10,5003,192.168.241.13,47068,4,450.0-460.0,5009304,4007443
