"-75","-6","-49","34"
"-75","-6","-49","35"
"-75","-6","-48","35"
"-75","-6","-49","34"
"-75","-6","-49","34"
"-75","-6","-49","34"
"-75","-7","-48","34"
"-75","-7","-49","34"
"-75","-6","-49","35"
"-75","-6","-49","35"
"-74","-6","-48","34"
"-74","-6","-48","35"
"-72","-6","-46","35"
"-74","-6","-48","34"
"-73","-6","-47","35"
"-75","-6","-49","34"
"-74","-6","-48","35"
"-74","-6","-47","34"
"-74","-6","-47","35"
"-73","-6","-47","34"
"-73","-6","-47","35"
"-74","-6","-47","34"
"-74","-6","-48","35"
"-75","-6","-48","34"
"-74","-7","-47","35"
"-75","-6","-49","34"
"-75","-6","-48","34"
"-75","-6","-49","34"
"-76","-6","-50","34"
"-76","-6","-49","34"
"-75","-6","-49","34"
"-75","-7","-48","34"
"-75","-7","-49","34"
"-75","-6","-49","34"
"-74","-6","-48","34"
"-75","-6","-48","34"
"-74","-6","-47","34"
"-75","-7","-48","34"
"-75","-6","-49","34"
"-75","-6","-49","34"
"-75","-6","-49","34"
"-75","-6","-49","34"
"-75","-7","-48","34"
"-75","-6","-48","34"
"-75","-6","-48","34"
"-74","-6","-48","35"
"-74","-6","-48","35"
"-74","-6","-48","34"
"-74","-6","-48","34"
"-74","-6","-48","35"
"-74","-6","-47","35"
"-74","-6","-47","35"
"-74","-6","-48","34"
"-74","-6","-48","35"
"-74","-6","-48","34"
"-74","-6","-47","35"
"-74","-7","-47","34"
"-74","-7","-47","35"
"-74","-6","-47","34"
"-74","-7","-47","35"
"-74","-6","-47","35"
"-74","-6","-48","34"
"-74","-7","-47","34"
"-74","-6","-48","34"
"-74","-6","-48","34"
"-74","-6","-48","35"
"-74","-7","-47","34"
"-74","-6","-48","34"
"-75","-6","-48","34"
"-75","-6","-49","34"
"-73","-6","-46","34"
"-72","-6","-46","35"
"-73","-7","-46","34"
"-73","-6","-46","35"
"-74","-6","-48","34"
"-74","-6","-47","34"
"-74","-6","-48","34"
"-74","-6","-48","34"
"-74","-6","-48","34"
"-73","-6","-47","34"
"-75","-6","-49","34"
"-75","-7","-47","35"
"-74","-7","-47","35"
"-73","-6","-47","34"
"-74","-6","-48","34"
"-74","-6","-48","35"
"-74","-6","-47","34"
"-72","-7","-45","35"
"-73","-6","-46","34"
"-73","-6","-46","34"
"-72","-6","-45","35"
"-74","-6","-48","34"
"-74","-7","-47","34"
"-74","-7","-47","35"
"-74","-6","-48","34"
"-74","-6","-48","34"
"-74","-7","-47","35"
"-73","-6","-47","35"
"-74","-6","-48","35"
"-75","-7","-48","34"
"-75","-6","-49","34"
"-75","-6","-49","34"
"-75","-7","-48","34"
"-72","-6","-46","34"
"-74","-6","-48","34"
"-74","-6","-47","34"
"-75","-6","-48","34"
"-75","-6","-49","34"
"-75","-6","-48","35"
"-74","-6","-49","34"
"-75","-6","-49","34"
"-75","-6","-49","34"
"-76","-6","-50","34"
"-76","-6","-50","34"
"-75","-6","-49","34"
"-75","-6","-49","33"
"-75","-6","-49","34"
"-74","-6","-48","34"
"-75","-6","-49","34"
"-75","-6","-48","34"
"-72","-6","-46","34"
"-75","-6","-49","34"
"-72","-6","-46","35"
"-74","-6","-48","34"
"-74","-6","-47","34"
"-74","-7","-47","35"
"-74","-6","-48","34"
"-75","-6","-48","34"
"-74","-6","-48","34"
"-73","-6","-47","35"
"-74","-6","-48","34"
"-74","-6","-48","35"
"-74","-7","-46","34"
"-73","-6","-47","34"
"-73","-6","-48","34"
"-74","-6","-48","34"
"-74","-6","-48","35"
"-75","-6","-48","34"
"-75","-6","-49","34"
"-74","-6","-48","34"
"-75","-6","-48","35"
"-75","-6","-48","34"
"-76","-6","-49","34"
"-75","-6","-49","34"
"-75","-6","-49","34"
"-75","-6","-48","34"
"-75","-6","-48","34"
"-75","-6","-48","34"
"-75","-6","-48","34"
"-76","-7","-48","33"
"-75","-6","-49","35"
"-76","-6","-50","34"
"-75","-8","-47","34"
"-75","-6","-49","34"
"-75","-6","-49","34"
"-75","-6","-49","34"
"-76","-8","-48","34"
"-76","-7","-49","34"
"-75","-6","-49","34"
"-75","-6","-49","34"
"-75","-7","-48","34"
"-75","-7","-47","34"
"-73","-6","-47","34"
"-75","-6","-48","34"
"-74","-6","-48","35"
"-75","-7","-48","34"
"-75","-6","-49","34"
"-74","-6","-48","34"
"-74","-6","-47","34"
"-74","-6","-48","34"
"-74","-6","-48","35"
"-74","-6","-48","34"
"-74","-6","-48","35"
"-74","-6","-47","35"
"-74","-6","-47","34"
"-75","-6","-48","35"
"-74","-7","-47","35"
"-75","-7","-48","34"
"-74","-6","-48","34"
"-74","-6","-48","34"
"-74","-6","-48","35"
"-74","-6","-47","34"
"-74","-6","-48","34"
"-74","-6","-48","34"
"-75","-7","-48","34"
"-75","-6","-49","34"
"-75","-6","-49","34"
"-75","-6","-49","35"
"-75","-6","-49","35"
"-75","-6","-49","34"
"-75","-7","-47","34"
"-76","-6","-49","34"
"-75","-6","-48","34"
"-75","-7","-48","34"
"-74","-6","-48","35"
"-75","-6","-48","34"
"-74","-6","-48","34"
"-74","-6","-48","34"
"-74","-6","-48","34"
"-74","-6","-48","35"
"-74","-7","-47","34"
"-73","-6","-47","34"
"-74","-6","-48","35"
"-73","-6","-47","35"
"-74","-6","-48","34"
"-75","-6","-49","34"
"-74","-7","-47","34"
"-75","-6","-48","34"
"-74","-6","-48","35"
"-75","-7","-48","34"
"-74","-6","-47","34"
"-74","-7","-46","34"
"-73","-6","-49","34"
"-75","-6","-48","34"
"-74","-6","-48","35"
"-74","-6","-48","35"
"-76","-6","-50","34"
"-75","-7","-48","34"
"-74","-6","-48","34"
"-76","-6","-49","34"
"-75","-6","-49","34"
"-73","-6","-47","35"
"-74","-6","-48","34"
"-74","-6","-48","34"
"-74","-6","-48","35"
"-74","-6","-47","34"
"-75","-6","-49","35"
"-75","-6","-49","34"
"-75","-6","-49","34"
"-75","-6","-49","34"
"-74","-6","-47","34"
"-74","-6","-47","34"
"-74","-7","-47","34"
"-75","-7","-48","35"
"-75","-6","-48","35"
"-74","-6","-48","35"
"-74","-6","-47","35"
"-74","-6","-48","34"
"-74","-7","-48","35"
"-75","-7","-49","34"
"-76","-7","-49","34"
"-77","-6","-50","34"
"-76","-6","-49","34"
"-75","-6","-49","34"
"-73","-6","-47","34"
"-74","-6","-47","34"
"-73","-6","-47","35"
"-75","-6","-48","34"
"-73","-6","-47","34"
"-75","-6","-49","35"
"-75","-6","-48","34"
"-76","-6","-50","34"
"-75","-7","-48","34"
"-75","-6","-48","34"
"-75","-6","-49","34"
"-75","-6","-48","34"
"-75","-6","-48","34"
"-75","-7","-48","34"
"-77","-6","-50","34"
"-76","-6","-49","34"
"-76","-7","-49","34"
"-74","-6","-48","34"
"-76","-6","-49","34"
"-76","-6","-49","34"
"-75","-6","-48","35"
"-74","-6","-48","34"
"-76","-6","-49","34"
"-76","-6","-49","34"
"-76","-6","-49","34"
"-76","-6","-49","35"
"-75","-6","-48","34"
"-76","-7","-49","34"
"-75","-7","-47","34"
"-75","-6","-48","34"
"-73","-6","-47","34"
"-74","-6","-48","34"
"-75","-6","-48","34"
"-75","-6","-49","34"
"-74","-6","-48","34"
"-75","-7","-48","34"
"-74","-6","-48","34"
"-75","-6","-48","34"
"-75","-7","-48","34"
"-75","-6","-49","34"
"-75","-6","-49","34"
"-75","-6","-48","35"
"-75","-7","-48","34"
"-75","-6","-48","35"
"-74","-6","-47","34"
"-74","-6","-47","35"
"-74","-6","-48","34"
"-73","-7","-46","34"
"-75","-6","-48","34"
"-74","-6","-48","35"
"-73","-6","-47","35"
"-73","-6","-47","35"
"-73","-6","-47","35"
"-73","-6","-47","35"
"-74","-6","-47","35"
"-73","-6","-47","35"
"-73","-6","-47","35"
"-74","-6","-48","35"
"-72","-6","-46","35"
"-74","-7","-47","34"
"-75","-6","-48","34"
"-75","-6","-49","34"
"-74","-7","-47","34"
"-73","-7","-46","35"
"-74","-6","-47","35"
"-73","-7","-46","34"
"-74","-6","-47","34"
"-74","-6","-48","34"
"-73","-6","-47","35"
"-73","-6","-49","34"
"-75","-6","-49","35"
"-75","-6","-49","34"
"-75","-6","-49","34"
"-75","-6","-48","35"
"-74","-6","-47","34"
"-74","-6","-48","34"
"-74","-6","-48","34"
"-74","-6","-48","35"
"-74","-6","-48","34"
"-74","-6","-48","35"
"-74","-6","-48","35"
"-74","-6","-48","34"
"-74","-6","-47","35"
"-74","-6","-48","34"
"-74","-6","-48","34"
"-74","-6","-48","34"
"-74","-6","-48","34"
"-74","-7","-47","34"
"-74","-6","-48","35"
"-75","-8","-47","34"
"-75","-6","-48","34"
"-74","-6","-48","35"
"-75","-6","-49","34"
"-75","-6","-49","34"
"-75","-6","-49","34"
"-75","-7","-48","34"
"-75","-7","-50","34"
"-76","-6","-50","34"
"-75","-6","-49","34"
"-75","-6","-49","34"
"-75","-6","-49","34"
"-75","-6","-49","34"
"-75","-6","-49","34"
"-75","-6","-49","34"
"-75","-6","-48","34"
"-74","-7","-47","34"
"-74","-6","-48","35"
"-73","-6","-47","35"
"-73","-6","-47","35"
"-73","-6","-47","34"
"-74","-7","-47","34"
"-74","-6","-47","34"
"-73","-7","-46","34"
"-74","-6","-48","34"
"-74","-6","-48","35"
"-75","-6","-49","35"
"-75","-6","-48","34"
"-75","-6","-49","34"
"-75","-6","-48","34"
"-75","-6","-49","34"
"-75","-6","-49","34"
"-75","-6","-49","34"
"-75","-6","-49","34"
"-75","-6","-49","34"
"-75","-7","-48","34"
"-75","-6","-49","34"
"-74","-6","-48","35"
"-75","-6","-49","34"
"-75","-6","-49","34"
"-75","-6","-48","34"
"-75","-6","-48","34"
"-74","-6","-48","34"
"-74","-6","-48","34"
"-73","-6","-47","35"
"-73","-6","-47","34"
"-73","-6","-47","34"
"-73","-7","-46","34"
"-74","-7","-47","34"
"-75","-7","-47","34"
"-74","-6","-48","35"
"-75","-6","-49","34"
"-76","-6","-49","34"
"-75","-6","-49","34"
"-74","-6","-48","35"
"-75","-6","-49","34"
"-73","-6","-47","34"
"-73","-6","-48","34"
"-75","-6","-49","34"
"-75","-6","-49","35"
"-76","-6","-49","35"
"-75","-6","-48","34"
"-75","-6","-49","34"
"-73","-6","-47","34"
"-75","-6","-49","34"
"-75","-6","-48","35"
"-74","-6","-48","35"
"-75","-6","-48","35"
"-75","-7","-48","35"
"-75","-6","-49","34"
"-75","-6","-49","34"
"-75","-6","-48","34"
"-75","-6","-48","34"
"-74","-6","-48","34"
"-75","-7","-48","34"
"-74","-6","-48","34"
"-74","-6","-48","34"
"-74","-7","-47","34"
"-74","-7","-47","34"
"-74","-6","-48","34"
"-74","-6","-48","35"
"-73","-6","-47","35"
"-73","-7","-47","34"
"-74","-7","-48","34"
"-75","-6","-48","34"
"-75","-6","-49","34"
"-76","-6","-49","34"
"-75","-6","-48","34"
"-74","-6","-48","35"
"-74","-6","-48","34"
"-75","-6","-49","34"
"-75","-6","-49","34"
"-75","-6","-49","34"
"-73","-6","-47","35"
"-73","-6","-47","34"
"-75","-8","-47","34"
"-74","-6","-48","35"
"-75","-6","-48","34"
"-74","-6","-48","34"
"-75","-6","-48","34"
"-75","-6","-48","34"
"-74","-6","-47","34"
"-75","-8","-47","34"
"-74","-6","-47","35"
"-75","-6","-49","34"
"-74","-6","-47","34"
"-74","-6","-48","34"
"-73","-6","-47","35"
"-73","-6","-47","35"
"-73","-7","-46","34"
"-73","-7","-47","34"
"-74","-6","-47","35"
"-73","-6","-47","35"
"-73","-6","-47","35"
"-73","-6","-46","35"
"-73","-6","-47","35"
"-74","-6","-47","34"
"-75","-6","-48","34"
"-73","-6","-47","35"
"-74","-7","-47","34"
"-74","-6","-48","34"
"-74","-7","-47","35"
"-74","-6","-48","34"
"-73","-6","-46","34"
"-75","-6","-49","34"
"-74","-7","-47","34"
"-74","-6","-48","34"
"-73","-6","-46","35"
"-75","-6","-49","35"
"-74","-7","-47","34"
"-74","-6","-48","34"
"-73","-6","-47","35"
"-73","-6","-47","35"
"-74","-6","-48","34"
"-74","-7","-46","34"
"-74","-6","-48","34"
"-75","-6","-48","34"
"-75","-6","-48","34"
"-74","-6","-48","34"
"-74","-6","-48","35"
"-75","-6","-49","34"
"-75","-6","-48","34"
"-75","-6","-48","34"
"-75","-6","-48","35"
"-74","-6","-48","34"
"-75","-6","-48","34"
"-74","-6","-48","35"
"-75","-6","-48","34"
"-75","-7","-48","34"
"-75","-7","-48","34"
"-74","-6","-48","34"
"-75","-6","-48","34"
"-75","-6","-48","34"
"-75","-6","-48","34"
"-75","-6","-49","35"
"-74","-6","-48","35"
"-75","-6","-48","34"
"-74","-6","-47","34"
"-74","-6","-48","34"
"-73","-6","-47","35"
"-73","-7","-46","34"
"-73","-6","-48","35"
"-74","-6","-47","34"
"-73","-6","-47","34"
"-74","-7","-46","34"
"-74","-6","-47","34"
"-73","-7","-46","35"
"-73","-6","-46","34"
"-73","-6","-47","34"
"-73","-6","-47","35"
"-72","-7","-45","35"
"-72","-6","-46","34"
"-73","-6","-47","34"
"-74","-6","-48","34"
"-75","-7","-48","34"
"-75","-7","-48","34"
"-75","-6","-48","34"
"-75","-6","-49","34"
"-74","-6","-48","35"
"-74","-6","-48","34"
"-75","-6","-49","34"
"-74","-6","-48","34"
"-74","-6","-48","34"
"-75","-6","-49","34"
"-76","-6","-49","35"
"-74","-6","-48","35"
"-74","-6","-47","34"
"-74","-6","-48","34"
"-74","-6","-48","34"
"-73","-6","-47","34"
"-74","-6","-48","34"
"-73","-6","-47","35"
"-74","-7","-47","34"
"-73","-6","-47","35"
"-74","-6","-47","34"
"-74","-6","-47","34"
"-74","-6","-48","35"
"-74","-6","-48","34"
"-74","-7","-47","34"
"-74","-6","-48","34"
"-75","-6","-48","34"
"-74","-6","-48","34"
"-74","-6","-48","34"
"-74","-6","-48","34"
"-75","-6","-48","34"
"-74","-7","-47","35"
"-74","-6","-48","34"
"-73","-6","-47","35"
"-74","-6","-48","34"
"-74","-6","-47","35"
"-74","-6","-47","34"
"-74","-6","-48","35"
"-74","-7","-48","34"
"-75","-7","-48","34"
"-74","-6","-48","35"
"-74","-6","-48","35"
"-75","-6","-48","35"
"-74","-6","-48","34"
"-74","-6","-48","34"
"-74","-6","-47","35"
"-74","-6","-48","34"
"-74","-6","-47","35"
"-74","-6","-47","34"
"-74","-6","-47","35"
"-74","-7","-47","35"
"-74","-6","-48","34"
"-74","-6","-48","35"
"-74","-7","-47","34"
"-74","-7","-47","35"
"-75","-7","-48","34"
"-74","-6","-48","34"
"-74","-6","-48","34"
"-74","-6","-48","34"
"-74","-6","-48","34"
"-74","-6","-48","34"
"-74","-6","-48","34"
"-74","-6","-48","34"
"-74","-6","-47","34"
"-74","-6","-47","34"
"-74","-6","-47","34"
"-74","-6","-47","34"
"-73","-7","-46","34"
"-73","-6","-47","35"
"-74","-6","-47","34"
"-74","-6","-47","34"
"-73","-6","-47","35"
"-74","-6","-47","35"
"-74","-6","-47","35"
"-74","-7","-47","35"
"-74","-6","-48","34"
"-73","-6","-47","34"
"-73","-6","-47","35"
"-73","-6","-47","34"
"-73","-6","-47","35"
"-73","-6","-47","35"
"-74","-6","-47","35"
"-73","-6","-47","34"
"-73","-7","-46","34"
"-74","-6","-48","34"
"-74","-6","-47","34"
"-74","-7","-47","35"
"-74","-6","-47","35"
"-74","-6","-48","35"
"-74","-6","-48","34"
"-75","-6","-49","34"
"-75","-6","-49","34"
"-75","-6","-48","34"
"-74","-6","-48","35"
"-74","-6","-48","35"
"-74","-6","-48","34"
"-74","-6","-48","34"
"-74","-6","-48","34"
"-74","-6","-48","34"
"-74","-6","-47","34"
"-74","-6","-48","35"
"-74","-6","-47","35"
"-73","-6","-47","35"
"-73","-6","-47","35"
"-73","-6","-47","34"
"-73","-6","-47","34"
"-74","-6","-47","34"
"-74","-6","-47","35"
"-74","-6","-47","34"
"-74","-6","-47","34"
"-74","-6","-48","34"
"-74","-6","-47","35"
"-74","-6","-47","34"
"-74","-6","-48","34"
"-74","-6","-48","34"
"-74","-6","-48","34"
"-74","-6","-47","34"
"-73","-6","-47","34"
"-73","-6","-47","34"
"-73","-6","-47","35"
"-73","-6","-47","35"
"-73","-6","-47","35"
"-74","-6","-47","34"
"-73","-6","-46","35"
"-74","-7","-47","35"
"-74","-7","-47","34"
"-74","-7","-47","34"
"-74","-7","-47","34"
"-73","-6","-47","35"
"-73","-6","-47","35"
"-73","-6","-47","34"
"-73","-6","-47","35"
"-74","-6","-48","35"
"-74","-6","-47","35"
"-73","-6","-47","34"
"-74","-6","-48","34"
"-74","-6","-48","34"
"-75","-6","-48","34"
"-73","-6","-47","35"
"-73","-6","-47","35"
"-73","-6","-47","35"
"-73","-6","-48","34"
"-74","-6","-48","34"
"-75","-7","-48","34"
"-74","-6","-47","34"
"-74","-6","-48","35"
"-73","-7","-46","35"
"-74","-6","-48","34"
"-73","-6","-47","35"
"-74","-6","-48","35"
"-73","-6","-46","35"
"-74","-6","-48","34"
"-74","-6","-47","35"
"-73","-7","-46","34"
"-75","-6","-48","34"
"-74","-7","-47","34"
"-74","-6","-47","35"
"-75","-6","-48","34"
"-74","-6","-48","34"
"-75","-6","-48","34"
"-74","-6","-48","35"
"-75","-7","-48","34"
"-75","-6","-48","34"
"-73","-6","-47","35"
"-73","-6","-47","34"
"-73","-6","-48","35"
"-74","-6","-48","34"
"-74","-6","-48","34"
"-75","-6","-49","34"
"-74","-6","-47","35"
"-74","-6","-48","35"
"-74","-6","-48","34"
"-73","-6","-47","35"
"-74","-7","-47","34"
"-74","-7","-47","34"
"-75","-6","-49","34"
"-75","-6","-49","35"
"-75","-6","-49","34"
"-75","-6","-48","34"
"-75","-6","-49","34"
"-74","-6","-48","34"
"-75","-6","-48","33"
"-76","-7","-49","34"
"-75","-6","-49","34"
"-75","-6","-48","34"
"-75","-6","-48","34"
"-74","-6","-48","34"
"-75","-7","-48","34"
"-74","-6","-48","34"
"-76","-7","-49","35"
"-75","-7","-48","34"
"-75","-6","-49","34"
"-75","-6","-49","34"
"-75","-6","-49","35"
"-75","-6","-49","35"
"-75","-6","-48","34"
"-74","-6","-48","34"
"-75","-6","-48","34"
"-74","-6","-48","34"
"-74","-6","-48","34"
"-73","-6","-47","34"
"-74","-7","-47","34"
"-73","-7","-46","34"
"-74","-6","-48","35"
"-73","-6","-47","34"
"-74","-6","-48","34"
"-74","-6","-48","34"
"-75","-6","-48","34"
"-74","-7","-47","34"
"-75","-6","-49","34"
"-75","-7","-48","34"
"-75","-6","-49","34"
"-75","-6","-49","34"
"-75","-6","-48","34"
"-75","-8","-47","34"
"-74","-7","-47","34"
"-74","-7","-47","34"
"-74","-7","-47","34"
"-74","-6","-47","34"
"-74","-6","-48","34"
"-75","-6","-48","34"
"-73","-6","-47","35"
"-75","-7","-47","34"
"-73","-6","-46","34"
"-75","-7","-48","34"
"-75","-6","-48","34"
"-75","-6","-48","34"
"-74","-6","-48","34"
"-75","-6","-48","34"
"-74","-6","-48","34"
"-74","-6","-48","35"
"-74","-6","-47","35"
"-74","-6","-47","34"
"-73","-7","-46","34"
"-74","-6","-47","34"
"-74","-6","-47","34"
"-74","-6","-47","34"
