# TimeStamp(s) Sum Stdev
1 15.8 0
2 13.7 0
3 16.9 1.05
4 14.8 1.32749
5 13.1 1.18533
6 16.7 1.37782
7 17.1 1.43256
8 13.6 1.48887
9 16.8 1.52023
10 14.9 1.51763
11 18.8 1.4472
12 16.8 1.701
13 14.9 1.65907
14 17.8 1.60999
15 25.8 1.6443
16 18.9 2.9498
17 12.8 2.91462
18 35.9 2.96916
19 13.9 5.31314
20 17.9 5.23372
21 15.9 5.10279
22 18.9 4.98931
23 16.9 4.88632
24 19.8 4.7798
25 12.9 4.70511
26 25.8 4.69486
27 18.9 4.88837
28 21.9 4.80346
29 24.9 4.78301
30 22.9 4.87597
31 15.9 4.87315
32 13.8 4.81095
33 26.9 4.79436
34 15.9 4.96253
35 19.3 4.90513
36 12.4 4.83813
37 16.3 4.86521
38 14.9 4.80742
39 13.4 4.76972
40 16.9 4.76216
41 19.8 4.70439
42 12.9 4.65705
43 21.8 4.66236
44 14.9 4.64874
45 13.9 4.61605
46 11.9 4.59954
47 15.9 4.62616
48 14 4.58276
49 22.6 4.56224
50 15.9 4.5743
51 33.9 4.53409
52 11.9 5.03242
53 14.9 5.04971
54 17.9 5.01641
55 15.9 4.96985
56 14.9 4.93007
57 27.8 4.89919
58 15.9 5.03803
59 13.9 5.00026
60 12.9 4.98224
