# TimeStamp(s) Sum Stdev
1 13.6 0
2 27.1 0
3 19.7 6.75
4 14.5 5.51986
5 12.8 5.36674
6 16.7 5.35335
7 14.9 4.89694
8 14.3 4.61731
9 17.7 4.41333
10 15.8 4.17278
11 14.7 3.97025
12 13 3.82933
13 17.7 3.79371
14 20.4 3.66577
15 15.4 3.68348
16 14.1 3.5719
17 12.9 3.5091
18 16.4 3.50252
19 18.8 3.40416
20 17.2 3.36363
21 27.5 3.28379
22 19.6 3.98405
23 14.2 3.93245
24 12.8 3.88926
25 20.8 3.89507
26 25.6 3.89836
27 13.7 4.17244
28 17 4.14862
29 17.5 4.07391
30 25.8 4.00371
31 14.6 4.23375
32 13.3 4.19432
33 20.6 4.18699
34 24.7 4.16427
35 17.7 4.28916
36 17.4 4.22756
37 15.7 4.16848
38 14.1 4.12227
39 12.9 4.10317
40 16.5 4.11156
41 14.8 4.06158
42 17.6 4.0294
43 17.4 3.98165
44 15.9 3.9352
45 14.5 3.89503
46 12.9 3.87154
47 16.8 3.8781
48 15.9 3.83675
49 14.7 3.7999
50 27.6 3.77484
51 15.9 4.02374
52 29.7 3.9879
53 13.4 4.3101
54 16.5 4.30333
55 19.8 4.26466
56 12.7 4.23907
57 15.8 4.24554
58 14.2 4.21242
59 13 4.19442
60 21.6 4.1934
