20201018082953,100.100.100.10,5004,192.168.67.5,34184,5,0.0-10.0,2761472,2209177
20201018082953,100.100.100.10,5004,192.168.67.5,34188,6,0.0-10.0,1841840,1473472
20201018082953,100.100.100.10,5004,192.168.67.5,34186,7,0.0-10.0,1067480,853984
20201018082953,100.100.100.10,5004,192.168.67.5,34182,4,0.0-10.0,2208920,1767136
20201018082953,100.100.100.10,0,192.168.67.5,0,-1,0.0-10.0,7879712,6303769
20201018083003,100.100.100.10,5004,192.168.67.5,34184,5,10.0-20.0,2166416,1733132
20201018083003,100.100.100.10,5004,192.168.67.5,34186,7,10.0-20.0,808864,647091
20201018083003,100.100.100.10,5004,192.168.67.5,34188,6,10.0-20.0,579600,463680
20201018083003,100.100.100.10,5004,192.168.67.5,34182,4,10.0-20.0,3079304,2463443
20201018083003,100.100.100.10,0,192.168.67.5,0,-1,10.0-20.0,6634184,5307347
20201018083013,100.100.100.10,5004,192.168.67.5,34182,4,20.0-30.0,2699952,2159961
20201018083013,100.100.100.10,5004,192.168.67.5,34186,7,20.0-30.0,1550752,1240601
20201018083013,100.100.100.10,5004,192.168.67.5,34184,5,20.0-30.0,1423240,1138592
20201018083013,100.100.100.10,5004,192.168.67.5,34188,6,20.0-30.0,825608,660486
20201018083013,100.100.100.10,0,192.168.67.5,0,-1,20.0-30.0,6499552,5199641
20201018083023,100.100.100.10,5004,192.168.67.5,34182,4,30.0-40.0,2337720,1870176
20201018083023,100.100.100.10,5004,192.168.67.5,34186,7,30.0-40.0,1267392,1013913
20201018083023,100.100.100.10,5004,192.168.67.5,34188,6,30.0-40.0,1321488,1057190
20201018083023,100.100.100.10,5004,192.168.67.5,34184,5,30.0-40.0,1591968,1273574
20201018083023,100.100.100.10,0,192.168.67.5,0,-1,30.0-40.0,6518568,5214854
20201018083033,100.100.100.10,5004,192.168.67.5,34182,4,40.0-50.0,2014432,1611545
20201018083033,100.100.100.10,5004,192.168.67.5,34184,5,40.0-50.0,1567496,1253996
20201018083033,100.100.100.10,5004,192.168.67.5,34186,7,40.0-50.0,1428392,1142713
20201018083033,100.100.100.10,5004,192.168.67.5,34188,6,40.0-50.0,1604848,1283878
20201018083033,100.100.100.10,0,192.168.67.5,0,-1,40.0-50.0,6615168,5292134
20201018083043,100.100.100.10,5004,192.168.67.5,34182,4,50.0-60.0,1719480,1375584
20201018083043,100.100.100.10,5004,192.168.67.5,34186,7,50.0-60.0,1344672,1075737
20201018083043,100.100.100.10,5004,192.168.67.5,34188,6,50.0-60.0,1725920,1380736
20201018083043,100.100.100.10,5004,192.168.67.5,34184,5,50.0-60.0,1697584,1358067
20201018083043,100.100.100.10,0,192.168.67.5,0,-1,50.0-60.0,6487656,5190124
20201018083047,100.100.100.10,5004,192.168.67.5,34186,7,0.0-64.1,7995392,997926
20201018083047,100.100.100.10,5004,192.168.67.5,34188,6,0.0-64.2,8650752,1078478
20201018083047,100.100.100.10,5004,192.168.67.5,34184,5,0.0-64.3,12320768,1532766
20201018083048,100.100.100.10,5004,192.168.67.5,34182,4,0.0-65.1,15073280,1853452
20201018083048,100.100.100.10,0,192.168.67.5,0,-1,0.0-65.1,44040192,5415305
