20201012135303,100.100.100.10,5001,192.168.67.6,42412,3,0.0-10.0,4192440,3353952,4.868,61388,64240,95.560,3
20201012135303,100.100.100.10,5001,192.168.67.6,43722,4,0.0-10.0,4196850,3357480,5.294,61384,64239,95.556,2
20201012135303,100.100.100.10,5001,192.168.67.6,57306,6,0.0-10.0,4198320,3358656,4.974,61384,64240,95.554,0
20201012135303,100.100.100.10,5001,192.168.67.6,36028,5,0.0-10.0,4208610,3366888,5.175,61376,64239,95.543,0
20201012135303,100.100.100.10,5001,192.168.67.6,51569,7,0.0-10.0,4188030,3350424,5.316,61390,64239,95.565,0
20201012135303,100.100.100.10,0,192.168.67.6,0,-1,0.0-10.0,20984250,16787400,5.316,306922,321197,95.556,5
20201012135313,100.100.100.10,5001,192.168.67.6,42412,3,10.0-20.0,4223310,3378648,5.019,86496,89369,96.785,0
20201012135313,100.100.100.10,5001,192.168.67.6,43722,4,10.0-20.0,4205670,3364536,5.027,86509,89370,96.799,0
20201012135313,100.100.100.10,5001,192.168.67.6,57306,6,10.0-20.0,4243890,3395112,4.651,86483,89370,96.770,0
20201012135313,100.100.100.10,5001,192.168.67.6,36028,5,10.0-20.0,4201260,3361008,4.774,86512,89370,96.802,0
20201012135313,100.100.100.10,5001,192.168.67.6,51569,7,10.0-20.0,4230660,3384528,4.873,86492,89370,96.780,0
20201012135313,100.100.100.10,0,192.168.67.6,0,-1,10.0-20.0,21104790,16883832,5.027,432492,446849,96.787,0
20201012135323,100.100.100.10,5001,192.168.67.6,42412,3,20.0-30.0,4240950,3392760,5.593,86279,89164,96.764,0
20201012135323,100.100.100.10,5001,192.168.67.6,43722,4,20.0-30.0,4245360,3396288,5.272,86276,89164,96.761,0
20201012135323,100.100.100.10,5001,192.168.67.6,57306,6,20.0-30.0,4252710,3402168,5.588,86270,89163,96.755,0
20201012135323,100.100.100.10,5001,192.168.67.6,36028,5,20.0-30.0,4242420,3393936,5.359,86278,89164,96.763,0
20201012135323,100.100.100.10,5001,192.168.67.6,51569,7,20.0-30.0,4252710,3402168,5.390,86271,89164,96.755,0
20201012135323,100.100.100.10,0,192.168.67.6,0,-1,20.0-30.0,21234150,16987320,5.593,431374,445819,96.760,0
20201012135333,100.100.100.10,5001,192.168.67.6,42412,3,30.0-40.0,4192440,3353952,5.138,86373,89225,96.804,0
20201012135333,100.100.100.10,5001,192.168.67.6,43722,4,30.0-40.0,4190970,3352776,4.770,86374,89225,96.805,0
20201012135333,100.100.100.10,5001,192.168.67.6,57306,6,30.0-40.0,4199790,3359832,4.518,86368,89225,96.798,0
20201012135333,100.100.100.10,5001,192.168.67.6,36028,5,30.0-40.0,4195380,3356304,4.792,86371,89225,96.801,0
20201012135333,100.100.100.10,5001,192.168.67.6,51569,7,30.0-40.0,4201260,3361008,5.188,86367,89225,96.797,0
20201012135333,100.100.100.10,0,192.168.67.6,0,-1,30.0-40.0,20979840,16783872,5.188,431853,446125,96.801,0
