# TimeStamp(s) Sum Stdev
0 19.397 7.856 6
10 20.017 7.789 7
20 18.754 7.773 3
30 19.135 7.821 4
40 19.325 7.904 5
50 19.127 8.184 3
60 19.09 8.064 4
70 19.567 8.225 5
80 19.983 8.284 6
90 20.354 8.238 7
100 18.986 7.69 3
110 19.48 7.694 4
120 19.334 7.79 5
130 19.273 7.723 6
140 20.19 7.822 7
150 19.431 7.723 3
160 18.96 7.512 4
170 19.822 7.892 5
180 19.889 7.894 6
190 20.412 7.785 7
200 20.145 7.907 3
210 19.753 7.762 4
220 20.365 7.83 5
230 20.378 7.911 6
240 20.688 7.789 7
250 19.823 7.744 3
260 19.777 7.908 4
270 19.984 7.701 5
280 20.011 7.982 6
290 20.545 7.744 7
300 19.074 7.516 3
310 19.395 7.69 4
320 19.699 7.715 5
330 19.828 7.81 6
340 20.654 7.899 7
350 19.543 7.813 3
360 19.726 7.817 4
370 20.423 7.891 5
380 20.015 7.792 6
390 20.875 7.941 7
400 19.636 7.879 3
410 19.728 8.091 4
420 19.823 8.057 5
430 19.718 7.827 6
440 20.62 8.173 7
450 20.061 7.861 3
460 19.641 7.734 4
470 20.02 7.919 5
480 20.178 7.737 6
490 20.92 7.864 7
500 19.356 7.827 3
510 19.429 7.771 4
520 19.314 7.95 5
530 19.33 7.893 6
540 19.755 8.006 7
550 19.133 7.715 4
560 19.188 7.781 5
570 19.935 7.987 6
580 20.142 7.799 7
590 19.212 7.651 3
600 20.079 8.093 3
610 19.215 7.643 4
620 20.086 7.885 5
630 19.891 7.738 6
640 20.708 7.812 7
650 20.194 8 3
660 20.443 8.123 4
670 20.702 8.25 5
680 20.382 8.166 6
690 21.198 8.179 7
700 20.064 7.972 5
710 20.072 7.967 6
720 19.776 7.991 3
730 20.251 8.044 4
740 20.817 7.873 7
750 20.036 7.751 3
760 20.213 7.834 4
770 20.186 7.935 5
780 20.334 7.825 6
790 20.975 8.009 7
800 20.302 9.786 3
810 20.584 9.948 4
820 20.471 9.258 5
830 20.665 9.859 6
840 21.245 9.098 7
850 19.792 7.631 3
860 19.616 7.506 4
870 20.193 7.681 5
880 19.834 7.499 6
890 20.897 7.765 7
900 19.462 7.995 3
910 19.408 7.687 4
920 19.548 7.709 5
930 19.085 7.851 6
940 20.145 7.993 7
950 19.406 7.877 3
960 19.887 8.081 4
970 19.331 7.757 5
980 19.373 7.763 6
990 20.233 8.046 7
1000 19.288 7.6 3
1010 18.964 7.841 4
1020 18.852 7.762 5
1030 19.373 8.047 6
1040 20.038 8.024 7
1050 19.686 8.251 3
1060 18.798 8.201 4
1070 19.394 8.215 5
1080 19.565 8.308 6
1090 20.296 8.197 7
1100 19.723 8.013 3
1110 19.747 8.133 4
1120 19.712 8.02 5
1130 19.921 7.916 6
1140 21.097 8.335 7
1150 19.225 7.278 3
1160 19.373 7.321 4
1170 19.243 7.306 5
1180 19.579 7.475 6
1190 20.316 7.639 7
1200 19.516 8.033 3
1210 19.787 8.034 4
1220 20.114 8.149 5
1230 19.884 8.138 6
1240 20.9 8.196 7
1250 19.101 7.181 3
1260 19.4 7.463 4
1270 19.625 7.423 5
1280 19.731 7.515 6
1290 20.439 7.689 7
1300 18.829 6.855 3
1310 18.657 7.118 4
1320 19.424 7.119 5
1330 19.224 7.102 6
1340 19.907 7.219 7
1350 19.745 7.979 3
1360 19.743 8.042 4
1370 20.055 7.949 5
1380 20.088 8.081 6
1390 20.856 8.275 7
1400 19.922 7.875 3
1410 20.153 7.904 4
1420 20.299 7.942 5
1430 19.869 7.76 6
1440 20.56 7.764 7
1450 20.306 8.081 3
1460 20.204 7.97 4
1470 20.482 8.009 5
1480 20.447 8.042 6
1490 20.738 8.037 7
1500 20.364 8.156 3
1510 20.158 8.147 4
1520 20.639 8.263 5
1530 20.517 8.311 6
1540 21.075 8.2 7
1550 20.462 8.013 3
1560 20.27 7.958 4
1570 20.607 8.229 5
1580 20.689 8.108 6
1590 21.161 8.097 7
1600 20.389 7.967 4
1610 20.214 8.24 3
1620 20.554 7.995 5
1630 20.48 8.007 6
1640 20.997 7.879 7
1650 19.379 7.791 3
1660 19.947 7.629 4
1670 19.897 7.511 5
1680 19.991 7.77 6
1690 20.773 7.741 7
1700 19.839 7.825 3
1710 19.926 7.702 4
1720 20.345 8.142 5
1730 20.339 7.821 6
1740 20.721 7.927 7
1750 19.828 7.654 3
1760 19.499 7.989 4
1770 19.942 7.748 5
1780 19.959 7.849 6
1790 20.628 7.759 7
1800 19.854 8.105 3
1810 19.86 8.256 4
1820 20.237 8.286 5
1830 20.488 8.28 6
1840 21.123 8.153 7
1850 19.44 7.466 3
1860 19.274 7.454 4
1870 19.837 7.583 5
1880 19.566 7.631 6
1890 20.466 7.735 7
1900 20.027 7.926 5
1910 19.812 7.856 6
1920 20.526 7.918 7
1930 19.759 7.932 3
1940 19.565 7.946 4
1950 19.473 7.639 3
1960 19.625 7.53 4
1970 19.398 7.613 5
1980 19.769 7.882 6
1990 19.922 7.533 7
2000 19.312 7.903 3
2010 18.998 7.865 4
2020 19.458 7.994 5
2030 19.489 7.929 6
2040 20.271 8.007 7
2050 20.392 9.366 3
2060 20.542 9.988 4
2070 20.619 8.547 5
2080 21.264 9.898 6
2090 21.62 9.823 7
2100 19.905 7.648 3
2110 19.882 7.673 4
2120 20.313 7.879 5
2130 20.31 7.775 6
2140 21.276 7.835 7
2150 21.298 7.718 7
