# TimeStamp(s) Sum Stdev
0 15.027 3.256 3
10 15.012 3.256 4
20 15.016 3.278 5
30 15.026 3.277 6
40 15.033 3.271 7
50 14.757 3.155 3
60 14.727 3.165 4
70 14.747 3.153 5
80 14.761 3.147 6
90 14.74 3.154 7
100 14.815 3.07 3
110 14.812 3.069 4
120 14.828 3.063 5
130 14.803 3.065 6
140 14.804 3.062 7
150 14.914 3.015 3
160 14.912 3.025 4
170 14.939 3.025 5
180 14.92 3.011 6
190 14.91 3.033 7
200 15.027 3.146 3
210 15.023 3.139 4
220 15.034 3.131 5
230 15.025 3.144 6
240 15.03 3.138 7
250 14.962 3.129 3
260 14.959 3.115 4
270 14.96 3.117 5
280 14.972 3.122 6
290 14.964 3.118 7
300 15.047 3.085 3
310 15.025 3.093 4
320 15.038 3.088 5
330 15.049 3.087 6
340 15.037 3.074 7
350 15.096 3.217 3
360 15.104 3.219 4
370 15.104 3.196 5
380 15.107 3.209 6
390 15.112 3.208 7
400 15.128 3.224 3
410 15.114 3.229 4
420 15.129 3.214 5
430 15.12 3.215 6
440 15.13 3.223 7
450 15.171 3.275 3
460 15.141 3.266 4
470 15.165 3.274 5
480 15.178 3.269 6
490 15.163 3.267 7
500 15.135 3.196 3
510 15.099 3.194 4
520 15.13 3.189 5
530 15.13 3.197 6
540 15.129 3.193 7
550 14.889 3.029 3
560 14.891 3.017 4
570 14.866 3.03 5
580 14.893 3.033 6
590 14.899 3.025 7
600 14.9 3.103 3
610 14.892 3.088 4
620 14.896 3.09 5
630 14.888 3.102 6
640 14.901 3.095 7
650 15.046 3.299 3
660 15.057 3.293 4
670 15.049 3.291 5
680 15.08 3.283 6
690 15.056 3.288 7
700 15.068 3.098 3
710 15.062 3.088 4
720 15.064 3.09 5
730 15.06 3.102 6
740 15.07 3.097 7
750 15.046 3.118 3
760 15.046 3.112 4
770 15.051 3.108 5
780 15.041 3.108 6
790 15.052 3.098 7
800 15.151 3.199 3
810 15.142 3.197 4
820 15.125 3.187 5
830 15.149 3.195 6
840 15.144 3.194 7
850 15.127 3.181 3
860 15.131 3.169 4
870 15.127 3.176 5
880 15.111 3.181 6
890 15.116 3.18 7
900 15.119 3.157 3
910 15.096 3.153 4
920 15.106 3.151 5
930 15.079 3.147 6
940 15.106 3.151 7
950 15.186 3.214 3
960 15.171 3.212 4
970 15.18 3.219 5
980 15.175 3.213 6
990 15.177 3.206 7
1000 15.125 3.243 3
1010 15.13 3.234 4
1020 15.138 3.225 5
1030 15.139 3.226 6
1040 15.144 3.223 7
1050 14.857 3.044 3
1060 14.872 3.041 4
1070 14.86 3.042 5
1080 14.864 3.041 6
1090 14.857 3.045 7
1100 15.027 3.106 3
1110 15.033 3.099 4
1120 15.033 3.1 5
1130 15.035 3.097 6
1140 15.033 3.101 7
1150 15.103 3.09 3
1160 15.086 3.09 4
1170 15.098 3.083 5
1180 15.098 3.087 6
1190 15.08 3.085 7
1200 15.09 3.133 3
1210 15.096 3.18 4
1220 15.115 3.169 5
1230 15.113 3.166 6
1240 15.122 3.166 7
1250 15.073 3.099 3
1260 15.107 3.103 4
1270 15.083 3.109 5
1280 15.095 3.113 6
1290 15.1 3.106 7
1300 15.149 3.201 3
1310 15.176 3.213 4
1320 15.165 3.207 5
1330 15.179 3.209 6
1340 15.158 3.21 7
1350 15.152 3.183 3
1360 15.133 3.185 4
1370 15.13 3.173 5
1380 15.138 3.184 6
1390 15.129 3.17 7
1400 15.156 3.163 3
1410 15.155 3.179 4
1420 15.158 3.166 5
1430 15.174 3.168 6
1440 15.174 3.164 7
1450 15.163 3.276 3
1460 15.164 3.278 4
1470 15.164 3.281 5
1480 15.177 3.278 6
1490 15.155 3.281 7
1500 14.974 3.13 3
1510 14.982 3.123 4
1520 14.966 3.117 5
1530 14.976 3.126 6
1540 14.961 3.131 7
1550 14.817 2.993 3
1560 14.775 3.002 4
1570 14.795 2.992 5
1580 14.804 2.986 6
1590 14.816 2.987 7
1600 15.118 3.11 3
1610 15.134 3.104 4
1620 15.103 3.113 5
1630 15.117 3.114 6
1640 15.117 3.099 7
1650 15.087 3.053 3
1660 15.069 3.039 4
1670 15.076 3.052 5
1680 15.077 3.051 6
1690 15.077 3.044 7
1700 15.073 3.033 3
1710 15.055 3.018 4
1720 15.106 3.04 5
1730 15.087 3.035 6
1740 15.082 3.021 7
1750 15.13 3.134 3
1760 15.133 3.127 4
1770 15.125 3.138 5
1780 15.127 3.138 6
1790 15.133 3.137 7
1800 15.088 3.053 3
1810 15.081 3.072 4
1820 15.077 3.053 5
1830 15.087 3.075 6
1840 15.08 3.066 7
1850 15.189 3.193 3
1860 15.2 3.192 4
1870 15.204 3.19 5
1880 15.183 3.198 6
1890 15.206 3.187 7
1900 15.148 3.172 3
1910 15.157 3.169 4
1920 15.14 3.177 5
1930 15.172 3.166 6
1940 15.164 3.17 7
1950 15.186 3.25 3
1960 15.17 3.249 4
1970 15.199 3.261 5
1980 15.219 3.258 6
1990 15.174 3.255 7
2000 14.956 3.038 3
2010 14.945 3.04 4
2020 14.959 3.037 5
2030 14.954 3.033 6
2040 14.937 3.036 7
2050 15.067 3.078 3
2060 15.061 3.086 4
2070 15.072 3.084 5
2080 15.067 3.086 6
2090 15.081 3.076 7
2100 15.101 3.087 3
2110 15.113 3.083 4
2120 15.081 3.089 5
2130 15.096 3.092 6
2140 15.088 3.087 7
2150 15.116 3.096 3
2160 15.116 3.095 4
2170 15.117 3.096 5
2180 15.12 3.097 6
2190 15.111 3.091 7
2200 15.17 3.133 3
2210 15.193 3.156 4
2220 15.174 3.138 5
2230 15.175 3.136 6
2240 15.161 3.137 7
2250 15.132 3.136 3
2260 15.134 3.134 4
2270 15.13 3.136 5
2280 15.142 3.132 6
2290 15.123 3.138 7
2300 15.176 3.131 3
2310 15.161 3.133 4
2320 15.167 3.132 5
2330 15.169 3.128 6
2340 15.159 3.128 7
2350 15.223 3.161 3
2360 15.215 3.151 4
2370 15.187 3.172 5
2380 15.208 3.162 6
2390 15.192 3.163 7
2400 15.234 3.235 3
2410 15.224 3.237 4
2420 15.238 3.228 5
2430 15.225 3.24 6
2440 15.227 3.242 7
2450 15.117 3.092 3
2460 15.104 3.095 4
2470 15.093 3.079 5
2480 15.109 3.09 6
2490 15.102 3.088 7
2500 15.122 3.237 3
2510 15.112 3.221 4
2520 15.128 3.248 5
2530 15.135 3.255 6
2540 15.127 3.243 7
2550 15.086 3.003 3
2560 15.079 2.993 4
2570 15.058 2.992 5
2580 15.085 3.002 6
2590 15.071 2.998 7
2600 15.141 3.088 3
2610 15.137 3.087 4
2620 15.131 3.082 5
2630 15.165 3.085 6
2640 15.146 3.088 7
2650 15.219 3.138 3
2660 15.205 3.12 4
2670 15.213 3.123 5
2680 15.193 3.135 6
2690 15.216 3.12 7
2700 15.2 3.112 3
2710 15.196 3.094 4
2720 15.211 3.106 5
2730 15.21 3.112 6
2740 15.207 3.109 7
2750 15.213 3.128 3
2760 15.208 3.115 4
2770 15.213 3.116 5
2780 15.217 3.123 6
2790 15.208 3.123 7
2800 15.192 3.175 3
2810 15.176 3.169 4
2820 15.188 3.175 5
2830 15.176 3.179 6
2840 15.19 3.172 7
2850 15.279 3.187 3
2860 15.273 3.181 4
2870 15.267 3.178 5
2880 15.276 3.183 6
2890 15.25 3.176 7
2900 15.276 3.205 3
2910 15.249 3.206 4
2920 15.257 3.197 5
2930 15.27 3.201 6
2940 15.26 3.202 7
2950 15.069 3.038 3
2960 15.071 3.038 4
2970 15.05 3.039 5
2980 15.079 3.029 6
2990 15.075 3.049 7
3000 15.093 3.037 3
3010 15.102 3.025 4
3020 15.094 3.063 5
3030 15.081 3.036 6
3040 15.08 3.047 7
3050 14.952 3.034 3
3060 14.997 3.041 4
3070 14.99 3.038 5
3080 14.992 3.036 6
3090 14.982 3.04 7
3100 15.197 3.058 3
3110 15.192 3.055 4
3120 15.197 3.056 5
3130 15.196 3.056 6
3140 15.192 3.055 7
3150 15.165 3.07 3
3160 15.171 3.074 4
3170 15.174 3.071 5
3180 15.169 3.08 6
3190 15.183 3.072 7
3200 15.179 3.108 3
3210 15.17 3.101 4
3220 15.178 3.104 5
3230 15.175 3.111 6
3240 15.15 3.113 7
3250 15.295 3.252 3
3260 15.313 3.286 4
3270 15.281 3.25 5
3280 15.3 3.24 6
3290 15.28 3.245 7
3300 15.219 3.107 3
3310 15.22 3.107 4
3320 15.202 3.109 5
3330 15.192 3.104 6
3340 15.21 3.097 7
3350 15.277 3.21 3
3360 15.287 3.203 4
3370 15.285 3.207 5
3380 15.28 3.212 6
3390 15.27 3.218 7
3400 15.219 3.15 3
3410 15.21 3.134 4
3420 15.204 3.15 5
3430 15.226 3.146 6
3440 15.197 3.152 7
3450 15.01 3.003 3
3460 14.997 3.001 4
3470 14.987 3.002 5
3480 15.012 2.991 6
3490 15.012 2.993 7
3500 15.17 3.084 3
3510 15.163 3.079 4
3520 15.142 3.08 5
3530 15.155 3.084 6
3540 15.147 3.067 7
3550 15.16 3.008 3
3560 15.145 2.988 4
3570 15.15 3.007 5
3580 15.145 2.997 6
3590 15.137 3.006 7
3600 15.221 3.103 3
3610 15.227 3.099 4
3620 15.176 3.074 5
3630 15.236 3.111 6
3640 15.243 3.11 7
3650 15.212 3.088 3
3660 15.201 3.087 4
