# TimeStamp(s) Sum Stdev
0 15.874 8.066 3
10 17.21 8.454 6
20 15.832 8.176 7
30 15.411 8.126 4
40 16.254 8.139 5
50 16.462 7.94 3
60 15.622 7.665 4
70 16.57 7.916 5
80 17.05 8.201 6
90 16.666 8.042 7
100 16.857 8.205 3
110 16.659 8.241 4
120 17.062 8.211 5
130 17.558 8.373 6
140 17.159 8.351 7
150 17.391 8.726 3
160 16.675 8.568 4
170 17.476 8.608 5
180 17.801 8.508 6
190 17.502 8.436 7
200 17.134 8.291 3
210 17.462 8.606 7
220 16.796 8.305 4
230 17.419 8.421 5
240 17.94 8.44 6
250 16.9 7.766 3
260 16.358 7.582 4
270 16.882 7.776 5
280 17.586 7.617 6
290 17.05 7.669 7
300 16.741 7.82 3
310 15.977 7.758 4
320 16.713 7.742 5
330 17.319 7.824 6
340 16.717 7.804 7
350 15.988 7.652 3
360 15.451 7.713 4
370 15.884 7.539 5
380 16.931 7.89 6
390 15.872 7.603 7
400 15.83 7.691 3
410 15.359 7.8 4
420 15.984 7.713 5
430 16.296 7.563 6
440 16.295 7.628 7
450 16.451 7.738 3
460 16.001 7.603 4
470 16.71 7.81 5
480 16.998 7.916 6
490 16.971 7.805 7
500 16 8.115 3
510 15.545 7.928 4
520 16.261 8.117 5
530 16.822 8.101 6
540 16.259 8.206 7
550 16.234 7.736 3
560 15.806 7.687 4
570 16.441 7.928 5
580 16.639 7.908 6
590 16.417 7.923 7
600 16.582 7.453 3
610 15.953 7.338 4
620 16.786 7.661 5
630 17.573 7.668 6
640 16.67 7.444 7
650 16.636 7.899 3
660 16.204 7.734 4
670 16.848 7.982 5
680 17.63 8.082 6
690 16.878 7.852 7
700 16.405 7.621 3
710 15.849 7.395 4
720 16.687 7.858 5
730 17.399 7.899 6
740 16.865 7.74 7
750 16.003 7.688 3
760 16.151 7.73 4
770 16.262 7.651 5
780 16.881 7.769 6
790 16.474 7.761 7
800 16.117 7.542 3
810 15.802 7.532 4
820 16.17 7.473 5
830 16.972 7.562 6
840 16.551 7.615 7
850 15.421 7.663 3
860 15.623 7.651 4
870 16.051 7.708 5
880 16.572 7.646 6
890 15.968 7.727 7
900 15.796 8.174 3
910 15.826 8.33 4
920 16.294 8.19 5
930 16.847 8.182 6
940 16.133 8.24 7
950 15.655 7.966 3
960 15.93 7.959 4
970 16.623 7.979 5
980 16.611 8.003 6
990 16.058 8.015 7
1000 15.541 7.706 3
1010 14.932 7.417 4
1020 15.937 7.752 5
1030 16.153 7.734 6
1040 15.593 7.622 7
1050 17.119 9.361 3
1060 16.785 9.353 4
1070 17.504 8.978 5
1080 18.01 9.443 6
1090 17.194 9.243 7
1100 16.954 7.904 3
1110 17.077 7.983 4
1120 17.028 7.875 5
1130 17.444 8.032 6
1140 16.823 7.787 7
1150 17.077 8.029 4
1160 17.845 8.21 6
1170 17.159 8.103 7
1180 16.902 8.187 3
1190 17.649 8.282 5
1200 15.985 7.988 3
1210 15.657 8.003 4
1220 16.106 7.835 5
1230 16.788 8.059 6
1240 16.314 7.958 7
1250 16.013 8.126 3
1260 16.092 8.166 4
1270 16.211 8.057 5
1280 17.072 8.067 6
1290 16.313 8.004 7
1300 15.912 7.821 3
1310 15.457 7.656 4
1320 16.665 7.928 5
1330 16.837 7.8 6
1340 16.407 7.88 7
1350 16.454 7.899 3
1360 15.482 7.784 4
1370 16.531 8.131 5
1380 17.149 7.975 6
