# TimeStamp(s) Sum Stdev
0 7.23884e+06 76197.2
10 7.19482e+06 176338
20 7.3709e+06 102115
30 7.44735e+06 125348
40 6.35614e+06 47179.4
50 8.27329e+06 442535
60 7.50991e+06 743251
70 7.26548e+06 462696
80 7.36858e+06 280832
90 6.89943e+06 201435
100 7.99643e+06 64108.2
110 7.2539e+06 111140
120 7.56435e+06 86818.5
130 7.43808e+06 77002.8
140 7.40333e+06 219096
150 7.65355e+06 120623
160 7.12068e+06 1.44442e+06
170 7.02222e+06 1.80247e+06
180 8.15745e+06 872475
190 7.49369e+06 352372
200 7.5018e+06 271140
210 7.65007e+06 262341
220 7.38596e+06 215711
230 7.38364e+06 200323
240 7.51454e+06 196036
250 7.04423e+06 75043.7
260 6.79981e+06 72795
270 7.98832e+06 132939
280 7.46936e+06 456269
290.5 6.87742e+06 1.3963e+06
300 6.59361e+06 1.41848e+06
310 6.87279e+06 1.09902e+06
320 7.5574e+06 1.09045e+06
330 7.41376e+06 846695
340 7.40797e+06 706702
350 7.37321e+06 535079
361 6.99099e+06 248002
370 7.96859e+06 489551
381.5 7.20756e+06 332549
390 7.6883e+06 863378
400 7.47747e+06 663527
410 7.65586e+06 549095
420 7.24926e+06 258355
430 7.21683e+06 931323
440.5 7.11721e+06 736307
450 7.08014e+06 546571
461 6.74768e+06 460859
470 7.83773e+06 306210
480 7.33846e+06 287518
490 7.28981e+06 214065
500 7.34657e+06 158303
511 6.19744e+06 143169
520 8.08216e+06 268661
530 7.357e+06 50316.9
540 7.21683e+06 170914
550 6.29822e+06 505225
560 7.27822e+06 1.10401e+06
570.25 6.63823e+06 759289
580 7.79311e+06 598258
591 6.81083e+06 640652
600 7.20117e+06 716804
610 7.90029e+06 816420
620 7.36511e+06 491851
630 7.21451e+06 427690
640 7.23421e+06 751278
650 6.10361e+06 236673
660 8.24201e+06 303609
670 6.32602e+06 148865
680 7.93156e+06 203749
690 7.16239e+06 155376
700 6.95503e+06 115271
710 7.03728e+06 26384
720.5 7.05929e+06 365822
730 7.25042e+06 792409
740 7.16586e+06 743228
750 6.20439e+06 290844
760 8.16788e+06 318134
770 6.20902e+06 64787
780 8.23622e+06 623530
790 7.05466e+06 603591
800 7.30487e+06 656649
811 6.87974e+06 498118
820 7.62690e+06 541254
830 6.96777e+06 325638
840 7.18671e+06 584442
850 7.19482e+06 574859
860 7.20177e+06 528160
870 6.91972e+06 450093
880 7.38535e+06 940153
890 7.21683e+06 890310
900 7.24811e+06 784926
910 7.31645e+06 716541
921.5 7.07898e+06 619586
930 7.19714e+06 282837
940 7.08825e+06 596765
951.75 7.29504e+06 538197
960 7.06795e+06 437404
970 7.24579e+06 789630
980 7.06276e+06 1.4515e+06
990 7.05813e+06 1.56885e+06
1000 7.16007e+06 1.11017e+06
1010 7.10562e+06 980702
1020 7.27938e+06 714241
1030 7.26896e+06 453254
1040 7.44735e+06 490714
1050 7.29444e+06 282423
1060 7.21915e+06 409606
1070 7.37901e+06 504979
1080 7.21799e+06 470996
1090 7.64891e+06 423589
1100 7.33267e+06 407231
1110 7.24347e+06 378417
1120 7.38248e+06 339450
1130 6.33413e+06 116476
1140 8.25244e+06 118666
1150 7.52033e+06 65385.1
1160 7.40217e+06 68424.1
1171 6.6753e+06 163811
1180 7.07259e+06 81173.3
1190 8.21653e+06 108016
1201 6.46735e+06 157792
1210 7.34022e+06 211589
1220 7.73635e+06 343905
1230 6.32602e+06 107692
1240 8.36828e+06 227407
1250 7.06624e+06 210688
1260 6.87686e+06 652326
1270 7.52089e+06 783080
1280 6.05611e+06 181562
1290 8.54436e+06 158730
1300 7.00368e+06 95783.2
1310 7.41955e+06 143102
1320 7.09983e+06 152640
1330 7.49716e+06 90666.4
1340 7.27938e+06 146766
1350 6.57628e+06 216303
1360 8.03114e+06 298539
1370 6.10824e+06 434986
1381 7.79024e+06 451299
1390 7.74159e+06 505857
1400 7.34194e+06 268076
1410 7.31529e+06 253324
1420 7.07087e+06 227619
1430 7.36510e+06 208940
1440 7.3234e+06 209933
1450.25 7.0819e+06 107788
1460 5.99759e+06 419355
1470 8.00338e+06 927549
1480 7.40449e+06 803803
1490 7.35468e+06 653166
1501.25 6.89887e+06 528510
1510 7.75373e+06 257758
1520 7.31414e+06 204487
1530 7.22842e+06 122451
1540 7.15196e+06 155057
1550 7.42071e+06 150722
1560 7.30603e+06 127638
1570 7.47747e+06 95585.6
1580 7.27938e+06 184291
1590 7.357e+06 769752
1600 7.31877e+06 624171
1610 7.24347e+06 469909
1620 6.73725e+06 311801
1630 7.75433e+06 224009
1640 7.58288e+06 171955
1650 7.25042e+06 137760
1660 7.49137e+06 96382
1670 7.3153e+06 91040.8
1680 7.66629e+06 87863.1
1690 7.34425e+06 137260
1700 7.3095e+06 979632
1710 7.46704e+06 947746
1720 7.15659e+06 558230
1730 6.41174e+06 451388
1740 7.95705e+06 179237
1750 7.48905e+06 257438
1760 7.33614e+06 241317
1770 6.16616e+06 499442
1780 8.42968e+06 432583
1790 8.28951e+06 307782
