# TimeStamp(s) Sum Stdev
0 6.93534e+06 1.01902e+06
10 8.92894e+06 1.15886e+06
20 8.84091e+06 541152
30 1.05727e+07 1.28383e+06
40 9.43169e+06 639295
50 9.52436e+06 472188
60 7.32456e+06 332189
70 7.93040e+06 758669
79.5 7.54813e+06 800155
90 8.09026e+06 875890
100 7.52149e+06 1.06253e+06
110 6.79401e+06 1.17247e+06
120 6.95735e+06 268061
130 8.02655e+06 1.69679e+06
139.75 7.78329e+06 942206
150 8.86408e+06 1.06101e+06
160 8.51308e+06 1.04433e+06
170 1.0304e+07 845163
180 1.06689e+07 1.14735e+06
190 9.85914e+06 683537
199.25 9.28921e+06 1.02355e+06
210 9.01235e+06 1.37447e+06
220 7.62111e+06 1.98815e+06
230 6.95387e+06 1.24801e+06
239.75 7.07203e+06 1.25174e+06
250 7.07782e+06 1.11692e+06
260 6.20323e+06 410039
270 6.58319e+06 453627
280 7.01643e+06 365076
290 7.21915e+06 520232
300 7.19366e+06 469729
310 7.08593e+06 658836
320 6.86352e+06 982943
330 8.05204e+06 738860
339.75 8.81195e+06 1.04877e+06
350 8.03119e+06 481876
360 7.84932e+06 502278
370 7.71031e+06 2.48214e+06
379.5 6.75e+06 1.33466e+06
389.75 8.34975e+06 1.60268e+06
400 8.74708e+06 1.70728e+06
410 8.89304e+06 1.06719e+06
420 8.64166e+06 832107
430 8.0057e+06 787406
440 9.0332e+06 956816
450 5.55453e+06 81572.5
460 6.06075e+06 433431
470 8.75171e+06 1.43007e+06
480 1.10639e+07 2.41223e+06
490 9.62167e+06 927349
500 7.76012e+06 613909
509.25 6.13604e+06 511387
520 7.35004e+06 375162
530 9.22202e+06 2.61884e+06
540 9.50699e+06 1.71887e+06
550 9.75488e+06 683704
560 9.90779e+06 907750
569.5 8.9162e+06 955851
580 8.68568e+06 1.01396e+06
589.75 8.86871e+06 1.21003e+06
600 8.10416e+06 289808
610 7.37321e+06 731925
619.75 9.14325e+06 1.12966e+06
630 1.10743e+07 1.59588e+06
640 8.92895e+06 1.2389e+06
649.5 7.42998e+06 955775
659.75 8.09721e+06 2.22115e+06
669.5 6.31212e+06 994207
679.5 5.78505e+06 332202
690 5.97503e+06 463796
700 6.23103e+06 473006
710 5.98893e+06 568220
720 6.46155e+06 1.04478e+06
730 8.1088e+06 1.20796e+06
740 7.99296e+06 961784
750 7.39407e+06 582479
760 6.32718e+06 462112
770 6.68049e+06 485767
779.75 8.32079e+06 1.73142e+06
790 8.92895e+06 1.38775e+06
800 9.09576e+06 967799
810 9.18958e+06 3.13778e+06
820 9.09636e+06 2.02952e+06
830 1.08953e+07 2.04406e+06
840 8.64514e+06 1.05833e+06
849 9.31585e+06 1.16379e+06
860 9.37840e+06 1.12804e+06
870 9.44559e+06 1.94638e+06
