20201018051040,172.20.10.3,5001,172.20.10.8,43328,5,0.0-10.0,2199512,1759609
20201018051040,172.20.10.3,5001,172.20.10.8,43326,4,0.0-10.0,2242952,1794361
20201018051040,172.20.10.3,5001,172.20.10.8,43332,8,0.0-10.0,2276256,1821004
20201018051040,172.20.10.3,5001,172.20.10.8,43330,6,0.0-10.0,2329832,1863865
20201018051040,172.20.10.3,0,172.20.10.8,0,-1,0.0-10.0,9048552,7238841
20201018051050,172.20.10.3,5001,172.20.10.8,43328,5,10.0-20.0,2273360,1818688
20201018051050,172.20.10.3,5001,172.20.10.8,43326,4,10.0-20.0,2350104,1880083
20201018051050,172.20.10.3,5001,172.20.10.8,43332,8,10.0-20.0,2306664,1845331
20201018051050,172.20.10.3,5001,172.20.10.8,43330,6,10.0-20.0,2063400,1650720
20201018051050,172.20.10.3,0,172.20.10.8,0,-1,10.0-20.0,8993528,7194822
20201018051100,172.20.10.3,5001,172.20.10.8,43326,4,20.0-30.0,2348656,1878924
20201018051100,172.20.10.3,5001,172.20.10.8,43330,6,20.0-30.0,2240056,1792044
20201018051100,172.20.10.3,5001,172.20.10.8,43332,8,20.0-30.0,2383408,1906726
20201018051100,172.20.10.3,5001,172.20.10.8,43328,5,20.0-30.0,2241504,1793203
20201018051100,172.20.10.3,0,172.20.10.8,0,-1,20.0-30.0,9213624,7370899
20201018051110,172.20.10.3,5001,172.20.10.8,43328,5,30.0-40.0,2211096,1768876
20201018051110,172.20.10.3,5001,172.20.10.8,43332,8,30.0-40.0,2408024,1926419
20201018051110,172.20.10.3,5001,172.20.10.8,43326,4,30.0-40.0,2389200,1911360
20201018051110,172.20.10.3,5001,172.20.10.8,43330,6,30.0-40.0,2300872,1840697
20201018051110,172.20.10.3,0,172.20.10.8,0,-1,30.0-40.0,9309192,7447353
20201018051120,172.20.10.3,5001,172.20.10.8,43326,4,40.0-50.0,1998240,1598592
20201018051120,172.20.10.3,5001,172.20.10.8,43332,8,40.0-50.0,1953352,1562681
20201018051120,172.20.10.3,5001,172.20.10.8,43328,5,40.0-50.0,1964936,1571948
20201018051120,172.20.10.3,5001,172.20.10.8,43330,6,40.0-50.0,2028648,1622918
20201018051120,172.20.10.3,0,172.20.10.8,0,-1,40.0-50.0,7945176,6356140
20201018051130,172.20.10.3,5001,172.20.10.8,43330,6,50.0-60.0,2794640,2235712
20201018051130,172.20.10.3,5001,172.20.10.8,43328,5,50.0-60.0,2733824,2187059
20201018051130,172.20.10.3,5001,172.20.10.8,43332,8,50.0-60.0,2703416,2162732
20201018051130,172.20.10.3,5001,172.20.10.8,43326,4,50.0-60.0,2109736,1687788
20201018051130,172.20.10.3,0,172.20.10.8,0,-1,50.0-60.0,10341616,8273292
20201018051140,172.20.10.3,5001,172.20.10.8,43328,5,60.0-70.0,2591920,2073536
20201018051140,172.20.10.3,5001,172.20.10.8,43330,6,60.0-70.0,2688936,2151148
20201018051140,172.20.10.3,5001,172.20.10.8,43332,8,60.0-70.0,2560064,2048051
20201018051140,172.20.10.3,5001,172.20.10.8,43326,4,60.0-70.0,1546464,1237171
