# TimeStamp(s) Latency-avg(ms) Stdev
5860 29.705 6.794
5870 29.716 7.477
5880 29.167 7.256
5890 29.736 6.954
5900 29.82 6.522
5910 29.851 6.858
5920 30.19 7.111
5930 30.081 6.693
5940 29.923 7.187
5950 29.833 7.011
5960 30.033 6.454
5970 30.075 8.05
5980 29.818 6.734
5990 29.383 6.529
6000 30.535 6.466
6010 29.859 6.664
6020 29.666 6.898
6030 29.727 7.074
6040 30.298 7.073
6050 29.418 6.735
6060 29.802 6.907
6070 29.566 6.746
6080 28.785 7.05
6090 29.265 7.281
6100 30.059 6.989
6110 29.623 7.241
6120 29.945 6.983
6130 29.279 7.267
6140 29.633 7.233
6150 29.568 6.427
6160 29.555 7.514
6170 29.384 7.388
6180 28.769 6.645
6190 29.34 6.709
6200 30.056 6.785
6210 30.198 6.608
6220 30.57 6.66
6230 30.02 7.169
6240 29.918 7.275
6250 29.997 6.658
6260 30.186 6.841
6270 29.846 6.556
6280 29.667 6.885
6290 29.243 6.504
6300 30.265 7.166
6310 30.283 6.923
6320 29.881 6.748
6330 30.121 7.135
6340 30.426 6.55
6350 29.322 7.125
6360 29.1 6.124
6370 29.296 7.069
6380 29.032 6.574
6390 30.946 7.301
6400 30.199 7.031
6410 29.664 7.036
6420 29.92 6.477
6430 29.744 7.282
6440 30.145 6.652
6450 29.937 6.879
6460 29.321 6.819
6470 28.928 6.601
6480 29.49 6.832
6490 29.562 6.578
6500 30.046 6.666
6510 29.963 6.528
6520 30.268 6.667
6530 29.484 7.001
6540 29.349 7.364
6550 29.431 6.826
6560 28.971 6.857
6570 29.688 6.48
6580 29.664 6.805
6590 29.763 6.693
6600 29.226 6.984
6610 29.041 6.818
6620 29.963 8.117
6630 29.862 7.03
6640 29.548 7.234
6650 28.984 6.706
6660 29.568 6.801
6670 29.026 6.439
6680 29.447 7.154
6690 30.496 6.463
6700 30.507 6.389
6710 30.069 7.251
6720 29.595 6.903
6730 29.819 7.251
6740 29.347 6.759
6750 29.772 6.615
6760 30.276 9.049
