------------------------------------------------------------
Server listening on UDP port 5004 with pid 160518
Receiving 1470 byte datagrams
UDP buffer size:  208 KByte (default)
------------------------------------------------------------
[  3] local 100.100.100.10 port 5004 connected with 192.168.241.14 port 43832
[ ID] Interval            Transfer     Bandwidth        Jitter   Lost/Total  Latency avg/min/max/stdev PPS  NetPwr
[  3] 0.0000-10.0000 sec  1.24 MBytes  1.04 Mbits/sec   5.896 ms    0/  887 (0%) 32.826/19.620/57.471/ 7.454 ms   89 pps  3.97
[  3] 10.0000-20.0000 sec  1.24 MBytes  1.04 Mbits/sec   4.524 ms    0/  887 (0%) 32.898/19.850/59.031/ 6.851 ms   89 pps  3.96
[  3] 20.0000-30.0000 sec  1.24 MBytes  1.04 Mbits/sec   5.182 ms    0/  887 (0%) 32.529/19.377/52.946/ 6.658 ms   89 pps  4.01
[  3] 30.0000-40.0000 sec  1.24 MBytes  1.04 Mbits/sec   5.512 ms    0/  886 (0%) 32.806/19.397/60.532/ 6.587 ms   89 pps  3.97
[  3] 40.0000-50.0000 sec  1.24 MBytes  1.04 Mbits/sec   4.607 ms    0/  887 (0%) 32.562/19.517/59.462/ 6.786 ms   89 pps  4.00
[  3] 50.0000-60.0000 sec  1.24 MBytes  1.04 Mbits/sec   5.050 ms    0/  887 (0%) 32.536/19.369/59.772/ 6.915 ms   89 pps  4.01
[  3] 60.0000-70.0000 sec  1.24 MBytes  1.04 Mbits/sec   4.679 ms    0/  887 (0%) 32.380/18.958/56.987/ 6.994 ms   89 pps  4.03
[  3] 70.0000-80.0000 sec  1.24 MBytes  1.04 Mbits/sec   6.507 ms    0/  886 (0%) 33.549/19.099/138.128/ 9.750 ms   89 pps  3.88
[  3] 80.0000-90.0000 sec  1.24 MBytes  1.04 Mbits/sec   6.155 ms    0/  888 (0%) 33.173/19.529/106.334/ 8.151 ms   89 pps  3.94
[  3] 90.0000-100.0000 sec  1.24 MBytes  1.04 Mbits/sec   5.931 ms    0/  885 (0%) 33.101/19.823/56.703/ 6.678 ms   89 pps  3.93
[  3] 100.0000-110.0000 sec  1.24 MBytes  1.04 Mbits/sec   4.785 ms    0/  887 (0%) 33.290/19.848/61.018/ 6.828 ms   89 pps  3.92
[  3] 110.0000-120.0000 sec  1.24 MBytes  1.04 Mbits/sec   6.547 ms    0/  886 (0%) 32.913/19.662/60.902/ 6.699 ms   89 pps  3.96
[  3] 120.0000-130.0000 sec  1.25 MBytes  1.05 Mbits/sec   4.515 ms    0/  889 (0%) 32.850/20.059/55.972/ 6.827 ms   89 pps  3.98
[  3] 130.0000-140.0000 sec  1.24 MBytes  1.04 Mbits/sec   7.306 ms    0/  885 (0%) 32.890/19.354/60.345/ 6.817 ms   89 pps  3.96
[  3] 140.0000-150.0000 sec  1.24 MBytes  1.04 Mbits/sec   4.873 ms    0/  888 (0%) 33.010/20.849/60.311/ 6.793 ms   89 pps  3.95
[  3] 150.0000-160.0000 sec  1.24 MBytes  1.04 Mbits/sec   6.573 ms    0/  884 (0%) 32.690/19.461/58.552/ 6.891 ms   88 pps  3.98
[  3] 160.0000-170.0000 sec  1.25 MBytes  1.05 Mbits/sec   5.064 ms    0/  890 (0%) 32.558/19.292/58.552/ 6.794 ms   89 pps  4.02
[  3] 170.0000-180.0000 sec  1.24 MBytes  1.04 Mbits/sec   5.840 ms    0/  886 (0%) 32.685/19.349/58.835/ 7.307 ms   89 pps  3.98
[  3] 180.0000-190.0000 sec  1.24 MBytes  1.04 Mbits/sec   5.006 ms    0/  887 (0%) 33.297/20.019/59.650/ 6.862 ms   89 pps  3.92
[  3] 190.0000-200.0000 sec  1.24 MBytes  1.04 Mbits/sec   5.418 ms    0/  887 (0%) 33.537/20.120/61.757/ 7.165 ms   89 pps  3.89
[  3] 200.0000-210.0000 sec  1.24 MBytes  1.04 Mbits/sec   6.856 ms    0/  886 (0%) 33.278/20.165/61.566/ 6.947 ms   89 pps  3.91
[  3] 210.0000-220.0000 sec  1.24 MBytes  1.04 Mbits/sec   6.104 ms    0/  887 (0%) 33.138/19.855/60.258/ 7.332 ms   89 pps  3.93
[  3] 220.0000-230.0000 sec  1.24 MBytes  1.04 Mbits/sec   5.039 ms    0/  887 (0%) 33.658/20.182/53.272/ 6.634 ms   89 pps  3.87
[  3] 230.0000-240.0000 sec  1.24 MBytes  1.04 Mbits/sec   5.106 ms    0/  887 (0%) 33.095/19.925/59.545/ 6.700 ms   89 pps  3.94
[  3] 240.0000-250.0000 sec  1.24 MBytes  1.04 Mbits/sec   5.838 ms    0/  885 (0%) 33.424/19.865/58.644/ 6.595 ms   89 pps  3.89
[  3] 250.0000-260.0000 sec  1.24 MBytes  1.04 Mbits/sec   4.288 ms    0/  887 (0%) 33.344/19.533/60.676/ 6.903 ms   89 pps  3.91
[  3] 260.0000-270.0000 sec  1.24 MBytes  1.04 Mbits/sec   6.143 ms    0/  888 (0%) 33.544/19.465/58.477/ 6.975 ms   89 pps  3.89
[  3] 270.0000-280.0000 sec  1.24 MBytes  1.04 Mbits/sec   4.304 ms    0/  886 (0%) 32.734/19.719/63.346/ 6.785 ms   89 pps  3.98
[  3] 280.0000-290.0000 sec  1.24 MBytes  1.04 Mbits/sec   5.910 ms    0/  888 (0%) 33.468/20.553/59.882/ 6.431 ms   89 pps  3.90
[  3] 290.0000-300.0000 sec  1.24 MBytes  1.04 Mbits/sec   5.879 ms    0/  886 (0%) 34.232/20.691/60.039/ 6.779 ms   89 pps  3.80
[  3] 300.0000-310.0000 sec  1.24 MBytes  1.04 Mbits/sec   5.049 ms    0/  888 (0%) 33.031/20.523/59.255/ 6.752 ms   89 pps  3.95
[  3] 310.0000-320.0000 sec  1.24 MBytes  1.04 Mbits/sec   4.705 ms    0/  886 (0%) 33.375/20.001/61.564/ 7.157 ms   89 pps  3.90
[  3] 320.0000-330.0000 sec  1.24 MBytes  1.04 Mbits/sec   7.750 ms    0/  887 (0%) 33.845/20.155/59.846/ 7.109 ms   89 pps  3.85
[  3] 330.0000-340.0000 sec  1.24 MBytes  1.04 Mbits/sec   4.778 ms    0/  887 (0%) 33.917/20.391/61.937/ 6.586 ms   89 pps  3.84
[  3] 340.0000-350.0000 sec  1.24 MBytes  1.04 Mbits/sec   5.588 ms    0/  885 (0%) 33.321/20.020/101.942/ 7.788 ms   89 pps  3.90
[  3] 350.0000-360.0000 sec  1.24 MBytes  1.04 Mbits/sec   5.521 ms    0/  887 (0%) 33.126/19.644/58.751/ 7.072 ms   89 pps  3.94
[  3] 360.0000-370.0000 sec  1.24 MBytes  1.04 Mbits/sec   5.067 ms    0/  888 (0%) 33.074/19.748/56.966/ 7.048 ms   89 pps  3.95
[  3] 370.0000-380.0000 sec  1.24 MBytes  1.04 Mbits/sec   6.091 ms    0/  886 (0%) 34.076/20.034/90.354/ 7.501 ms   89 pps  3.82
[  3] 380.0000-390.0000 sec  1.24 MBytes  1.04 Mbits/sec   4.690 ms    0/  888 (0%) 33.760/20.658/61.844/ 6.804 ms   89 pps  3.87
[  3] 390.0000-400.0000 sec  1.24 MBytes  1.04 Mbits/sec   6.928 ms    0/  886 (0%) 33.691/20.496/61.944/ 7.170 ms   89 pps  3.87
[  3] 400.0000-410.0000 sec  1.24 MBytes  1.04 Mbits/sec   6.848 ms    0/  886 (0%) 33.491/20.558/61.815/ 6.986 ms   89 pps  3.89
[  3] 410.0000-420.0000 sec  1.24 MBytes  1.04 Mbits/sec   5.480 ms    0/  887 (0%) 33.929/20.214/93.074/ 7.394 ms   89 pps  3.84
[  3] 420.0000-430.0000 sec  1.24 MBytes  1.04 Mbits/sec   4.600 ms    0/  888 (0%) 34.136/20.357/60.691/ 6.607 ms   89 pps  3.82
[  3] 430.0000-440.0000 sec  1.24 MBytes  1.04 Mbits/sec   4.821 ms    0/  886 (0%) 33.376/20.213/61.772/ 6.945 ms   89 pps  3.90
[  3] 440.0000-450.0000 sec  1.24 MBytes  1.04 Mbits/sec   6.546 ms    0/  886 (0%) 33.923/20.272/59.553/ 6.527 ms   89 pps  3.84
[  3] 450.0000-460.0000 sec  1.24 MBytes  1.04 Mbits/sec   5.021 ms    0/  888 (0%) 33.596/20.202/55.145/ 6.658 ms   89 pps  3.89
[  3] 460.0000-470.0000 sec  1.24 MBytes  1.04 Mbits/sec   4.639 ms    0/  886 (0%) 33.219/19.874/108.957/ 8.268 ms   89 pps  3.92
[  3] 470.0000-480.0000 sec  1.24 MBytes  1.04 Mbits/sec   5.997 ms    0/  886 (0%) 34.332/20.932/61.932/ 7.484 ms   88 pps  3.79
[  3] 480.0000-490.0000 sec  1.24 MBytes  1.04 Mbits/sec   6.474 ms    0/  885 (0%) 34.363/21.088/59.860/ 6.770 ms   89 pps  3.79
[  3] 490.0000-500.0000 sec  1.24 MBytes  1.04 Mbits/sec   5.854 ms    0/  888 (0%) 34.297/20.621/59.835/ 6.877 ms   89 pps  3.81
[  3] 500.0000-510.0000 sec  1.24 MBytes  1.04 Mbits/sec   5.780 ms    0/  886 (0%) 34.192/20.987/63.212/ 7.085 ms   89 pps  3.81
[  3] 510.0000-520.0000 sec  1.24 MBytes  1.04 Mbits/sec   4.730 ms    0/  888 (0%) 33.912/20.550/55.212/ 6.922 ms   89 pps  3.85
[  3] 520.0000-530.0000 sec  1.24 MBytes  1.04 Mbits/sec   4.613 ms    0/  886 (0%) 33.703/20.230/57.092/ 6.917 ms   89 pps  3.86
[  3] 530.0000-540.0000 sec  1.24 MBytes  1.04 Mbits/sec   4.621 ms    0/  885 (0%) 33.379/20.571/59.983/ 7.047 ms   89 pps  3.90
[  3] 540.0000-550.0000 sec  1.24 MBytes  1.04 Mbits/sec   4.929 ms    0/  887 (0%) 33.467/20.183/66.686/ 7.161 ms   89 pps  3.90
[  3] 550.0000-560.0000 sec  1.24 MBytes  1.04 Mbits/sec   3.399 ms    0/  887 (0%) 33.702/20.350/56.893/ 6.676 ms   89 pps  3.87
[  3] 560.0000-570.0000 sec  1.24 MBytes  1.04 Mbits/sec   5.318 ms    0/  886 (0%) 33.665/20.244/61.079/ 7.423 ms   89 pps  3.87
