# TimeStamp(s) Sum Stdev
1 17 0
2 15.6 0
3 28.8 0.7
4 16.9 5.92021
5 19.9 5.35461
6 18.9 4.79108
7 16.9 4.38232
8 19.9 4.15928
9 22.9 3.8987
10 20.9 3.85173
11 18.9 3.67343
12 16.9 3.5114
13 19.9 3.44927
14 23.8 3.31604
15 17.8 3.38252
16 16.9 3.30569
17 16.9 3.27003
18 25.9 3.23056
19 19.9 3.4805
20 19.9 3.38795
21 14.8 3.3024
22 18.9 3.38919
23 17.9 3.31355
24 26.9 3.25636
25 15.9 3.52289
26 19.8 3.53147
27 18.9 3.46321
28 18.9 3.40079
29 17.8 3.34163
30 16.9 3.29843
31 16.8 3.27536
32 15.8 3.25402
33 19.9 3.25983
34 18.9 3.21243
35 23.3 3.16525
36 22.4 3.19381
37 17.3 3.18978
38 20.5 3.16471
39 18.9 3.1283
40 16.9 3.08883
41 14.9 3.07404
42 12.9 3.11118
43 15.9 3.22003
44 28.9 3.21737
45 16.9 3.5082
46 19.9 3.48543
47 17.9 3.44911
48 16.8 3.41705
49 19.9 3.39763
50 18.9 3.36476
51 32.9 3.33106
52 22.3 3.81332
53 15.5 3.79791
54 18.9 3.79958
55 12.8 3.76473
56 15.9 3.83134
57 29.9 3.82238
58 17.9 4.04246
59 16.9 4.0119
60 15.9 3.99006
