# TimeStamp(s) Sum Stdev
0 7.88936e+07 9.08221e+06
10 7.81682e+07 1.19089e+07
20 8.14892e+07 7.27957e+06
30 7.94954e+07 9.10993e+06
40 8.08408e+07 1.17768e+07
50 8.11618e+07 1.41246e+07
60 8.11687e+07 1.13723e+07
70 8.03475e+07 1.19496e+07
80 7.8746e+07 9.70751e+06
90 7.70296e+07 9.43481e+06
100 7.80129e+07 8.04524e+06
110 8.04464e+07 7.06901e+06
120 7.94274e+07 1.53344e+07
130 8.04371e+07 1.40366e+07
140 8.02228e+07 1.00718e+07
150 7.76837e+07 8.69536e+06
160 8.22777e+07 1.20296e+07
170 8.05224e+07 7.47447e+06
180 8.16141e+07 5.48779e+06
190.125 8.1357e+07 1.02135e+07
200 8.09248e+07 7.57775e+06
210 7.70234e+07 1.00061e+07
220 7.58776e+07 7.05448e+06
230 8.24402e+07 1.03136e+07
240.375 8.05085e+07 1.28638e+07
250 7.3936e+07 7.68365e+06
260 7.70698e+07 7.72278e+06
270.125 7.69768e+07 1.15495e+07
280.125 8.28524e+07 9.7992e+06
290 8.23931e+07 6.43292e+06
300.125 7.48851e+07 6.09967e+06
310 7.439e+07 7.74004e+06
320 7.6026e+07 8.97239e+06
330 7.97488e+07 1.07895e+07
340.125 8.07715e+07 8.776e+06
350.125 7.61746e+07 7.90778e+06
360 8.24601e+07 9.24914e+06
370 8.11327e+07 9.24928e+06
380 7.86102e+07 1.58044e+07
390 7.65544e+07 1.08408e+07
400 7.86847e+07 1.36908e+07
410 7.83722e+07 8.99773e+06
420 8.22836e+07 1.26089e+07
430 8.3821e+07 9.62181e+06
440 8.35222e+07 1.47179e+07
450 7.99178e+07 7.06727e+06
460.125 8.0507e+07 3.32329e+06
470 7.74284e+07 1.11163e+07
480.125 7.69109e+07 1.11309e+07
490 7.49796e+07 1.20775e+07
500 7.53727e+07 9.36009e+06
510 7.72738e+07 8.4879e+06
520 7.58957e+07 1.30911e+07
530 7.34927e+07 1.04094e+07
540 7.68235e+07 6.20417e+06
550 7.32808e+07 7.13048e+06
560 7.38954e+07 5.75181e+06
570.5 7.57417e+07 7.11598e+06
580 7.41558e+07 9.59873e+06
590 7.38001e+07 7.06223e+06
600 7.82815e+07 7.94045e+06
610 7.95389e+07 7.96666e+06
620 7.94304e+07 1.24587e+07
630 7.65649e+07 1.26261e+07
640 7.66947e+07 7.8941e+06
650 7.75757e+07 1.37126e+07
660.125 7.77476e+07 1.11937e+07
670 7.66033e+07 1.07445e+07
680 7.69843e+07 8.15956e+06
690 7.64516e+07 7.00269e+06
700 7.5416e+07 8.20448e+06
710 7.73439e+07 6.56452e+06
720 7.68472e+07 1.03464e+07
730 7.6908e+07 1.21245e+07
